Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Interstate Electronic Systems, LLC",504-729-6111,https://www.ies-llc.com/,"Harahan, LA 70123",Turnkey Systems Integrator,"Design, build and maintenance for audio-visual and security systems. Products include access control systems, alarm point monitoring, digital signage, display switching, emergency operations centers, lighting controls, sound and audio systems, television production, uninterruptable power supplies, video and audio distribution, video-conferencing and wireless closed circuit television systems. Markets served include local and regional government, corporate, educational and industrial sectors.",,,$5 - 9.9 Mil,10-49  Employees,"Access Control Systems


Controls: Lighting","All Products / Services

Audio Visual (AV) Equipment
CAD / CAM Systems
Communication Systems
Conferencing Equipment
Controls and Controllers
Distribution Systems
Home Theater Systems
HVAC Equipment


Monitoring Systems
Power Supplies
Presentation Equipment
Rooms
Security Systems
Signs
Televisions"
Savannah Gate and Fence,912-800-0818,https://savannahgatefence.com/,"Savannah, GA 31401",Turnkey Systems Integrator,"Distributor of fences, barrier arms, swing and slide gate control systems. Chain link, privacy, wood, aluminum and vinyl fences are offered. Installation and repair services are also available.",,,Not Available,Not Available  Employees,Access Control Systems,"All Products / Services

Arms
Controls and Controllers
Fences


Installation Services
Maintenance and Repair Services"
BlueWave Security,760-929-9596,https://www.bluewavesecurity.com/,"Escondido, CA 92029",Manufacturer,"Manufacturer of physical and IT security products for government, hospitals, healthcare, universities and retail operations. Products include access controls, door locking devices, network infrastructure, controllers, software, cards and credential readers, cylindrical locks, plate housings, switches, sensors, connectors, loops, splitters and injectors.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Controllers


Controls: Access","All Products / Services

Buttons
Controls and Controllers
Exit Devices
Housings
Locks
Scanners / Readers


Security Systems
Sensors / Detectors / Transducers
Software
Strikes
Switches"
Springcard,713-261-6746,http://www.springcard.com/,"San Diego, CA 92115",Manufacturer,"Manufacturer of RFID & NFC readers and writers. Products include cards, desktop couplers, mobile and handheld smartcard readers, RS/TTL couplers, USB PC/SC couplers, access control readers, automotive couplers, and accessories.",,,Not Available,Not Available  Employees,"Access Control Systems


Controls: Access","All Products / Services

Controls and Controllers
Couplers and Couplings
Interfaces


Scanners / Readers
Tags"
"Medlin Communications, Inc.",800-463-3546,https://medlininc.com/,"Burr Ridge, IL 60527",Turnkey Systems Integrator,"Systems integrator of communication and security systems. Products include telephone, burglar and fire alarm, CCTV, cameras, audio/video sound, distribution, paging, sound masking, emergency call, and controlled building access systems and wireless access points.",,www.linkedin.com/company/medlin-communications-inc-?trk=top_nav_home,Not Available,Not Available  Employees,"Access Control Systems
Control Systems
Control Systems: Industrial
Controllers


Controllers: Industrial
Controls
Controls: Access
Controls: Industrial","All Products / Services

Alarms
Audio Visual (AV) Equipment
Cameras
Controls and Controllers
Distribution Systems
Integration Services


Masks
Pagers
Sound Equipment
Telephone Systems
Telephones
Televisions"
"Depth Communications, Inc.",612-986-0086,https://www.depthcommunications.com/,"Saint Paul, MN 55106",Turnkey Systems Integrator,"Design and installation of audio-visual systems, communication and security systems for residential and commercial sectors. Products include voice, data and fiber optic cabling, phone systems, voice mail systems, routers, switches, modems, point of sale systems, projectors, speakers, video conferencing systems, audio and video systems, CCTV and access control systems.",,,Under $1 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Audio Visual (AV) Equipment
Cameras
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Fiber Optic Cable and Cable Assemblies


Routers
Security Systems
Switches
Telephones
Voice Message Systems"
"Morphotrak, Llc",800-368-9505,http://usa.morpho.com/,"Anaheim, CA 92807",Manufacturer,"Manufacturer of biometric devices. Products include fingertip scanners, palm readers, security systems, card access systems, scanners, biometric devices, facial recognition, card readers, contactless scanner, fingerprint sensor, and smart card. Application includes aviation and border security, civil identity, public security, and digital security.",,,Not Available,Not Available  Employees,"Access Control Systems
Access Control Systems: Biometric
Access Control Systems: Facial Recognition
Card Access Systems


Control Systems
Controllers
Controls
Controls: Access","All Products / Services

Biometric Devices
Computer and Communication Terminals
Controls and Controllers
Identification Products


Identifiers
Scanners / Readers
Security Systems"
Sylvania,800-LIGHTBULB,https://www.ledvanceus.com/Pages/default.aspx,"Danvers, MA 01923 | Locations",Manufacturer,"Incandescent, Fluorescent, High Intensity Discharge",,,$250 Mil. and over,500-999  Employees,"Access Control Systems
Access Control Systems: Facial Recognition
Building Controls: Open Systems
Circuit Breaker Controls: Remote
Combustion Control Systems


Control Systems
Control Systems: Industrial
Control Systems: Machine Tool
Control Systems: Municipal Water
Control Systems: OEM

View all Controls and Controllers categories","All Products / Services

Accelerators
Actuators
Aids
Air Handlers
Alarms
Analyzers
Anesthesia Equipment
Angiographic Systems
Arresters
Assemblies


Assembly Machinery
Automation Systems
Automotive Parts
Bakery Machinery
Barriers
Beacons
Blocks
Boilers
Breakers
Brewers

View all products / services offered"
Martin Robbins Fence Company,770-972-8141,https://martinrobbins.com/html/index.php,"Snellville, GA 30078",Distributor,"Distributor Of Fencing For Commercial & Residential Applications. Types Of Fences Include Vinyl, Aluminum Ornamental, Wood & Woven Wire, Security & Sports Netting. Installation Services Available.",,,$5 - 9.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Controls and Controllers
Fences


Gates"
Cascade Alarm,206-767-5800,https://cascadefire.net/,"Kent, WA 98032",Turnkey Systems Integrator,"Design and installation of security systems for commercial and residential applications. Products such as fire alarm, fire sprinkler, extinguisher, backflow and inspection systems, closed circuit TV systems, audio and visual systems, phone systems, and electrical systems can be installed.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Alarms
Audio Visual (AV) Equipment
CCTV Equipment
Controls and Controllers
Extinguishers


Inspection Equipment
Intercoms
Security Systems
Sprinklers
Telephone Systems"
Aspen Communications,888-900-5244,https://aspenbts.com/,"Las Vegas, NV 89120",Turnkey Systems Integrator,"Design, installation, integration and maintenance services for cabling systems. Products include telephone and VOIP systems, networks, window servers, patch panels, security systems, access controllers, alarm and CCTV cameras.",,,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Biometric


Card Access Systems
Controllers: Network","All Products / Services

Alarms
Call Center Systems
Cameras
Controls and Controllers
Electric Wire, Cable and Cable Assemblies


Network Equipment
Surveillance Equipment
Telephone Systems
Telephones"
"Elite Electric Industries, Inc.",888-383-2725,https://www.eliteelectricindustries.com/,"New york, NY 10019",Turnkey Systems Integrator,"Design, installation and maintenance of fire alarm systems. Products include burglar alarms, access control systems, gate openers, intercoms, home theatre systems, CCTV equipment, video surveillance and intrusion detectors. Markets served include residential, commercial and industrial.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Alarms
Controls and Controllers
Home Theater Systems


Intercoms
Sensors / Detectors / Transducers
Surveillance Equipment"
"Visual Defence, Inc.",905-731-1254,https://www.visualdefence.com/,"Richmond Hill, ON L4B3H6",Turnkey Systems Integrator,"Design and installation of audio, video and control systems. Products include security systems, CCTVs, intrusion detection systems, virtual matrix systems, intercom management system modules, and video surveillance systems. Markets served include industrial, military, and government sectors.",,,$10 - 24.9 Mil,100-199  Employees,"Access Control Systems
Control Systems


Controls","All Products / Services

CCTV Equipment
Controls and Controllers
Modules
Recorders


Security Systems
Sensors / Detectors / Transducers
Surveillance Equipment"
"SCIF Global Technologies, Inc.",855-524-7243,https://scifglobal.com/,"Jacksonville, FL 32202",Turnkey Systems Integrator,"Design and installation of secure systems. Container units, modular units, mobile command centers, access control systems, panels, smoke detectors, keypad, control units, intrusion detection systems and fire suppression systems. Markets served include industrial and commercial.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Centers
Containers
Controls and Controllers
Extinguishers


Extractors
Inspection Equipment
Panels
Sensors / Detectors / Transducers"
Central States Security,866-440-0080,https://kcsecuritycams.com/,"Kansas City, MO 64110",Turnkey Systems Integrator,"Design and installation of security systems for residential, commercial and government applications. products include alarms, security cameras, access control and home automation systems, detection devices, and video surveillance equipment.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Alarms
Automation Systems
Cameras
CCTV Equipment
Controls and Controllers


Integration Services
Security Systems
Surveillance Equipment
Telephone Systems"
Secure Technology,800-773-2873,https://www.securetec.com/,"Santa Clarita, CA 91321",Turnkey Systems Integrator,"Design and installation of security systems for residential and commercial sectors. Products include burglar and fire alarm systems, security camera systems, video intercoms, nurse call and access control systems, plate recognition systems, video distributors, local terminal and gateway power supply, safety and communications equipment.",,,Not Available,Not Available  Employees,"Access Control Systems
Control Systems
Control Systems: Industrial
Controllers


Controllers: Industrial
Controls
Controls: Access
Controls: Industrial","All Products / Services

Alarms
Call Cords and Systems
Cameras
Communication Systems
Controls and Controllers
Distribution Systems
Integration Services


Intercoms
Power Systems
Recognition Systems
Safety Equipment
Security Systems
Telephone Systems
Telephones"
"Native Tele-Data Solutions, Inc.",877-275-6837,http://www.ntds.org,"Tucson, AZ 85705",Turnkey Systems Integrator,"Design and installation of structured cabling systems. Products include CCTVs, phones, access control, intrusion detection and audio-visual systems, servers, routers, switches, printers, peripherals, pagers, loud speakers and VTC systems.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems
Control Systems
Controllers


Controls
Controls: Access","All Products / Services

Audio Visual (AV) Equipment
Cameras
CCTV Equipment
Communication Systems
Computer Peripherals
Computers
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Locks
Management Systems
Network Equipment
Pads


Pagers
Printers
Routers
Scanners / Readers
Sensors / Detectors / Transducers
Servers
Speakers
Switches
Telephone Systems
Telephones
Televisions"
Scan-Link Technologies Inc.,905-829-0779,http://scan-link.com/,"Ancaster, ON L9G4V5",Manufacturer,"Manufacturer of armor safety systems. Products include protection equipment, presence alerters, tag health testers, gate access control systems, monitoring devices and detectors. Markets served include commercial, private and public sectors.",,,Not Available,Not Available  Employees,"Access Control Systems
Control Systems


Controls","All Products / Services

Antennas
Controls and Controllers
Hats
Monitoring Systems


Monitors
Protectors
Sensors / Detectors / Transducers
Testers"
"AVI Tactical Systems, LLC",910-635-0333,http://www.avitactical.com/,"Fayetteville, NC 28312",Manufacturer,"Manufacturer of mission critical systems for government and defense markets. Products include field Ethernet, remote observation, automation, early warning, alarm, recording, intercom, broadcast, and security, access, identity control, and presentation systems, displays, modems, rugged routers and switches.",,www.linkedin.com/company/avi-australia,Not Available,Not Available  Employees,"Access Control Systems
Control Systems
Control Systems: Industrial
Controllers


Controllers: Industrial
Controls
Controls: Access
Controls: Industrial","All Products / Services

Alarms
Automation Systems
Broadcasting Equipment
Controls and Controllers
Displays
Intercoms
Modems


Observation Systems
Presentation Equipment
Recorders
Routers
Security Systems
Switches
Warning Systems"
Kapsch TrafficCom,703-885-1976,https://www.kapsch.net/us/,"McLean, VA 22102",Turnkey Systems Integrator,"Design, build and installation of automation and control systems. Products include process instrumentation, telemetry units, communication networks, transponders, readers, transceivers, SCADA, incident detection and management, security and video surveillance, situational awareness and analytic, fire, radio and phone, and passenger information systems.",,www.linkedin.com/company/kapsch-trafficcom-north-america,Not Available,Not Available  Employees,"Access Control Systems
Control Systems
Control Systems: Industrial
Controllers
Controllers: Industrial


Controllers: Process
Controls
Controls: Access
Controls: Industrial
Process Control Systems","All Products / Services

Alarms
Analyzers
Automation Systems
Communication Systems
Controls and Controllers
Data Acquisition Systems
Disaster Preparedness Supplies
Distribution Systems
Hurricane Response
Integration Services


Management Systems
Monitoring Systems
Networks
Office Equipment
Radios
Scanners / Readers
Security Systems
Sensors / Detectors / Transducers
Stations
Surveillance Equipment

View all products / services offered"
FCI Technologies Group,717-657-3427,https://www.fcitechgroup.com/,"Harrisburg, PA 17111",Turnkey Systems Integrator,"Systems integrators specializing in low-voltage cable infrastructures. Capable of providing systems and networks such as audio/visual systems, video surveillance systems, access control systems, cellular signal boosting, and network cabling infrastructure. Other systems that can be integrated include sound masking, wireless access points, overhead paging, and IP lighting systems. Design, installation, and maintenance services are provided for all systems and networks. Works with office buildings, warehouses, houses of worship, healthcare facilities, senior living communities, manufacturing and industrial facilities, education facilities, and government buildings.",,,Not Available,Not Available  Employees,"Access Control Systems


Access Control Systems: Integrated","All Products / Services

Audio Visual (AV) Equipment
Boosters
Communication Systems
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Integration Services


Lights
Masks
Networks
Pagers
Security Systems
Surveillance Equipment"
"DSX Access Systems, Inc.",888-419-8353,https://www.dsxinc.com/,"Dallas, TX 75238",Manufacturer,"Manufacturer & designer of access control software & hardware for the security industry. Total access control software & hardware is designed for single door to enterprise wide systems. Products include non-host dependent, intelligent controllers & total access control software. Products are Homeland Security Directive compliant.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems
Access Control Systems: Biometric
Access Control Systems: Integrated


Access Control Systems: Proximity
Card Access Systems
Controllers: Programmable, Intelligent","All Products / Services

Cards
Controls and Controllers
Enclosures
Identification Products
Identifiers
Interfaces
Modules


Pads
Panels
Scanners / Readers
Security Systems
Servers
Training Services"
"Clare Controls, Inc.",941-328-3991,https://www.clarecontrols.com/home-automation,"Sarasota, FL 34243",Turnkey Systems Integrator,"Systems integrator of home automation systems. Products include host controllers, security systems, thermostats, repeaters, bridges, access control systems, door locks, water sensors, cameras, injectors, lighting, shades and CCTV systems. Markets served include residential construction, data communication and internet access industries.",,,Not Available,Not Available  Employees,"Access Control Systems
Controllers


Controls: Home Automation","All Products / Services

Audio Visual (AV) Equipment
Automation Systems
Cameras
CCTV Equipment
Controls and Controllers


Integration Services
Security Systems
Sensors / Detectors / Transducers
Surveillance Equipment
Thermostats"
Rayco Security Inc.,818-779-0900,http://www.raycosecurity.com,"Van Nuys, CA 91406",Manufacturer,"Specializing In The Engineering, Design, Sales & Support Of Loss Prevention Equipment & Systems. Biometric Devices, Night Vision, Thermal Imaging, Gas Detection, Asset Protection, Systems Integration, Intrusion Alarms, Fire Detection, UL Central Station, Predictive Maintenance, Non-Destructive Testing, Access Control, Identification Systems, Cargo-Equipment-Employee Tracking, Digital CCTV, Matrix, Physical Security, Wireless Systems, Covert Equipment, Personnel Verification, Time & Attendance, Design Review, Testing, Consultation Services. Complete Systems, Spare Parts, Accessories, Worldwide Sales, Support & Delivery",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems
Access Control Systems: Biometric


Combustion Control Systems","All Products / Services

Alarms
Anti-Terrorist Equipment
Arresters
Attendance Systems
Biometric Devices
Biotechnology Equipment
Cameras
Controls and Controllers
Converters
COVID-19 Response
Data Acquisition Systems
Fire Fighting Electronics
Identification Products


Identifiers
Imaging Equipment
Infrared Equipment
Keyboards
Law Enforcement Equipment
Medical Equipment
Medical Products and Hospital Equipment
Military Equipment
Monitors
Pads
Prevention Equipment
Prison Equipment
Processors

View all products / services offered"
Surveillance Integration,559-579-1122,http://www.survint.com/,"Fresno, CA 93703",Turnkey Systems Integrator,"Design and installation of surveillance systems. Products include DVR servers, cameras, remote video access systems, access control systems, and video encoders. Markets served include industrial, commercial, and healthcare sectors.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Integrated


Controls","All Products / Services

Cameras
CCTV Equipment
Controls and Controllers


Encoders
Surveillance Equipment"
"Minuteman Security Technologies, Inc",978-783-0018,https://www.minutemanst.com/,"Andover, MA 01810",Turnkey Systems Integrator,"Turnkey security systems integrator. Products available include Access control systems, healthcare security systems, video surveillance systems, intrusion detection systems, notification systems, and network and IP security systems. Works with healthcare, higher education, transportation, detention, and gaming industries.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems


Access Control Systems: Fingerprint","All Products / Services

CAD / CAM Systems
Cards
Controls and Controllers


Security Systems
Surveillance Equipment"
"Office/Pro Technologies, Inc.",800-868-3282,https://www.optech.net/,"Williamsburg, VA 23185",Turnkey Systems Integrator,"Design and installation of audio and video systems for commercial, government and residential projects. Products include control systems, video distribution systems, surveillance and security systems, access control systems, CCTV equipment, telephone key and video conferencing systems.",,,$5 - 9.9 Mil,10-49  Employees,"Access Control Systems
Control Systems


Controls: Access","All Products / Services

Audio Visual (AV) Equipment
CCTV Equipment
Conferencing Equipment
Controls and Controllers
Distribution Systems


Security Systems
Surveillance Equipment
Telephone Systems
Telephones"
Ultimate Access Solutions,410-671-4531,https://ultimateacc.com/,"Edgewood, MD 21040",Turnkey Systems Integrator,"Design and installation of video and access control systems. Products include vertical lift and slide gate systems, telephone entry systems, barrier arms, intercom systems, music systems and CCTV.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Control Systems
Controllers


Controls
Controls: Access","All Products / Services

Arms
Controls and Controllers
Entry Systems
Intercoms


Lifts
Storage Equipment
Televisions"
"Vision One IT Consulting, Inc.",513-892-0027,https://www.v1corp.com/,"West Chester, OH 45069",Turnkey Systems Integrator,"Design, build and installation of cabling systems. Products include video surveillance systems, security systems, detection systems and access control systems. Markets served include commercial, IT and corporate sectors.",,,Not Available,Not Available  Employees,Access Control Systems,"All Products / Services

Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Security Systems


Sensors / Detectors / Transducers
Surveillance Equipment"
American Fence Co.,888-691-4565,https://www.americanfence.com/,"Phoenix, AZ 85009 | Locations",Turnkey Systems Integrator,"Designer, manufacturer and installer of fencing and related products. Selection includes chain-link, ornamental iron, agricultural, wooden, automatic and access control fencing. Fencing rentals also available.",,,$10 - 24.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Controls and Controllers
Fences


Gates
Security Systems"
"Huckestein Mechanical Services, Inc",412-678-5900,https://www.huckestein.com/,"Pittsburgh, PA 15233",Turnkey Systems Integrator,"Design and installation of HVAC systems. Products include mechanical and refrigeration systems, indoor air quality system, blast chillers, coolers and freezers. Serves commercial and industrial applications such as manufacturing, R&D, utilities, healthcare, education, government, and retail facilities.",,,$5 - 9.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Air Quality Systems
Automation Systems
Chillers
Conditioners
Contractors
Controls and Controllers
Coolers
Energy Services


Fabrication Services
Freezers
Heaters
HVAC Equipment
Integration Services
Maintenance and Repair Services
Refrigerators"
EBI Electric,888-228-5505,https://www.ebielectric.com/,,Turnkey Systems Integrator,"Systems integrator of electrical and automation systems for food processing, electronics, plastic and metal processing, paper/wood processing, textile, material handling, pumping and water treatment industries. Products include electrical instrumentation, security components, access control systems, switchboards, controls, electric motors and control panels. Capabilities include design, manufacturing, installation, commissioning and maintenance.",,,Not Available,Not Available  Employees,"Access Control Systems
Controllers
Controllers: Automation


Controls
Controls: Industrial
Controls: Power","All Products / Services

Automation Systems
Controls and Controllers
Electrical Components
Installation Services
Integration Services


Motors
Networks
Panels
Switchboards"
CDM Wireless,919-554-1823,https://www.cdmwireless.com/,"Youngsville, NC 27596",Turnkey Systems Integrator,"Design, build, and installation of wireless and solar systems for education, government, healthcare, law enforcement, retail, transportation, and utilities markets. Products include power converter, security, surveillance, and network monitoring systems, cameras, Ethernet bridges, and antenna kits.",,,Not Available,Not Available  Employees,"Access Control Systems


Control Systems","All Products / Services

Bridges
Cameras
Communication Systems
Controls and Controllers
Installation Services
Integration Services
Monitors


Network Equipment
Power Supplies
Power Systems
Security Systems
Solar Energy Equipment
Surveillance Equipment"
AEComm,630-873-5200,http://aecomm.net,"Warrenville, IL 60555",Turnkey Systems Integrator,"Design, installation and maintenance of VoIP, voice, data, video and security systems for commercial and industrial applications. Products include voice and data cabling, new and refurbished telephone systems, IVR, paging, audio visual, CCTV and access control systems.",,,Not Available,Not Available  Employees,"Access Control Systems
Control Systems
Controllers


Controls
Controls: Access","All Products / Services

Audio Visual (AV) Equipment
Cameras
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Pagers


Scanners / Readers
Security Systems
Telephone Systems
Televisions"
"CodeLynx, LLC",843-266-2330,http://www.codelynx.com,"North Charleston, SC 29418",Turnkey Systems Integrator,"Design, installation and maintenance of electronic security systems. Products include electronic access control systems, video surveillance systems, CCTV equipment, LED-lit and LCD video walls. Markets served include commercial and government sectors.",,,$10 - 24.9 Mil,50-99  Employees,"Access Control Systems
Access Control Systems: Integrated


Control Systems","All Products / Services

Controls and Controllers
Installation Services
Integration Services


Security Systems
Software
Surveillance Equipment"
"Cabling Specialists, Inc",513-755-1133,http://www.cablingspecialists.com,"West Chester, OH 45069",Service Company,"Distributor & installation of voice & data cabling, high-end automation, projectors, video screens, sound systems, closed circuit TV & access control systems. Applications include boardrooms, conference rooms, training centers, lobbies, digital signage, class rooms, lecture halls, theaters, science labs & auditoriums.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems


Control Systems","All Products / Services

Audio Visual (AV) Equipment
Automation Systems
Communication Systems
Computer Services
Contractors
Controls and Controllers
Electric Wire, Cable and Cable Assemblies


Installation Services
Maintenance and Repair Services
Monitors
Projectors
Screens
Televisions"
AJK Communications,562-942-1400,http://www.ajkcommunications.com/,"Santa Fe Springs, CA 90670",Turnkey Systems Integrator,"Design and installation of electronic security systems. Products such as IP and analog cameras, access control, wireless video, data, analytics, intercom and PLA systems can be installed.",,,$1 - 4.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Cameras
Communication Systems
Controls and Controllers
Installation Services


Integration Services
Intercoms
Security Systems"
Dayton Lock Company,610-964-0400,https://www.daytonlock.com/,"Wayne, PA 19087",Distributor,"Distributor of decorative & security door hardware including handles, deadbolts, mortise locks, knobs & levers, hinges, knockers, kick plates, stops, push & pull plates, cremone bolts & surface bolts. Other products include cabinet, bath & window hardware, switch plates, doorbell buttons, mailboxes, closet rods, stair rail brackets & engraved nameplates. Full range of locksmith services include installation, design & installation of simple or complex key systems, adjusting, lubricating & replacing parts, changing or determining safe combinations, re-keying & making keys to fit any lock. Specialties include programming access control systems, audio/video intercom systems, smart locks & automatic door openers.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Integrated


Access Control Systems: Proximity","All Products / Services

Baskets
Bolts
Brackets
Cabinets
Cards
Catches
Chains
Closers
Controls and Controllers
Decorations
Door Knockers
Exit Devices
Grilles


Handles, Pulls and Levers
Hardware
Hinges
Holders
Hooks
Keys
Knobs
Latches
Locks
Locksmiths
Mailboxes
Nameplates
Numbers

View all products / services offered"
"Intellisys Technologies, LLC",845-558-1003,http://www.intellisysllc.com,"Stony Point, NY 10980",Turnkey Systems Integrator,"Design, installation, and maintenance of integrated electronic systems for commercial, residential and government clients. Products include security, fire, surveillance (camera systems), access control, home theater, automation, and audio/video and multimedia distribution systems. Sound engineering and inspection services are available.",,,Under $1 Mil,1-9  Employees,"Access Control Systems


Controls: Access","All Products / Services

Alarms
Automation Systems
Biometric Devices
CCTV Equipment
Communication Systems
Controls and Controllers


Distribution Systems
Home Theater Systems
Integration Services
Intercoms
Security Systems
Surveillance Equipment"
Brock Central Vacuum & Home Interiors,705-328-1866,http://brockbuiltin.ca,"Lindsay, ON K9V2X9",Turnkey Systems Integrator,"Design and installation services of security, cleaning and control systems for residential, business and cottage applications. Products such as vacuum, steam and air cleaners, air filtration systems, alarm, surveillance, access, lighting and climate control, audio distribution and intercom systems and window coverings can be installed.",,,Not Available,1-9  Employees,"Access Control Systems
Control Systems
Controllers


Controls
Controls: Access
Controls: Lighting","All Products / Services

Alarms
Audio Visual (AV) Equipment
Blinds
Cleaning Compounds and Chemicals
Cleaning Equipment
Controls and Controllers
Curtains
Distribution Systems
Draperies
Filters
Home Theater Systems
Integration Services


Intercoms
Janitorial Supplies
Lights
Polishers
Power Systems
Power Units
Security Systems
Shades
Shutters
Sound Equipment
Surveillance Equipment
Vacuum Systems"
"Sentry One Security, LLC",877-398-8252,https://www.sentryonesecurity.com/,"Elkins Park, PA 19027",Turnkey Systems Integrator,"Integration services for security systems. Capable of providing monitoring, surveillance, intrusion, alarm, intercom, and access control systems. Security systems are customized to each application. Available alarm and detection systems include burglar, fire, intrusion, glass break, smoke, heat, and carbon monoxide systems. Wireless, temperature screening, covert, dome, fixed, and movable camera options are offered with DVR and network recording options. Proximity, barcode, biometric, keypad, and key fob access control systems can be provided. Also offers parking lot gate systems.",,,Not Available,10-49  Employees,"Access Control Systems
Access Control Systems: Biometric


Access Control Systems: Proximity","All Products / Services

Alarms
Buttons
Cameras
Controls and Controllers
Intercoms
Key Fobs
Monitoring Systems


Monitors
Pads
Recorders
Security Systems
Sensors / Detectors / Transducers
Sirens
Surveillance Equipment"
Master Halco,559-264-2144,https://www.masterhalco.com/,"Fresno, CA 93725 | Locations",Manufacturer,"Manufacturer & dist of fencing products for residential, commercial & industrial/institutional applications. Products include a complete line of fence systems & gates including chain link & color chain link, decorative wire, ornamental, vinyl & wood. Security equipment & access control systems for gates include swing, slide & solar gate operators, controllers & entry systems. Entry systems include a programmable LCD scrolling phone system & two-way intercom control.",,,Not Available,Not Available  Employees,Access Control Systems,"All Products / Services

Coatings
Consulting Services
Controls and Controllers
Fences
Fittings
Furniture


Gates
Mechanical Wire, Cable and Rope
Pipe Fittings
Security Systems
Vinyl Products"
Parabit,888-372-7224,https://www.parabit.com/,"Roosevelt, NY 11575",Turnkey Systems Integrator,"Design and installation of security products and systems for aviation, banking, educations, events, trade shows, government, healthcare, hospitality, museum and industrial markets. Products include access control systems, digital signage and displays, kiosks, metal and glass railings, telephones surveillance and monitoring systems.",,,$10 - 24.9 Mil,50-99  Employees,"Access Control Systems
Control Systems
Control Systems: Industrial
Controllers


Controls
Controls: Access
Controls: Industrial","All Products / Services

Booths
Controls and Controllers
Displays
Integration Services
Kiosks
Monitoring Systems


Rails
Security Systems
Sensors / Detectors / Transducers
Signs
Surveillance Equipment
Telephones"
KIT Network Cabling,717-685-8100,http://www.kit-communications.com/,"Annville, PA 17003",Service Company,"Telecommunications services specializing in cabling and network installation. Offers cabling, Cat5e and Cat6 wiring, fiber optic installation and fusion splicing, Wi-Fi and LAN netowkr installation, and cable testing services. Also provides business telephone systems, video surveillance systems, door access control systems, and intercom paging systems. Works with commercial business and government applications.",,,Under $1 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Cabling Services
Cameras
Communication Services
Contractors
Controls and Controllers
Installation Services
Intercoms
Internet Services
Masks
Networks
Optics


Pagers
Public Address (PA) Systems
Research, Design and Development Services
Security Systems
Splicing Services
Surveillance Equipment
Telecommunications Services
Telephones
Testing Services
Wiring Services"
"Trigon Electronics, Inc",714-633-7442,http://www.trigonelectronics.com,"Anaheim, CA 92806",Manufacturer,"Manufacturer of single and multiple resident and autodial telephone entry systems. Products such as access control systems, emergency and power telephones, emergency towers and intercom systems are available.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems
Control Equipment & Components
Control Systems
Control Systems: Industrial
Controllers


Controllers: Industrial
Controls
Controls: Access
Controls: Industrial","All Products / Services

Autodialers
Communication Systems
Controls and Controllers
Dialers
Entry Systems


Intercoms
Scanners / Readers
Telephone Systems
Telephones
Towers"
A & A Security Systems & Services,208-887-6300,https://www.aasecurity.com/,"Meridian, ID 83642",Service Company,"Manufacturer of monitoring and security systems for commercial and non-commercial applications. Products include control panels, building and home automation systems, CCTV cameras, burglar alarms, communicators, keypads and video surveillance systems. Suitable for business, home and coffee shop security applications.",,,$1 - 4.9 Mil,50-99  Employees,Access Control Systems,"All Products / Services

Alarms
Automation Systems
Cameras
Controls and Controllers
Monitoring Systems


Pads
Panels
Security Systems
Surveillance Equipment
Trackers"
Secure Crossing Research and Development Inc.,800-937-5916,https://www.securecrossing.com/,"Dearborn, MI 48126",Manufacturer,"Manufacturer of security infrastructure products. Products include filtering systems, automation equipment, industrial security systems and audit tools. Markets served include agriculture, automotive, government and pharmaceuticals.",,,Under $1 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Automation Systems
Controls and Controllers
Filters


Modules
Processors
Security Systems"
