Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Optotherm, Inc.",724-940-7600,http://www.optotherm.com,"Sewickley, PA 15143",Manufacturer,"Manufacturer of thermal imaging systems for circuit board troubleshooting and human fever screening purposes. Microscopes are available for semiconductor device failure analysis, research and development purposes. Radiometric infrared cameras are based on amorphous silicon microbolometer technology. Thermal image analysis software is used for providing a stable platform for temperature analysis. Microscopes are suitable for temperature measurement of electro-optical, miniature medical devices and fiber optic communications.",,,Under $1 Mil,1-9  Employees,"Imaging Systems: Digital
Electronic Imaging Systems


Imaging Systems
Thermal Imaging Systems","All Products / Services

Cameras
Imaging Equipment


Microscopes
Software"
Motion X Corporation,805-448-5068,http://www.motionxcorp.com/index.html,"Goleta, CA 93117",Manufacturer,"Designs and manufactures motion control systems and subsystems tailored to customers' application requirements. Full range of products include custom microscope systems and accessories, FocusTrac - laser auto focus systems, displacement measuring interferometer (DMI)-laser interferometer systems and accessories, turnkey motion control systems and accessories including linear and rotary translation stages ranging from standard to ultra high precision, single and multi axis motion controllers, single and three phase linear amplifiers, emergency power off (EPO/EMO) systems, digital and analog joysticks. Services include design engineering and consulting, refurbishment, retrofit and support including other 3rd party systems and subsystems, stabilized helium neon (HeNe) laser repair and preventative maintenance service contracts. Product development includes mechanical, electronic, electrical, optical, software, human machine interface (HMI) and machine vision. Assembly includes cable, wire harness, through-hole printed circuit board (PCB), mechanical, optical, electronic and electrical.","Motion X Corporation is a turnkey machine tool builder/systems integrator for today's high-technology industries. When a company needs an application specific tool developed for their application, Motion X Corporation will bring your application to fruition! 

Motion X Corporation designs and manufactures a wide range of motion control systems, motion control subsystems, custom microscope systems and microscope accessories for a diverse range of industries and applications.

Services include: design engineering and consulting, preferred integrator and distributor for Delta Tau Data Systems Inc., refurbishments, retrofits, preventative maintenance, service contracts, product development, and contract manufacturing.

Motion X Corporation offers unparalleled applied experience in developing motion control and microscope solutions. We have designed, manufactured, and collaborated on many leading-edge motion control and microscope systems. Our mission is to provide quality products and services More... that satisfy our customers requirements and expectations the first time, every time! Less",www.linkedin.com/company/6692482?trk=tyah&trkInfo=idx%3A1-1-1%2CtarId%3A1424284766075%2Ctas%3AMOTION+X+CORPOR,$1 - 4.9 Mil,1-9  Employees,"Imaging Systems: Digital
Imaging Systems


Imaging Systems: Optical
Thermal Imaging Systems","All Products / Services

Actuators
Aligners
Amplifiers
Analytical Services
Analyzers
Assemblies
Assembly Services
Automation Systems
Benders
CMM Machinery
Comparators
Controls and Controllers
Cutters and Cutting Machinery


Electro-Optical Equipment
Electro-Optical Systems
Embedded Systems
Engineering Services
Focusers
Hardware
Harnesses
Imaging Equipment
Inspection Equipment
Instruments
Integration Services
Interferometers
Joysticks

View all products / services offered"
Technologies Plus,888-275-1302,https://www.techplusonline.com/,"Charlotte, NC 28209",Custom Manufacturer,"Manufacturer & distributor of automatic identification & data collection systems, services & supplies. These supplies include labels, tags & ribbons in different materials, sizes & colors. Types of labels include thermal labels, direct & transfer, color process labels, prime product labels, laser sheet labels & UL® certified labels. Also sell, service & support all the major label printers & mobile computers. On demand printers, industrial printers/encoders (barcode & RFID), color printers, mobile printers, print & apply label systems & print & seal systems are available. Designing, installing, preventive maintenance & on-site repairing services are available. Emergency services are also available.",,,$1 - 4.9 Mil,1-9  Employees,Imaging Systems: Digital,"All Products / Services

Badges
Barcode Services
Barcode Systems
Cards
Communication Services
Communication Systems
Computer Accessories
Computers
Consulting Services
COVID-19 Response
Daters
Emulators
Film
Foodservice Equipment


Identification Products
Identifiers
Imaging Equipment
Inks
Inspection Equipment
Integration Services
Labelers
Labels
Laboratory Equipment
Mailing Systems
Maintenance and Repair Services
Manufacturing Systems
Markers and Marking Equipment
Medical Laboratory Consumable Supplies

View all products / services offered"
Pearse Bertram+ Streamline Contract Manufacturing,800-677-1911,https://www.pearsebertram.com/,"Bloomfield, CT 06002",Custom Manufacturer,"Custom manufacturer of regulators, reservoirs, vacuum equipment, control panels, cable assemblies, test stands and vision, process, identification or control systems. Valves, measuring equipment, fluid connectors, transformers, inverter, pumps, transformers and network, drying, servo, filtering or automation systems are distributed. System integrators for robots to handle assembly, inspection, screw driving, packing, drilling and machine tending applications. Contract manufacturing services are also offered. Serves the medical, plastics, semiconductor, power generation, wastewater, life science, metalworking, chemical, food and beverage industries.",,,$10 - 24.9 Mil,10-49  Employees,"Imaging Systems: Digital
Electronic Imaging Systems


Imaging Systems
Vision Systems","All Products / Services

Absorbers
Accumulators
Actuators
Adapters
Assemblies
Assembly Services
Automation Systems
Barriers
Blocks
Blowers
Boxes
Breakers
Buttons


Clamps
Connectors
Contactors
Controls and Controllers
Couplers and Couplings
Cups
Curtains
Cylinders
Delivery Systems
Displays
Dryers
Electric Wire, Cable and Cable Assemblies
Electrical Components

View all products / services offered"
Rad Source TSG,770-822-9117,https://radsourcetsg.com/,"Marshfield, MA 02050",Manufacturer,"Manufacturer of standard and custom X-ray systems. Products include computer tomography (CT), computer radiography (CR), automatic defect recognition (ADR) and tubing inspection systems. Detectors and robotics are also offered. Serves aerospace, automotive, defense, space, oil, power generation and transportation industries.",,,Not Available,Not Available  Employees,"Imaging Systems: Digital
Electronic Imaging Systems
Imaging Systems


Imaging Systems: Radiographic
Radiographic Equipment","All Products / Services

Imaging Equipment
Inspection Equipment
Metrology Equipment
Recognition Systems


Robots
Sensors / Detectors / Transducers
X-Ray Equipment"
Dent-X Canada,866-791-0909,https://www.dent-xcanada.com/,"Vaughan, ON L4K1J1",Turnkey Systems Integrator,"Distributor of cameras, x-ray inspection and digital imaging systems for medical industries. 3 ply surgical masks and face shields are also available. Suitable for children and adult applications.",,,Not Available,Not Available  Employees,"Imaging Systems: Digital
Electronic Imaging Systems


Imaging Systems
Medical Imaging Systems","All Products / Services

Cameras
COVID-19 Response
Hurricane Personal Protective Equipment
Hurricane Response
Imaging Equipment


Masks
Medical Personal Protective Equipment (PPE)
Protectors
Safety Equipment
Shielding"
"Senspex, Inc.",505-891-0034,https://www.senspex.com/,"Albuquerque, NM 87114",Distributor,"Turnkey system integrator for thermal imaging systems. Video encoder, hardware, illuminators and control systems are available. Suitable for zero-lux environments, transportation hubs, industrial parks, MOUT, troop range and night-time surveillance applications.",,,$250 Mil. and over,50-99  Employees,"Imaging Systems: Digital
Imaging Systems


Thermal Imaging Systems
Video Imaging Systems","All Products / Services

Cameras
Controls and Controllers
Encoders
Hardware


Illuminators
Imaging Equipment
Integration Services"
Hawkeye Spectral Imaging,319-830-1586,https://hawkeyesi.com,"Tucson, AZ 85701-2413",Distributor,"Distributor of robotic imaging systems for the aerospace, automotive, medical, nuclear medicine and plant phenotyping industries. Products such as x-ray and imaging cameras are available. Suitable for spectral imaging, non-destructive testing, x-ray diffraction, space dosimetry and high-resolution neutron imaging applications. Other services such as inspection and testing are also offered.","We've partnered with Advacam & Radalytica to provide imaging and NDT solutions for a vast audience. Advacam produces Timepix- and Medipix-based PCDs (Photon Counting Detectors) based on technology developed for the LHC at CERN. Radalytica provides robotic imaging systems to perform multimodal imaging solutions for our clients. These technologies, along with our expertise, can provide revolutionary solutions for various NDT applications.

The PCD technology brings two major advantages in comparison to conventional x-ray imaging: high contrast, high-resolution images paired with spectral information of the radiation that allows material-specific information to be displayed in colors. Our imaging cameras are direct-conversion, PCD which measure Temporal, Spatial, and Spectral information of all ionizing particles, as well as neutrons, with unparalleled accuracy.

Our team includes former CERN scientists based in Prague, as well as SMEs and support in the United States. Our clients include National More... & University Laboratories, Defense Contactors, OEMs, as well as the ISS, ESA, and others in the aerospace industry. Less",www.linkedin.com/company/hawkeyesi/,Not Available,1-9  Employees,"Imaging Systems: Digital


Imaging Systems","All Products / Services

Cameras
Imaging Equipment


Sensors / Detectors / Transducers"
Atims,877-906-3774,https://www.atims.com/,"Chatsworth, CA 91311",Manufacturer,"Integrated software solutions for corrections, law enforcement, and criminal justice agencies. Corrections, Product Suites, Law Enforcement and Justice products and services.",,,Not Available,Not Available  Employees,"Imaging Systems: Digital


Imaging Systems","All Products / Services

Imaging Equipment
Management Systems
Scanners / Readers


Security Systems
Software"
"Applied Image, Inc.",585-482-0300,https://www.appliedimage.com/,"Rochester, NY 14609",Custom Manufacturer,"Manufacturer of standard, off-the-shelf, and custom opto-imaged components, targets, test charts, imaging calibration tools, bar code standards, photomasks and ball lenses on a wide variety of substrate materials. Their primarily usage are in the industrial, commercial and university fields of: optics, microscopy, vision, robotic, packaging, bio-medical, semiconductor, photonics, electro-optics, and digital imaging. With a wide manufacturing diversity, the designing and production of custom components is not limited by size, quantity, material or tolerances. Typically, from start to finish, custom components are completed in 4 to 6 weeks.","APPLIED IMAGE Inc is a world leader in the design and manufacture of precision-imaged optical components and standards for a wide range of applications and industries that require NIST-traceable standards and/or precision-imaged components to test, calibrate, align, control or measure their optical or photonics systems. We work every day with executives, product managers, and engineers to support the design, evaluation, and calibration of photonic-based systems for improving product competitiveness, first time quality, and compliance. While our standard products are indicative of our capabilities, our sales engineers work closely with our customers to design solutions necessary to support their innovation, system design, and performance evaluation needs.",,$250 Mil. and over,10-49  Employees,"Imaging Systems: Digital
Digital Imaging Materials & Supplies
Electronic Imaging Systems


Imaging Systems
Imaging Systems: Optical
Vision Systems","All Products / Services

Analyzers
Apertures
Arrays
Assembly Services
Barcode Services
Barcode Systems
Calibration Services
Calibrators
Cards
Charts
COVID-19 Response
Electro-Optical Equipment


Electro-Optics Materials
Fabrication Services
Film
Film Products
Glass
Gratings
Grids
Imaging Equipment
Imaging Services
Inspection Equipment
Instruments
Labels

View all products / services offered"
"Applied Research & Photonics, Inc.",717-623-8201,http://arphotonics.net,"Harrisburg, PA 17111",Manufacturer,"Manufacturer of spectrometers Manufacturer of spectrometer systems. Sub-surface nano-scanner and 3D imager features non-contact, non-destructive testing at ambient temperatures with a sub-nanometer resolution. Allows time domain measurements to be conducted over a time span of sub-Pico seconds to a few tens of Pico-seconds with an equivalent frequency range of 0.1 to ~30 THz. Nano-scanning material characterization and testing services can also be provided for semiconductor and nanomaterial research and manufacturing applications. Testing can be performed on semiconductor wafers, nanomaterials, soft materials, and nano-composites. Serves research, testing, and inspection applications.",,,Under $1 Mil,1-9  Employees,"Imaging Systems: Digital
Imaging Equipment: Diagnostic


Imaging Equipment: Printed Circuit Board (PCB)
Imaging Systems","All Products / Services

Analyzers
Imaging Equipment
Inspection Equipment
Instruments
Reflectometers


Scanners / Readers
Scientific Equipment
Spectrometers
Testers
Testing Services"
MindWays Software Inc.,877-646-3929,https://www.qct.com/,"Austin, TX 78704",Manufacturer,"Manufacturer of advanced quantitative CT (QCT) technologies products. 3D Spine QCT systems, quantitative CT bone mineral density analysis systems and CTXA (Computed Tomography X-Ray Absorptiometry) systems are available. Markets served include medical sciences and research industries.",,,$1 - 4.9 Mil,1-9  Employees,"Imaging Systems: Digital
Imaging Equipment: Diagnostic


Imaging Systems","All Products / Services

COVID-19 Response
Diagnostic Equipment
Imaging Equipment
Measures
Medical Equipment


Medical Products and Hospital Equipment
Scanners / Readers
Testers
Tomography Equipment"
"ThruWave, Inc.",,https://www.thruwave.com/,"Seattle, WA 98103",Manufacturer,"Manufacturer of imaging systems for inspection, leak and anomaly detection purposes. Suitable for logistics, security and goods packaging applications. Serves the e-commerce and retail industries.",,,Not Available,Not Available  Employees,"Imaging Systems: Digital
Electronic Imaging Systems


Imaging Systems","All Products / Services

Automation Systems
Imaging Equipment


Inspection Equipment"
