Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
DE Design Works (formerly Dave Engineering),314-736-4224,https://dedesignworks.com/,"Chesterfield, MO 63005",Service Company,"Distributor of a Electronic product design and development services for the commercial, industrial, medical, and military industries. Capabilities include PCB design and layout, programming, software development, and integration of multiple technologies such as embedded firmware, power controls, analog and digital circuits, wired and wireless communication, Internet of Things (IoT) and cloud connectivity. Offers value-added services including high-tech subassemblies, hardware and software management, functional testing, and pre-certification evaluations. Provides design consulting services. Meets MIL-STD-461 and RE102 specifications.","Since 2002, DE Design Works is a 100% US-based engineering firm specializing in product development with core competency in embedded firmware, application software, printed circuit board (PCBA) hardware design, quick turn prototyping, pre-certification testing, and management consulting for scaling the manufacturing of electronic assemblies to volume production.",www.linkedin.com/company/dedesignworks/,$1 - 4.9 Mil,10-49  Employees,"Inverters
AC Power Sources
Power Supplies: AC
Power Supplies: Custom
Power Supplies: DC


Power Supplies: Electronic
Power Supplies: Industrial
Power Supplies: Medical
Power Supplies: Military
Power Supplies: Military, Custom

View all Power Supplies categories","All Products / Services

Controls and Controllers
COVID-19 Response
Engineering Services
Interfaces
Medical Equipment
Medical Products and Hospital Equipment
Military Equipment
Modules
Motor Controllers and Drives


Pads
Power Supplies
Power Systems
Power Units
Processors
Programming Services
Research, Design and Development Services
Tier 2 Medical Mfg. Supplies, Materials, Components & Services"
Moss Marketing,800-980-8812,https://www.mossmktg.com/,"Lakewood, CO 80226",Manufacturers' Rep,"Manufacturer’s representative of electromechanical products and equipment. Products include inverters, converters, EMI filters, power supplies, enclosures, cases, cabinets, junction boxes, racks, chassis, sub racks, quid cooled heatsinks and cold plates, heat exchangers, helical, spur, screw and worm gears, pulleys, belts, shafts, couplings, pulleys, sprockets, bearings, metric ratchets and pawls, splines, gearboxes, connectors, cables, cable assemblies, plugs, insulations, power cells, packs, modules, fans, blowers, heaters, switches, jacks and plugs, receptacles, and audio, power, isolation, telecom and medical transformers and inductors. Markets served include industrial, transportation, medical, network/data communication, military, aerospace and defense, energy and power and instrumentation industries.",,www.linkedin.com/company/moss-marketing?trk=fc_badge,Not Available,Not Available  Employees,"Inverters
Converters
Power Supplies


Power Supplies: Military
Power Supply Systems","All Products / Services

Actuators
Alternators
Assemblies
Backshells
Bearings
Belts
Blowers
Boards
Boxes
Cabinets
Capsules
Cases


Chassis
Circuits
Connectors
Couplers and Couplings
Electric Wire, Cable and Cable Assemblies
Enclosures
Exchangers
Fans
Filters
Gaskets
Gearheads and Gearboxes
Gears

View all products / services offered"
Angstrom Energy Solutions,972-954-1520,https://www.angstromenergy.com/,"Dallas, TX 75201",Distributor,"System integrator of uninterruptible power supplies (UPS), storage and DC power systems. Portable generators, inverters and battery monitoring systems are offered. Lithium ion and nickel cadmium batteries are also available. Serves data centers, telecommunication, transportation, medical, government, utility and renewable energy industries.","Angstrom Energy Solutions (AES) provides optimized energy solutions. AES is technology agnostic delivering the optimal solution for each customer. From evaluation of lighting, energy storage, HVAC system optimization, boilers, refrigerations and water consumption to implementation of conservation system AES has cost savings solutions.",www.linkedin.com/company/29002816,Not Available,Not Available  Employees,"Inverters
Inverters: Power
Power Supplies


Power Supplies: Industrial
Power Supplies: Medical
Uninterruptible Power Supplies (UPS)","All Products / Services

Batteries
Emergency Power & Lighting Supplies
Generators
Hurricane Response
Integration Services


Monitoring Systems
Power Supplies
Power Systems
Storage Equipment"
Carpenter Emergency Lighting,609-689-3090,https://carpenterlighting.com/,"Hamilton, NJ 08691",Manufacturer,"Manufacturer of indoor emergency lighting and exit signs. Products include fixtures, wire guards, ballast, lighting controllers, inverters, and lighting systems. LED (light emitting diode), and recessed lights are offered. Custom options are also available. Suitable for commercial and retail applications. Made in the USA.",,,$1 - 4.9 Mil,10-49  Employees,"Inverters
Inverters: Electronic
Inverters: Lighting


Inverters: Sine Wave
Inverters: Three-Phase","All Products / Services

Ballasts
Controls and Controllers
Emergency Power & Lighting Supplies
Fixtures
Guards


Hurricane Response
Lights
Power Supplies
Signs"
"Electric Motor Center, Inc.",479-968-2532,http://www.electricmotorcenterinc.com/index.html,"Russellville, AR 72802",Distributor,"Distributor of industrial AC, DC, servo & linear motors & drives. Types of controls include AC & DC controls. Types of AC controls include inverter & washdown inverter, vector & washdown vector, pump & fan & microdrive controls. One-way DC controls are designed to operate permanent magnet or wound field motors. Types of motors include AC & DC motors. Types of AC motors include automotive, brake, explosion proof, F2 mounting, farm duty, HVAC, inverter duty, metric, pressure washer, pump, servo, two speed, vector & washdown motors. Types of DC motors include explosion proof, general purpose, tachometer, lifting magnet, IEC metric frame, power & washdown motors. Gearmotors, gearheads, speed reducers, programmable motion controllers, linear stages, grinders, buffers, polishing lathes, regulators, positioners, polynoid rods, inverters, capacitors & gantries are also available. Field services include repair, rewinding, balancing, laser alignment, vibration & bearing analysis.",,,$1 - 4.9 Mil,1-9  Employees,"Inverters
Inverters: Electric


Inverters: Power
Power Supplies: Baldor","All Products / Services

Alignment Services
Analytical Services
Balancing Services
Blocks
Breakers
Buffers
Bushings
Capacitors
Contactors
Controls and Controllers
Couplers and Couplings
Cranes
Gearheads and Gearboxes


Grinders
Inspection Services
Lathes
Lights
Maintenance and Repair Services
Motor Controllers and Drives
Motors
Positioners
Power Supplies
Protectors
Pumps
Relays
Rods

View all products / services offered"
Merrimac Industrial Sales,978-372-6006,https://merrimacindustrial.com/,"Haverhill, MA 01835 | Locations",Distributor,"Distributor of heating, measurement, vacuum and electronic equipment. Cordless, corded, air, concrete, cutting, electrician, hydraulic, metal working, plumbing, hand, test and measurement tools are available. Hammers, drills, drivers, tubing cutters, blowers, reciprocating saw, cut-off, wrenches, ratchets, saws, screw guns, rig motors, blades, drill bits, grinders, angle drills, screwdrivers, knife and pliers are offered. Management, control or drive systems, enclosures, controllers and controls are provided. Electrical and heating equipment include ovens, generators, electric coils or wires, motors, switches, electromechanical relays, circuit breakers, drives, transducers, transformers, fuses and sensors. Other services include repair. Serves the pharmaceutical, textile, automotive, medical, defense, plastic, wastewater treatment, food and beverage industries. ITAR registered. UL listed.","Merrimac Industrial provides the latest in cutting edge automation technology products from a large selection of leading manufacturers and is committed to maintaining high quantity inventories, on time deliveries and competitive pricing. Merrimac's experienced, knowledgeable and factory-trained staff can help solve virtually any control problem.

In 2010, Merrimac Industrial also opened the doors to its tool shop for sales and repairs. Its unrivaled repair technicians can fix any power tool as well as perform warranty tool repairs for a variety of brands. The shop has continued to grow and has expanded its product offerings to include lighting fixtures and much more!

Whether you need to source a product, solve an engineering problem, repair a piece of equipment, outsource manufacturing, or implement managed inventory, Merrimac Industrial Sales has the products, facilities and team to get the job done. We stand behind everything sold and serviced. Experience the difference with Merrimac! More... We look forward to hearing from you. Less",www.linkedin.com/company/merrimac-industrial-sales,$10 - 24.9 Mil,50-99  Employees,"Inverters
Converters
Converters: DC To DC
Converters: Electric
Inverters: DC To AC


Inverters: Electric
Inverters: Electronic
Inverters: Power
Power Supplies
Power Supplies: ABB

View all Power Supplies categories","All Products / Services

Actuators
Adapters
Alarms
Arresters
Assemblies
Automation Systems
Baths
Beams
Bearings
Blocks


Blowers
Boilers
Brackets
Braid
Brakes
Breakers
Bulbs
Bumpers
Bushings
Cabinets

View all products / services offered"
Siemens Corporation,800-SIEMENS,https://www.siemens.com/us/en/home.html,"Washington, DC 20001 | Locations",Service Company,"Worldwide manufacturer of industrial products for building technology, energy automation, lighting, transportation systems, health care, information & communication & water technology. Building technology products include fire safety products, building automation & control systems, combustion controls & HVAC products. Energy & automation systems such as CNC/machine tools, controls, drives, electric motors, electronics assembly systems, motion control systems, power distribution systems, traffic management systems & cellular wireless modules are available. Transportation systems include urban mobility, interurban mobility & logistics. Health care products include diagnostic imaging & therapy, hearing solutions & laboratory diagnostics. Water technology systems for aquatics & leisure, industrial, laboratory & municipal applications. Software products are also available. Services include financial solutions, IT solutions, corporate research & government solutions. IT solutions & services include application management, business intelligence, computer technologies, consulting, customer relationship management, enterprise resource planning, human resource management, outsourcing, procurement, product life cycle management, RFID solutions, security services, supply chain management & system integration. IT solutions & services are ISO 9001:2000 certified.",,,$250 Mil. and over,Not Available  Employees,"Inverters
Converters: AC To AC
Converters: DC To DC, Military
Converters: Electric
Converters: Power


Inverters: Power
Inverters: Three-Phase
Power Supplies
Power Supplies: AC To DC
Power Supplies: Computer

View all Power Supplies categories","All Products / Services

Accelerators
Actuators
Aids
Air Handlers
Alarms
Analytical Services
Analyzers
Anesthesia Equipment
Angiographic Systems
Annunciators


Arbors
Assemblies
Assembly Machinery
Assembly Services
Asset Management Services
Audio Visual (AV) Equipment
Automated Storage/Retrieval Systems (AS/RS)
Automation Systems
Bakery Machinery
Ballasts

View all products / services offered"
Electronic Connections Ltd.,800-253-1857,http://www.ecl.ca,"Edmonton, AB T6E6W6",Manufacturer,"Distributor of electronic products and supplies including wire and cabling, relays, clips, terminal blocks, connectors, capacitors, resistors, transformers, semiconductors, lamps, batteries, fuses and more.",,,$5 - 9.9 Mil,10-49  Employees,"Inverters


Power Supplies","All Products / Services

Adhesives
Batteries
Blocks
Cabinets
Capacitors
Chemicals
Clips
Computer Accessories
Computer Accessories
Connectors
Desoldering Equipment
Emergency Power & Lighting Supplies
Fans
Flashlights


Fuses
Hardware
Hurricane Response
Indicators
Markers and Marking Equipment
Modules
Mounts
Power Supplies
Relays
Resistors
Semiconductors
Sockets
Soldering Supplies
Static Control Equipment

View all products / services offered"
Athena UPS,408-526-1699,http://www.aviotec.us,"San Jose, CA 95131-1729",Manufacturer,"Manufacturer of power products. Products include uninterruptable power supply, frequency converters, inverters, power distribution units, battery chargers, and monitors. Markets served include hospitals, universities, air force and air ports, military, industrial, and commercial sectors.",,,Not Available,Not Available  Employees,"Inverters
Converters
Inverters: DC To AC


Inverters: Sine Wave
Power Supplies
Uninterruptible Power Supplies (UPS): Computer & Communication System","All Products / Services

Chargers
Converters
Distribution Systems
Generators
Monitoring Systems


Monitors
Power Quality Equipment
Power Supplies
Power Systems
Power Units"
Spartan Power,775-800-1725,https://spartanpower.com/,"Reno, NV 89511",Manufacturer,"Manufacturer of electrical accessories such as fuse kits, custom battery cables, digital power meter, jump starters, heavy duty jumper cables, power inverters and dual power transfer switches. Made in the USA.",,,$250 Mil. and over,10-49  Employees,"Inverters
Inverters: DC To AC


Inverters: Electric
Inverters: Power","All Products / Services

Ammeters
Electric Wire, Cable and Cable Assemblies
Electrical Equipment
Holders
Meters


Power Supplies
Starters
Switches
Voltmeters"
DockStar LLc,360-930-6622,https://www.dockstarthrusters.com/,"Kingston, WA 98346",Manufacturer,"Manufacturer of thrusters for boats, waterways, and boaters. Products include remote control, antenna, inverters, top covers, and installation kits. Handrails, angled stems, stem hull, stanchion mount, and bows are also offered.",,,Under $1 Mil,1-9  Employees,"Inverters


Inverters: Electric","All Products / Services

Antennas
Boat and Ship Parts
Controls and Controllers


Covers
Power Supplies
Thrusters"
Morningstar Corporation,215-321-4457,https://www.morningstarcorp.com/,"Newtown, PA 18940",Manufacturer,"Manufacturer of solar controllers and inverters. Products include MPPT and PWM charge controllers, and accessories. Accessories include ground fault protection devices, communication adapters, relay drivers, and temperature sensors.","Since 1993, Morningstar Corporation has been a world-leading supplier of solar charge controllers & inverters, with more than 4 million units supplied to 100+ countries around the world. Our solar charge controllers & inverters have set new standards in performance, innovative features, quality & reliability. We are a privately-owned US corporation located near Philadelphia, Pennsylvania with an engineering lab in Jessup, Maryland.",www.linkedin.com/company/morningstar-corporation,$1 - 4.9 Mil,10-49  Employees,"Inverters
Inverters: DC To AC


Inverters: Electronic
Inverters: Sine Wave","All Products / Services

Adapters
Chargers
Clips
Controls and Controllers
Drivers
Emergency Power & Lighting Supplies


Hurricane Response
Power Supplies
Protectors
Sensors / Detectors / Transducers
Solar Energy Equipment"
Pride Electronics,800-238-7743,https://prideelectronics.com/,"Lindenhurst, NY 11757 | Locations",Distributor,"Distributor of electronic components, optoelectronics and semiconductor products. Provides amplifiers, attenuators, capacitors, connectors, encoders, inductors, potentiometers, resistors, transducers and fuses. Cameras, microscopes, modems, monitors, inverters, oscillators, printers, speakers and enclosures are available. Adhesives, boxes, tapes, racks, rivets and nuts are also offered.",,,Not Available,Not Available  Employees,"Adhesives
Amplifiers
Attenuators
Boxes
Cameras
Capacitors
Connectors
COVID-19 Response
Electronic Components
Enclosures
Encoders
Fuses
Inductors
Microscopes


Modems
Monitors
Nuts (Fasteners)
Optoelectronics
Oscillators
Printers
Racks
Resistors
Rivets
Sensors / Detectors / Transducers
Speakers
Tapes
Washers (Fastener & Hardware)",No ALL PRODUCTS / SERVICES
AMADA WELD TECH INC.,866-751-7378,https://amadaweldtech.com/,"Monrovia, CA 91016",Manufacturer,"Manufactures equipment and systems for resistance welding, laser welding, laser marking, heat seal bonding, atmosphere control and hermetic sealing for the global electronics, laser micromachining, battery, automotive, medical device and general industrial markets.","Since 1948, AMADA WELD TECH has worked to achieve one goal: to solve our customer's manufacturing challenges. Knowing that there is no one solution that fits all, we strive to provide our customers with innovative and reliable manufacturing technology solutions so that we may be their single source provider.

Our headquarters is located in Monrovia, California with state-of-the-art facilities for developing, producing and servicing the solutions offered to our worldwide customer base. A global company, AMADA WELD TECH also has sales offices and applications laboratories located in Wixom, Michigan and El Paso, Texas.

Our products are proudly built in the USA.

One of the things that make AMADA WELD TECH unique among our competitors is our technical center staff and capabilities. AMADA WELD TECH's engineers have extensive experience with applications across many different industries. That experience, coupled with the broad range technologies offered by AMADA WELD TECH, enables them to recommend More... the best solution for your specific application based on process requirements, production space, and budget. Customer support programs such as application and process development, material evaluation and part design review, local sales support via our network of trained professionals, solutions for specific market sectors, field service, preventative maintenance, and factory service and calibration, are designed to provide our customers with the highest level of service available in the industry. Less",www.linkedin.com/company/64305/,$50 - 99.9 Mil,100-199  Employees,"Inverters
AC Power Sources
AC Voltage Sources
Inverters: Power
Inverters: Static


Power Supplies
Power Supplies: 50 Hertz
Power Supplies: 60 Hertz
Power Supplies: AC
Power Supplies: Constant Power

View all Power Supplies categories","All Products / Services

Analyzers
Bonders
Boxes
Checkers
Compactors
Controls and Controllers
COVID-19 Response
Cutters and Cutting Machinery
Electrodes
Enclosures


Engraving Equipment
Gages
Gloves
Heads
Lasers
Machinery
Machining Equipment
Markers and Marking Equipment
Mechanical Inverters
Medical Personal Protective Equipment (PPE)

View all products / services offered"
"ElectroShield, Inc.",800-662-1054,https://www.electroshield.com/,"Yellow Springs, OH 45387",Distributor,"Stocking distributor of electronic components. Products include connectors, AC and DC fans, blowers, impellers, adapters, cable assemblies, hoods, contacts, cap, circuit protection, LEDs, optoelectronics, capacitors, resistors, enclosures, gaskets, boxes, racks, cases, cabinets, semiconductors, integrated circuits, sensors, wire, cable, tubing, tools, crimping and applicator machines, fan trays, cords, filters and guards and accessories. Connectors include audio/video, D-subminiature, circular, data/communication, FFC/FPC, fiber optic, PCB, rectangular, RF/coaxial and terminal block connectors. Circuit protectors include circuit breakers, contractors, controllers, fuses and relays. Power protectors include DC-AC inverters, DC-DC converters, power supplies, line conditioners and surge protection. Tools include insertion, removal and crimp tools. Accessories include backshells, bushings, cable clamps, coupling nuts, grommets, strain relief, cover and O-rings. Assembly services are available. Industries served include automotive assembly equipment maintenance, robotic, telecommunications and marine. ROHS compliant.",,,$5 - 9.9 Mil,10-49  Employees,"Inverters
Converters
Converters: DC To DC


Inverters: DC To AC
Power Supplies","All Products / Services

Adapters
Applicators
Assemblies
Backshells
Bits
Blocks
Blowers
Boots
Boxes
Breakers
Bushings
Cabinets


Capacitors
Caps
Cases
Circuits
Clamps
Conditioners
Connectors
Contactors
Contacts
Controls and Controllers
Cord and Cordage
Couplers and Couplings

View all products / services offered"
Electronic Technical Services Corporation,713-683-7306,http://www.etsco.net,"Herndon, VA 20171",Custom Manufacturer,"Custom manufacturer of control systems and electronic components. Enclosures, consoles, motor control centers and variable frequency drives (VFD) are offered. Printed circuit boards (PCB), programmable logic controllers (PLC), silicon control rectifiers (SCR), inverters, modules and switchgear are also provided. Electrical contractor and repair services are available. Serves agriculture, petrochemical, marine, renewable energy, power generation, oil and gas industries.",,,Not Available,Not Available  Employees,"Consoles
Contractors
Controls and Controllers
Electrical Components
Enclosures
Maintenance and Repair Services


Modules
Motor Controllers and Drives
Printed Circuit Boards
Rectifiers and Diodes
Switchgear",No ALL PRODUCTS / SERVICES
Bodine Electric Company,773-478-3515,https://www.bodine-electric.com/,"Northfield, IL 60093 | Locations",Manufacturer,"Manufacturer of AC, brushless DC, motion controls and permanent magnet DC drive solutions. Products include motors, gear motors and controls. AC run capacitors, terminal boxes, L brackets, adaptors, cable kits and other accessories provided. Replacement parts including brushes, springs and brush caps are also offered. Suitable for industrial and commercial applications such as agriculture, pharmaceutical, oil and gas, food, medical devices, printing presses, scientific, laboratory, labeling, solar powered, packaging equipment and factory automation. RoHS compliant. UL listed.","Bodine Electric Company offers over 1,200 standard products, and thousands of custom designed gearmotors, motors and motion controls (fixed- and variable-speed AC, brushless DC, and permanent magnet DC). Bodine products are available via an extensive distributor network or sold directly to OEMs. Known for their reliability, long life and competitive prices, Bodine gearmotors are found in many demanding industrial and commercial applications such as medical devices, scientific and laboratory equipment, labeling equipment, printing presses, packaging equipment, and factory automation. Bodine Electric is headquartered in Northfield, Illinois (20 miles north of Chicago) with manufacturing and assembly operations in Peosta, Iowa, U.S.A.",www.linkedin.com/company/269664,Not Available,Not Available  Employees,"Inverters
Inverters: DC To AC
Inverters: Electric
Inverters: Power
Inverters: Three-Phase


Power Supplies
Power Supplies: 60 Hertz
Power Supplies: AC
Power Supplies: DC
Power Supplies: DC To AC

View all Power Supplies categories","All Products / Services

Boxes
Brackets
Brushes
Capacitors
Caps
Clamps
Controls and Controllers
Drivers
Encoders


Gearheads and Gearboxes
Modules
Motor Controllers and Drives
Motors
Plates
Power Supplies
Power Transmission Equipment
Springs"
ErieTec Inc.,814-453-6871,https://www.erietecinc.com/,"Erie, PA 16503 | Locations",Distributor,"Distributor of mechanical and electrical motion control products. Various products include bearings, v- belts, pillow blocks, sheaves, bushings, couplings, belts, chains, clutches, brakes, reducers, gearboxes, pulleys and conveyors and conveyor components. Electrical distributor of disconnects, motors, pushbuttons, sensors, motor starters, enclosures, stacklights, meters, counters, timers, terminal blocks, contactors, hmi's, plc's and switches, control panels, vfd's, soft starters, UL508A panels, and fuses etc. for a variety of industries including; plastics, food, mining, steel, metal working, forestry and aggregate applications. VMI programs, stock items and 24 hour emergency services available. JIT delivery.","Since 1958 Erie Bearings Company has been a leading electrical and mechanical solutions distributor.

Customers have come to rely on Erie Bearings Company for mechanical and electrical control products and support. With some of the most respected names in the business, like Eaton Cutler Hammer, Dodge, Emerson, Leeson, US Motor, Worldwide, Redlion, Yaskawa, Mersens Ferraz Shawmut, Toshiba, and Benshaw. The Motor Control Specialists at Erie Bearings Company have all the right mechanical and electrical products and the industrys best support.

From the motor, to the disconnect, and everything in between, you can count on Erie Bearings to be your Motor Control Specialists.",,Not Available,50-99  Employees,"Inverters
Power Supplies
Power Supplies: Regulated


Power Supplies: Unregulated
Uninterruptible Power Supplies (UPS)","All Products / Services

Actuators
Adapters
Adhesives
Aligners
Anti-Seize
Automation Systems
Barriers
Bases
Batteries
Bearings
Bellows
Belts


Blocks
Bolts
Boxes
Brakes
Breakers
Bushings
Calipers
Casters
Centers
Chains
Cleaning Compounds and Chemicals
Clutches

View all products / services offered"
TopIndustries Inc,754-271-4311,https://topindustriesinc.com/,"Davie, FL 33324",Manufacturer,"Custom manufacturer and supplier of advanced pallet exchangers. Machines according to customer regulation sector, as Pharmaceutical, Food and beverage, printing and distribution. Products have different models in order to manage every type of pallet, product size, weight and performance","What makes our solutions unique on the market is 40 years know-how in supplying pallet exchangers. The experiences accumulated over the years allows us to design and produce new innovative patented solutions suitable for every customers needs.

The good relationship and the full needs satisfaction of our customers have allowed us to supply our solutions Worldwide.

Thanks to the wide range of products in our catalog, we are able to provide tilting, pressing, rotating or pushing solutions, in mobile or stationary version.",,Not Available,Not Available  Employees,"Inverters


Inverters: Pallet","All Products / Services

Changers
Dumpers
Handling Equipment


Mechanical Inverters
Movers
Turners"
"Inductoheat, Inc.",800-624-6297,https://inductoheat.com/,"Madison Heights, MI 48071",Finishing Service Company,"Induction heating technologies with the design, building & repair of standard & custom induction heating equipment. Products, services and technologies include, but are not limited to the following: induction heating, induction heat treating, induction hardening, induction gear hardening, induction crankshaft hardening, induction camshaft hardening, induction forge heating, induction billet heating, induction bar heating, induction stress relieving, induction pipe end heating, induction shrink fitting, induction bonding, induction curing, induction coating, induction copper tube annealing, induction brazing, induction tempering, induction coil repair, induction transformer repair, induction power supplies, induction spare parts, 3D computer modeling, induction process development & induction metallurgical laboratory.","Inductoheat Inc. prides itself on providing customers with high-quality induction heating, induction forge heating and induction heat treating equipment. We work hard to cultivate the manufacturing industrys demand with new products and system innovation. Our team of scientists, engineers and maintenance experts blend a variety of techniques to establish a solid integrated industrial presence in todays manufacturing world.

Inductoheat Inc. is part of forty companies making up the Inductotherm Group. As a multi-technology, global organization, Inductotherm Group serves the thermal processing industry by manufacturing and marketing a diverse range of products and services, all of which feature the characteristics of high quality, leading edge technology and top-flight engineering.",,$250 Mil. and over,1000+  Employees,"Inverters
Inverters: Electronic
Inverters: Power
Inverters: Solid State
Inverters: Static


Power Supplies
Power Supplies: Custom
Power Supplies: High Voltage
Power Supplies: Induction
Power Supplies: Industrial

View all Power Supplies categories","All Products / Services

Adapters
Analytical Services
Assemblies
Automation Systems
Boards
Brazing Equipment
Brazing Services
Capacitors
Controls and Controllers
Electric Wire, Cable and Cable Assemblies


Engineering Services
Exchangers
Fixtures
Forging Equipment
Furnaces
Generators
Heaters
Inductors
Inspection Services
Laboratories

View all products / services offered"
Proax Technologies Ltd.,866-592-1240,https://proax.ca/en,"Mississauga, ON L5N8B3 | Locations",Distributor,"Distributor of machine automation, motion control, pneumatic and machine safety products. Various products available include enclosures, cables, connectors, terminal blocks, controllers, power supplies, motors, conveyors, drives, thermometers, actuators, valves, fittings, tubing, silencers, exhaust cleaners, filters, air dryers, manifolds, gearboxes and contactors. Relays, light curtains, switches, mats, edges, doors, locks, panels and posts are also available. Fittings such as adapters, elbows, tees, connectors, unions, crosses, couplers, caps, bushings, nipples and plugs provided. Cutting, crimping and wire stripping tools, quick mounting end clamps, end covers, partition plates, fuse holders, angle brackets, fuse plugs and flange accessories offered. Most items available in stock.","Proax Technologies is a leading Technical Automation Distributor that offers innovative product solutions in the areas of Automation and Robotics, Motion Control and Machine Safety; creating close relationships with our valued customers, vendors and employees. We've been in the marketplace for over 60 years and we continue to grow and expand our product line and services to meet our customer's needs.

Currently Proax has over 250+ employees with 12 branch locations coast to coast. Our key point of difference is our in house technical solution team that enables us to provide solutions dedicated to customer specific product or solution needs. We have a team in all regions to assist you with technical support across our entire range of products.",www.linkedin.com/company/proax-technologies/,Not Available,Not Available  Employees,"Inverters
Power Supplies


Uninterruptible Power Supplies (UPS)","All Products / Services

Absorbers
Actuators
Adapters
Alarms
Aluminum
Amplifiers
Antennas
Attachments
Automation Systems
Bags
Bases
Baths
Batteries


Bearings
Bits
Blocks
Blowers
Bolts
Boxes
Brackets
Breakers
Bulbs
Bumpers
Busbars
Buses
Bushings

View all products / services offered"
Energy Care Technologies,305-949-0330,https://energycaretech.com/en/,"Doral, FL 33172",Distributor,"Distributor of home automation devices, energy monitoring equipment, electrical controls and power generation equipment. Products include thermostats, cameras, door locks, doorbells, temperature sensors, thermistor sensors, energy management systems, power submeters, motor controls, relays, protection panels, modified sine inverters, power stations and backup power kits.","We offer technology products and services to enhance energy efficient generation, transmission, distribution, and utilization.

Energy Care Technologies headquarter is based in Doral, Florida, conveniently located near the Miami International Airport to serve the US domestic market as well as international customers. We team up with a network of sales associates and professional contractors across North and South America to promote and implement sustainable energy efficient technologies.",,Not Available,Not Available  Employees,"Inverters
Inverters: Electronic


Inverters: Power
Inverters: Sine Wave","All Products / Services

Alarms
Automation Systems
Bells
Cameras
Controls and Controllers
COVID-19 Response
Displays
Doorbells
Gloves
Janitorial Supplies
Locks
Management Systems


Medical Personal Protective Equipment (PPE)
Meters
Motor Controllers and Drives
Panels
Power Supplies
Relays
Security Systems
Sensors / Detectors / Transducers
Starters
Stations
Thermostats"
Tatung Electric Co. of America,800-TATUNG-1,http://www.tatung.com/,"Tustin, CA 92780",Manufacturer,"Manufacturer of industrial and home appliance products. Transformers, switchgear, DC fans, air purifiers, electric motors and meters are available. Generators, inverters, wires, cables, dehumidifiers, circuit breakers and analyzers are also offered. Serves the optoelectronics, energy and asset development industries.","Tatung is a Taiwan-based conglomerate, established in 1918 and headquartered in the capital city, Taipei. Tatung primarily operates through three core businesses. In the power business, Tatung manufactures transformers, switchgear, power cables, communication cables, LAN CABLE, electric motors and smart meters. Our, LAN cable achieved the number one market share in TAIWAN market, we may support OEM/ODM as well.",www.linkedin.com/company/tatungpower,$250 Mil. and over,200-499  Employees,"Distribution Systems
Electric Wire, Cable and Cable Assemblies
Generators
Meters


Motors
Switchgear
Transformers",No ALL PRODUCTS / SERVICES
BeaconTron,289-635-3019,https://www.beacontron.com/,"Oakville, ON L6K2E2",Distributor,"Distributor of alternative energy equipment and hydroponic garden supplies. Products include solar panels & kits, inverters, controllers, batteries, wind power, lighting, tents, tarps, containers, climate control items, plant care, and garden accessories. Custom pricing is available.",,,Under $1 Mil,10-49  Employees,"Batteries
Blades
Containers
Emergency Shelters & Shelter Supplies
Gaskets
Hurricane Response
Lawn and Garden Equipment
Lights


Modules
Mounts
Purifiers
Roofing
Screens
Tarps
Tents
Tools",No ALL PRODUCTS / SERVICES
EAS Corp.,916-967-9007,https://www.eas-corp.com/,"Fair Oaks, CA 95628",Manufacturers' Rep,"Manufacturers' rep. of custom air and material handling equipment and systems. Material handling equipment includes conveying systems, elevators, helicoidal auger blenders, weigh belt, volumetric, and gravimetric feeders, size reduction equipment, mixers/grinders, modular ingredient systems, sack dischargers and loaders, silos, hoppers, bag dump and break stations, container dumpers, container tilt tables, surge and day bins, rotary airlocks, displacement pumps, blowers, air knives, dehumidifiers, scales and desiccants. Air control systems include dust collectors, scrubbers, corrosion resistant components, downdraft tables, environmental booths, ductwork, fittings and hoods, dehumidifiers, fans, air strippers and mist collectors, heat exchangers, direct and indirect evaporative coolers, and portable and central vacuums. Explosion protection includes chemical suppression and isolation, rupture and flameless vents, pinch valves, and spark detection and extinguishment.","EAS Corp. is a manufacturers' representative and distributor that serves Northern California and Nevada. We provide component parts, systems and installation for dry bulk material handling, air pollution control, industrial ventilation, air moving, dehumidification, heat exchangers, direct and indirect evaporative cooling, explosion protection, portable and central vacuums, magnets for tramp metal removal to the industrial, commercial, and OEM markets.",,$5 - 9.9 Mil,1-9  Employees,"Activators
Afterfilters
Air Filtration Equipment & Supplies
Air Handlers
Bags
Bins
Blenders
Blowdown and Blow-off Systems
Blowers
Booths
Carbon
Cleaning Equipment
Cold Chain Equipment
Collectors
Conduits and Ducts


Consulting Services
Controls and Controllers
Conveyors
Coolers
COVID-19 Response
Cyclones
Dehumidifiers
Dehydrators
Desiccants and Molecular Sieves (Adsorbents)
Dischargers
Dryers
Duct Accessories
Dumpers
Elbows
Eliminators

View all products / services offered",No ALL PRODUCTS / SERVICES
