Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Allied Electronics, Inc.",866-433-5722,https://www.alliedelec.com/,"Fort Worth, TX 76118 | Locations",Distributor,"Distributor of industrial automation, electronic and electromechanical equipment and supplies. Products include audio, video, RF and security equipment, automation and control devices, batteries, chemicals, adhesives, circuit protection devices, connectors, electronic enclosures, ESD supplies, 3D printers and accessories, fans, motors, optoelectronics, lighting, passive components, pneumatics, power supplies, semiconductors, sensors, switches, relays, testing and measuring equipment, hardware, wire and cable.",,,$250 Mil. and over,Not Available  Employees,Recorders: Digital Video (DVRs),"All Products / Services

Absorbers
Additive Manufacturing Systems
Adhesives
Automation Systems
Breakers
Cameras
Chargers
Circuits
Compressors
Computer Peripherals
Computers
Controls and Controllers
COVID-19 Response
Electronics


Enclosures
Encoders
ESD Products
Fans
Gas Station Equipment
Hardware
Janitorial Supplies
Lights
Measuring Equipment
Mechanical Wire, Cable and Rope
Medical Laboratory Consumable Supplies
Medical/Hospital Consumable Supplies
Monitors
Motors

View all products / services offered"
"Provix, Inc.",888-434-0253,http://www.provix.net/,"New Lowell, ON L0M1N0",Manufacturer,"Manufacturer and distributor of wireless, explosion proof network, dome, CCTV, heavy duty infrared overhead, horse trailer, lift truck fork and wiper cameras. Batteries, alarms, bulbs, cameras, clips, lights, hooks, monitors, mounts, hooks, global positioning systems (GPS), protectors, bunchers, recorders and trackers are also available. Serves the mining, oil, gas, heavy equipment, construction, municipal, waste, material handling, forklift, transportation, marine, aviation and thermal imaging industries.",,,$5 - 9.9 Mil,10-49  Employees,"Recorders: Digital Video (DVRs)
Recorders
Recorders: Analog


Recorders: Digital
Recording Equipment","All Products / Services

Adapters
Aircraft
Alarms
Audio Visual (AV) Equipment
Batteries
Borescopes
Bulbs
Bunchers
Camera Parts
Cameras
Clips
COVID-19 Response


Electric Wire, Cable and Cable Assemblies
Fire Fighting Electronics
Fire Fighting Tools
Fire Fighting Vehicles
Forestry Equipment
Global Positioning Systems (GPS)
Harvesters
Hooks
Imaging Equipment
Inspection Equipment
LEDs
Lenses

View all products / services offered"
ClemTech LLC,855-816-5558,https://clemtechllc.com/,"Carlsbad, CA 92008",Distributor,"Distributor of operational technology (OT) network infrastructure, industrial control system (ICS) networks, and cybersecurity products for industries such as industrial automation, building automation, security systems, telecom, and the internet of things (IoT). Software as a service (SaaS), cloud hosting, data security and networking services are also offered. Types of Cloud models include SaaS, IaaS, and PaaS. Models have managed OT network infrastructure services that meet NIST 800 controls, industry compliances with solution architecture for the secure access service edge (SASE). Types of software are security, virtualization, operating systems, business productivity, backup, utilities, and communication. Word processing, antivirus, authentication, desktop publishing, document management, graphics, server and storage virtualization software also offered. Types of products are Cloud, network appliances and devices, WAN and remote access, bridges and routers, hubs and switches, wireless products, security surveillance, and power supplies. Other products such as isolators, keyboards, lenses, wireless modems, motherboards, camera mounts, notebooks, power strips, inkjet printers, processors, projectors, routers, scanners, remote access servers and workstations are also available.","Distributor of operational technology (OT) network infrastructure, industrial control system (ICS) networks, and cybersecurity products for industries such as industrial automation, building automation, security systems, telecom, and the internet of things (IoT).

Types of cloud models include SaaS, IaaS, and PaaS. These models have unique managed OT network infrastructure services that meet NIST 800 controls, industry compliances with solution architecture for the secure access service edge (SASE).

Types of software are security, virtualization, operating systems, business productivity, backup, Utilities, and communication.

Types of products are cloud, network appliances and devices, WAN and remote access, bridges and routers, hubs and switches, wireless products, security surveillance, and power supplies.",www.linkedin.com/company/clemtechllc/,$100 - 249.9 Mil,1-9  Employees,"Recorders: Digital Video (DVRs)
Recorders: Video, Network


Recorders: Videographic","All Products / Services

Adapters
Assessment Services
Automation Services
Automation Systems
Batteries
Bridges
Cameras
Cards
Cases
Chargers
Chassis
Cloud Services
Computer Mice (Mouses)


Computer Peripherals
Computer Services
Computers
Conditioners
Conference Room Equipment
Controls and Controllers
Couplers and Couplings
Crimpers
Data Acquisition Systems
Data Collection Systems
Digital Memory
Drives
Electric Wire, Cable and Cable Assemblies

View all products / services offered"
"MAXxess Systems, Inc.",800-842-0221,https://maxxess-systems.com/,"Anaheim, CA 92807",Manufacturer,"Manufacturer of system software including industrial security systems' software, government security systems' software, security management software, health care security systems' software, vending machine security systems' software, detention control security systems' software & monitoring systems' software. Other software available include utility security systems' software, finance security systems' software, enterprise security systems' software, building operating management system software, mobile video surveillance systems' software, inspection systems' software, integrated security systems' software, visitor management security systems' software, application system software, telecommunication security systems' software, remote monitoring & reporting security systems' software, mobile video security systems' software, temporary & portable security systems' software, school security systems' software, casino security systems' software, automotive security systems' software, jail & prison security systems' software & access control systems' software. Bar code readers, keypads, badge identification systems & digital video badging systems are also available.",,,$5 - 9.9 Mil,10-49  Employees,Recorders: Digital Video (DVRs),"All Products / Services

Badges
Cards
CCTV Equipment
Controls and Controllers
Entry Systems
Identification Products
Identifiers
Inspection Equipment


Monitoring Systems
Pads
Recorders
Scanners / Readers
Security Systems
Software
Surveillance Equipment"
Reit Services,804-641-4506,http://www.reitservices.com,"Amelia, VA 23002",Turnkey Systems Integrator,"Design and installation of security systems for commercial, residential and industrial sectors. Products include closed circuit televisions, security cameras, digital video recording systems, monitors, audio-visual systems, music systems and projectors.",,,Under $1 Mil,1-9  Employees,"Recorders: Digital Video (DVRs)


Recorders","All Products / Services

Cameras
Monitors


Recorders
Security Systems"
PalmVid,800-618-7491,https://www.palmvid.com/,,Manufacturer,"Manufacturer of camera equipment and supplies. Types of cameras include hidden, high resolution, security, IP, wireless, night vision, audio, low light, slow shutter, weatherproof, bullet, dome, square, pan tilt, zoom, DVR, and HD. Camera systems with 2 to 32 cameras, PC based, DVR based, and mix and match systems also available. Video recorders include security DVR's NVRs and PC-based DVR systems. Other camera supplies include security monitors, wireless video transmitters, video splitters & multiplexers, microphones & audio devices, camera mounts & housings, cables & modulators, power & battery, camera lenses, PC card accessories, PC accessories, and infrared light sources.",,,Not Available,Not Available  Employees,"Recorders: Digital Video (DVRs)
Recorders: Digital


Recorders: Video Tape
Recorders: Videographic","All Products / Services

Batteries
Camera Parts
Cameras


Lenses
Mounts
Recorders"
AngelTrax Bus Video,800-673-1788,https://www.angeltrax.com/,"Newton, AL 36352",Manufacturer,"Manufacturer of video mobile surveillance system for mass transit, waste management, law enforcement and locomotive industries. Products include digital video recorders, cameras, wireless and tracking systems.",,,Not Available,Not Available  Employees,"Recorders: Digital Video (DVRs)
Recorders


Recording Equipment","All Products / Services

Cameras
Recorders


Surveillance Equipment
Trackers"
All Security Equipment,800-730-8382,https://allsecurityequipment.com/,"Miami, FL 33166",,"Distributor of security equipment and access control systems. Products include slide/swing gate openers, parking barrier gates, solar gate systems, door openers, CCTV cameras and digital video recorders. Access control products include video intercom systems, keypads, remote control transmitters, receivers, card access systems, telephone entry systems, traffic spikes, speed bumps, vehicle access systems, parking lot ticket dispensers, parking payment systems and turnstiles. Also manufactures electric, magnetic and deadbolt locks, lock brackets, door holders, electric strikes, pushbuttons and key switches.",,,$250 Mil. and over,10-49  Employees,"Recorders: Digital Video (DVRs)


Recorders","All Products / Services

Barriers
Brackets
Buttons
Cameras
Cards
CCTV Equipment
Controls and Controllers
Device Operators
Dispensers
Entry Systems
Gates
Holders
Intercoms
Key Fobs


Locks
Openers
Pads
Panels
Receivers
Recorders
Scanners / Readers
Security Systems
Speed Bumps
Spikes
Strikes
Surveillance Equipment
Switches
Testers

View all products / services offered"
"Mitsubishi Electric Visual Solutions America, Inc.",949-465-6000,https://me-vis.com/,"Irvine, CA 92618",Manufacturer,"Manufacturer of a complete line of display products including projectors, data wall systems, LCD digital signage monitors & players, 3D & laser TV's. Other products include industrial printers, photo kiosks, digital photo printers, time lapse security recorders & DVR's.",,,$50 - 99.9 Mil,100-199  Employees,Recorders: Digital Video (DVRs),"All Products / Services

Displays
Kiosks
LEDs


Monitors
Recorders
Televisions"
BrightSign LLC,408-852-9263,https://www.brightsign.biz/,"Los Gatos, CA 95032",Manufacturer,"Manufacturer of digital video, media or audio players and recorders. Communication devices such as mobiles or cellular telephones are also offered. Serves the museums, restaurants, retail, entertainment, educational, health care, hospitality, finance, transportation and commercial sectors.",,,Not Available,Not Available  Employees,"Recorders: Digital Video (DVRs)


Recorders","All Products / Services

Communication Systems
Players


Recorders
Telephones"
"Accurate Fire, Audio, Video & Security Ltd.",888-820-3193,https://www.accuratefirepro.com/,"Dayton, OH 45420",Turnkey Systems Integrator,"Distributor of fire, audio, video and security products. Types include fire alarms, voice evacuation, fire sprinklers above ground/ under ground, back flow preventors, fire hydrants, fire pumps, fire hoses, kitchen / restaurant systems, fire extinguishers, emergency / exit lights, special hazards, halon, CO2, FM200, dry chemical, entry access, card / pin readers, sound systems, projectors and screens.",,,Under $1 Mil,1-9  Employees,Recorders: Digital Video (DVRs),"All Products / Services

Alarms
Biometric Devices
Cameras
CCTV Equipment
Controls and Controllers
Extinguishers


Fire Protection Products
Monitoring Systems
Protectors
Recorders
Security Systems
Surveillance Equipment"
Law Enforcement Associates Inc,800-354-9669,https://www.leacorp.com/,"Raleigh, NC 27616",Turnkey Systems Integrator,"Design, build and installation of audio and video surveillance equipment for defense, military and security applications. Products include surveillance vehicles, lighting, vehicles, boosters, receivers, transmitters, digital video recorders, and inspection systems.",,,$5 - 9.9 Mil,10-49  Employees,"Recorders: Digital Video (DVRs)


Recorders","All Products / Services

Boosters
Cameras
Guns
Imaging Equipment
Inspection Equipment
Integration Services
Lights


Receivers
Recorders
Storage Equipment
Surveillance Equipment
Transmitters
Vehicles"
"Concise, Inc.",678-855-7084,https://www.conciseinc.com,"Atlanta, GA 30346",Turnkey Systems Integrator,"Systems integrator of telecommunication and wireless and network/ facilities infrastructure systems for airports, hospitals, schools, hotels, convention centers, stadiums, justice centers/ courthouses, distribution centers/ warehouses and malls applications. Products include Wi-Fi/WLAN networks, countless voice/data, repeater-driven passive, network and telephone cabling, surveillance / security and converged systems.",,www.linkedin.com/in/davidjohnson09,Not Available,Not Available  Employees,"Recorders: Digital Video (DVRs)
Recorders: Audio/Video, Professional


Recorders: Digital
Recorders: Videographic","All Products / Services

Amplifiers
Antennas
Cabinets
Call Cords and Systems
Cameras
Combiners
Communication Systems
Conduits and Ducts
Connectors
Couplers and Couplings
Electric Wire, Cable and Cable Assemblies
Fiber Optic Cable and Cable Assemblies
Firestops


Hangers
Integration Services
Jumpers
Monitoring Systems
Monitors
Networks
Panels
Plates
Public Address (PA) Systems
Racks
Recorders
Security Systems
Speakers

View all products / services offered"
"Protronix, Inc.",203-269-5858,http://www.protronix.com,"Charlotte, NC 28269",Turnkey Systems Integrator,"Design, build and installation of audio, video, and computer equipment for financial, industrial, medical, and transportation industries. Products include digital and network video recorders, multiplexers, codecs and cameras.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital Video (DVRs)
Recorders
Recorders: Digital


Recorders: Video, Network
Recording Equipment","All Products / Services

Assemblies
Audio Visual (AV) Equipment
Cameras
Installation Services


Integration Services
Multiplexers
Recorders"
Bad Wolf Technologies LLC,414-639-9085,https://www.datatoys.com,"Mequon, WI 53092",Manufacturer,"Manufacturer of cameras, recording equipment, and accessories. Cameras available include high definition bullet, miniature bullet, and miniature cube cameras. Serving the aviation, marine, defense and government, first responder, and OEM industries.",,,Not Available,Not Available  Employees,"Recorders: Digital Video (DVRs)
Recorders


Recorders: Digital
Video Recorders: Airborne, Military","All Products / Services

Cameras
Electric Wire, Cable and Cable Assemblies
Management Systems


Mounts
Processors
Recorders"
JMac Supply Inc.,516-812-0917,https://www.jmac.com/,"Valley Stream, NY 11580",Distributor,"Distributor of equipment for security and controls systems, burglar alarms and intrusion protection, CCTV surveillance systems, communications and networking equipment. Various products include alarms, amplifiers, analyzers, antennas, baluns, bars, batteries, cables, cameras, clocks, connectors, controls and controllers, cutters, detectors, dialers, enclosures, guards, horns, housings, intercoms, keypads, locks, markers, modules, mounts, power supplies, projectors, readers, relays, sensors, signals, signs, software, spacers, speakers, splitters, stoppers, switches, testers, timers, tools, transformers and wallplates.",,,Under $1 Mil,1-9  Employees,"Recorders: Digital Video (DVRs)
Recorders


Recorders: Sony
Recorders: Video, Network","All Products / Services

Adapters
Alarms
Amplifiers
Analyzers
Annunciators
Antennas
Attenuators
Autodialers
Baluns
Bars
Batteries
Beams
Bells


Bits
Blocks
Bolts
Boxes
Brackets
Bumpers
Buttons
Buzzers
Cabinets
Cameras
Cards
CCTV Equipment
Chargers

View all products / services offered"
"Secure Comm Technologies, Inc.",866-577-5870,https://www.sctinstallations.com/,"Grosse Pointe Farms, MI 48236",Turnkey Systems Integrator,"Turnkey systems integrator of business telephone systems, structured cabling systems, closed–circuit television cameras, digital video recorders, computer networks, and public address systems. Maintenance services are available.",,,Under $1 Mil,1-9  Employees,"Recorders: Digital Video (DVRs)
Recorders


Recorders: Digital","All Products / Services

Audio Visual (AV) Equipment
Cameras
Connectors
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Masks


Public Address (PA) Systems
Recorders
Security Systems
Telephone Systems
Telephones"
Alarm System Store,888-811-0727,https://www.alarmsystemstore.com/,"Columbus, IN 47201",Distributor,"Distributor of security equipment and related devices. Products include alarm systems, sensors, communicators, surveillance systems, digital video recorders, power supplies, installation supplies, access control systems and safes.",,,Under $1 Mil,1-9  Employees,Recorders: Digital Video (DVRs),"All Products / Services

Alarms
Cameras
Connectors
Controls and Controllers
Pads
Power Supplies


Recorders
Safes
Security Systems
Sensors / Detectors / Transducers
Splicers
Surveillance Equipment"
CCTVSecurityPros,888-653-2288,https://www.cctvsecuritypros.com/,"Cherry Hill, NJ 08034",Distributor,"Distributor of CCTV security cameras and systems. Types include security cameras, security camera systems, digital video recorders, and card and camera systems. Infrared bullet, miniature bullet, dome security, pro box, pan tilt zoom, IP, and hidden security cameras are available. Systems range from two camera systems to sixty-four camera systems. Recorders are available in 4, 8, 16, and 32 channel modes. Capabilities include Internet and cell phone monitoring, motion recording, 24-hour recording, object masking, and alarm integration. Accessories such as monitors, lenses, cables, connections, and power supplies are available. Security systems are available for cashier, theft, vandalism, office, construction, warehouse, inventory room, day care, ATM, and covert spy applications. Two and three year warranties.","CCTVSecurityPros is a Nationwide Leading Direct Distributor of CCTV Security Cameras, Systems, and Equipment. We offer the HIGHEST Quality Security Cameras and HIGH DEFINITION Digital Video Recorders that include Internet and Cell Phone Viewing for your Home and Business. 

WE STRIVE TO PROVIDE our customers with the HIGHEST QUALITY EQUIPMENT, TECH SUPPORT, and Customer Service possible. We are proud that we have exactly 0 complaints with the BBB. All of our Security Cameras and Systems are In-stock and Available for Immediate Shipping. 

We offer an 100% Satisfaction Guarantee on all of our products. All or products come with a Minimum 2 Year Warranty, and Free USA Technical Support. 

Our satisfied customers include Fortune 1000 Companies, Small to Large Size Businesses, Churches, Storage Facilities Restaurants, Convenient Stores, Government, Schools and Universities, Law Enforcement, Airports, Warehouses, a Large Network of CCTV Installers, and Residential Homeowners. 

We have a professional More... surveillance solution for every type of application. Order Online or Call us for Advice at (888) 653-2288. Less",,$5 - 9.9 Mil,10-49  Employees,Recorders: Digital Video (DVRs),"All Products / Services

Cameras
CCTV Equipment
Lenses
Monitors


Power Supplies
Recorders
Security Systems
Surveillance Equipment"
"Acura Embedded Systems, Inc.",866-502-9666,https://www.acuraembedded.com/,"Surrey, BC V3W4E6",Manufacturer,"Manufacturer of ruggedized computers for oil and gas, mining and military applications. Products include monitors, panel PC, digital video recorder, tablets, notebooks, cameras, routers and modems.",,,$1 - 4.9 Mil,1-9  Employees,"Recorders: Digital Video (DVRs)
Instruments: Recording & Indicating


Recorders
Recording Equipment","All Products / Services

Books
Cameras
Computers
Keyboards
Modems


Monitors
Mounts
Recorders
Routers
Tablets"
"Langistic Networks, Inc.",631-951-3292,http://www.langistic.com,"Holbrook, NY 11741",Turnkey Systems Integrator,"Design, build and installation of security systems and structured cabling systems. Products include alarm systems, access control systems, DVR systems, CCTV systems, surveillance systems, cables, phone systems, digital signage, kiosks and boards. Markets served include corporate, government and educational sectors.",,,$1 - 4.9 Mil,1-9  Employees,"Recorders: Digital Video (DVRs)


Recorders","All Products / Services

Alarms
Cards
CCTV Equipment
Controls and Controllers
Electric Wire, Cable and Cable Assemblies


Fiber Optic Cable and Cable Assemblies
Recorders
Security Systems
Surveillance Equipment"
