Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Tech Instrumentation, Inc.",800-390-0004,https://techinstrument.com/,"Elizabeth, CO 80107",Distributor,"Distributor of thermometers including bi-metal, infrared, pocket, panel & wall mount, precision, thermocouple, thermistor & solar powered thermometers. Anemometers, clamps, circuit & electrical testers, multimeters, replacement batteries, barometers, hygrometers, timers, moisture meters, scales, wireless sensors, inspection mirrors & accessories are also available. Custom manufacturer of thermocouple, thermistor & RTD probes. Capabilities include repairing, custom modification, private labeling, custom imprinting, calibration & certification. Industries served include food, HVAC, petrochemical, education, screen printing & pharmaceutical.",,,Under $1 Mil,1-9  Employees,"Barometers: Digital


Barometers","All Products / Services

Anemometers
Barometers
Brackets
Calibration Services
Clamps
Cold Chain Equipment
COVID-19 Response
Data Loggers
Electric Wire, Cable and Cable Assemblies
Eliminators
Fire Fighting Electronics
Holsters
Hygrometers
Instruments


Janitorial Supplies
Leads
Maintenance and Repair Services
Medical Products and Hospital Equipment
Meters
Mirrors
Monitors
Multimeters
Printing and Marking Services
Probes
Recorders
Scales
Sensors / Detectors / Transducers
Stations

View all products / services offered"
Warren-Knight Instrument Co.,215-464-9300,https://warrenknight.com/,"Philadelphia, PA 19116-3019",Manufacturer,"Veteran-owned small business. ANSI/NCSL Z540 certified and ITAR registered. Manufacturer of instruments, including: clinometers, theodolites, quadrants, levels, vials, protractors, tilt sensors, angle measuring sensors & shipboard alignment systems. Theodolite instruments include: tracking theodolites, pilot balloon theodolites, observation theodolites, vertical transits, digital azimuth devices, automatic tracking systems, telemetering theodolites & theodolite data recording systems. Optical instruments include: telescopes, micrometers, collimating eyepieces, optical micrometers & alignment collimators. Meteorology instruments include: sight clinometers, ceiling light projectors & observation theodolites. Applications include surveying, metrology, meteorology, military products & navigation. Custom instrumentation & design available.","At Warren-Knight, we help you to achieve the most reliable and dependable accuracy in the market today. 

W-K provides optical and electronic alignment systems, angle measuring, distance measuring, and leveling capabilities that are reliable and accurate throughout the world. We continue to manufacture quality precision instruments for aerospace, engineering, meteorological, metrological, nautical and surveying applications that meet our customers needs.

With over 100 years of precision instrument manufacturing, Warren-Knight has continued to lead the world as a precision instruments and alignment systems manufacturer. By continually expanding our capabilities and upgrading our facility, we continue to maintain the level of excellence and technological sophistication you have come to expect from an industry leader.",www.linkedin.com/company/warren-knight-instrument-co-,$1 - 4.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Adapters
Aids
Aiming Systems
Aircraft Parts
Airport Equipment
Aligners
Alignment Services
Altimeters
Aluminum
Analyzers
Anemometers
Antennas
Arbors
Arrays


Assemblies
Assembly Machinery
Augers
Autocollimators
Automation Systems
Avionics
Balancers
Balances
Balancing Services
Balloons
Balls
Barometers
Bases
Batteries

View all products / services offered"
Control Company,281-482-1714,https://www.traceable.com,"Friendswood, TX 77546 | Locations",Manufacturer,"Manufacturer & designer of scientific equipment for food, pharmaceutical, petroleum, metal and chemical labs. Traceable® Instruments: timers, stopwatches, conductivity standards, humidity meters, thermometers, barometers, pumps, tachometers, controllers, moisture meters, light meters, anemometers, sound meters and calipers. Instruments are supplied with a Traceable® Calibration Certificate, traceable to NIST. Calibration complies with ISO/IEC 17025 requirements and is A2LA accredited. Traceable® Certificates are recognized in 75 countries through A2LAs participation in ILAC-MRA. Control Company is an ISO34, A2LA Accredited Certified Reference Material Producer",,,$10 - 24.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Alarms
Aluminum
Anemometers
Barometers
Bottles
Calipers
Clamps
Clocks
Controls and Controllers
Counters
COVID-19 Response
Data Acquisition Systems
Desiccators
Files


Fire Fighting Electronics
Gages
Holders
Hygrometers
Indicators
Janitorial Supplies
Lasers
Lights
Magnifiers
Medical Products and Hospital Equipment
Meters
Microscopes
Multimeters
Pens

View all products / services offered"
Capitol Scientific,800-580-1167,https://www.capitolscientific.com/,"Austin, TX 78758",Distributor,"Distributor of laboratory equipment and supplies. Products include reagent chemicals, photolithography materials, lab balances and scales, circulating water baths, lab glassware, centrifuges and microcentrifuges, pH meters, conductivity meters, hydrometers, desiccators, drying cabinets, lab furnaces, hot plates, hydrometers, incubators, magnetic stirrers, microscopes, lab ovens, DO Meters, petroleum testing equipment, vacuum pumps, refractometers, lab refrigerators and freezers, shakers, lab rockers, lab mixers, spectrophotometers, rotary evaporators, thermal cyclers, PCR equipment, timers, titrators, viscometers, water purification equipment, ampules, beakers, cell culture, chromatography supplies, lab detergents, graduated cylinders, dishes, distillation apparatus and glassware, electrophoresis equipment, extractors, filter paper, flasks, funnels, microbiology supplies, microplates, pH test strips, pipettes, samplers, syringe filters, rubber stoppers, test papers and strips, thermometers, test tubes & culture tubes, vials and water and wastewater test equipment. Vendor management inventory programs available for same-day shipping.","Capitol Scientific is excited to be celebrating our 50th Anniversary this year! 

We've made it 50 years for one reason: our customers. Our customers are our top priority and it shows in our service. The customer service team at Capitol Scientific is second to none and is happy to answer any questions you may have. 

Capitol Scientific is proud to be an authorized distributor for many well-known brands including: JT Baker, EMD Milipore, 3M, Corning, Nalgene, Whatman, Wheaton and over 300 more! 

Let us provide you with a quote - we'll beat your current pricing or find you a better quality product at a great price!",www.linkedin.com/company/capitol-scientific,$1 - 4.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Adapters
Adhesives
Agents
Aggregates
Aluminum
Ampules
Analyzers
Anemometers
Aprons
Aspirators
Autoclaves
Bags
Balances
Ballasts


Barometers
Baskets
Baths
Batteries
Beads
Beakers
Bell Jars
Bells
Belts
Bins
Bits
Blades
Blankets
Boards

View all products / services offered"
"Omegadyne, Inc.",800-872-3963,http://www.omega.com/,"Stamford, CT 06907 | Locations",Manufacturer,"Manufacturer Of Stock & Custom Force Load, Pressure & Torque Transducers/Transmitters - Ultra High Stability Sputtered Strain Gage & Semi-Conductor Technology For Aerospace Onboard - Bonded Strain Gage Technology For Industrial Process Control, Oil & Gas Applications- Cryogenic & High Temperature Transducers - Liquid Level & Differential Pressure Measurement 10"" h20 To 200,000 psi - Load Ranges From 50 Grams To 3 Million Lbs. - NIST Calibration Services - CSA/FM Approved Intrinsically Safe, FM Hazardous Locations, MSHA Approved",,,Not Available,50-99  Employees,"Barometers: Digital


Barometers","All Products / Services

Activators
Alarms
Analyzers
Anemometers
Barometers
Bridges
Calibration Services
Cells
Controls and Controllers
Indicators
Instruments
Loads


Measuring Equipment
Meters
Monitors
Readout Systems
Resistors
Scales
Sensors / Detectors / Transducers
Signals
Switches
Testers
Transmitters"
"Maximum, Inc.",508-995-2200,https://www.maximum-inc.com/,"New Bedford, MA 02745 | Locations",Manufacturer,"Manufacturer of wind sensors, weather instruments & weather stations for both commercial & consumer applications. Weather sensors are suitable for wind speed & direction instruments, wind meters, outdoor temperature & rainfall measuring equipment. Instruments & stations are available with analog & digital displays. Products include a selection of 3-cup anemometers for fountain spray controllers, multi-function wind alarms, hand-held anemometers & fixed location wind indicators, temperature instruments & rain gauges. Instruments & other weather station equipment carry a 5-year warranty & are serviced by an in-house staff of technicians & engineers. Products & services are offered worldwide & customization to suit customers application is available on most sensors & instruments.","Maximum, Inc. is a recognized leader in weather instrument design, manufacturing and support. Founded in 1968 and with corporate offices and production facilities in New Bedford, Massachusetts, Maximum weather instruments are distributed globally via a network of authorized dealers. Maximum offers a full line of instruments to monitor wind, temperature, barometric pressure and precipitation conditions. Maximum weather instruments have been proven to withstand some of the world's harshest environments. All Maximum instruments are covered by an industry-leading warranty. Products and services are offered worldwide, and customization is available on most Maximum sensors and instruments.",,$1 - 4.9 Mil,1-9  Employees,"Barometers: Digital


Barometers","All Products / Services

Alarms
Anemometers
Barometers
Brass Goods
Clocks
Controls and Controllers
Fire Fighting Electronics
Gages
Generators
Indicators


Instruments
Marine Equipment
Metrology Equipment
Recorders
Safety Equipment
Sensors / Detectors / Transducers
Stations
Thermometers
Velocimeters
Wildfire Response"
NovaLynx Corporation,800-321-3577,https://novalynx.com/store/pc/home2.asp,"Grass Valley, CA 95945",Manufacturer,"Custom manufacturer of weather monitoring instruments & systems. Weather monitoring instruments & systems includes rain & snow gauges, anemometers, wind vane, graphical display software, weather meters, data loggers, automatic voice dialers, programmable translator, signal conditioners, enclosures, meteorological balloons, clinometers, ceiling light projectors, ceilometers, monitors, calibrators, hygrothermograph, hygrometers, psychrometers, radiations shields, thermometers, shelters, dew cell, transducers, radiometers, albedometers, flow probe, towers, rechargable batteries, chargers, pen, ink & clocks. Applications include weather stations, data acquisition systems, signal conditioning systems, upper sir, lightning detection, barometric pressure, evaporations, water level & flow, analog & digital displays, temperature & humidity.",,www.linkedin.com/company/284554,$1 - 4.9 Mil,1-9  Employees,"Barometers: Digital


Barometers","All Products / Services

Alarms
Altimeters
Anemometers
Balloons
Barometers
Calibrators
Chargers
Charts
Clocks
Cold Chain Equipment
Compasses
Conditioners
Counters
Data Acquisition Systems


Data Collection Systems
Data Loggers
Disaster Preparedness Supplies
Displays
Emergency Power & Lighting Supplies
Enclosures
Evaporimeters
Fire Fighting Electronics
Flowmeters
Forestry Equipment
Gages
Geophysical Equipment
Hurricane Response
Hygrometers

View all products / services offered"
"Protec Equipment Resources, Inc.",866-352-5550,https://www.protecequip.com/,"Grand Prairie, TX 75050",Service Company,"Test equipment rental and leasing services. Products rented include battery testers, circuit breaker testers, high potential and cable testers, inspection equipment, instrumentation and controls, insulation and ground testers, meters, power analysis and data acquisition instruments, relay, transformer ,motor, and generator testers, and watt-hour meter test equipment.",,,$5 - 9.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Ammeters
Analyzers
Anemometers
Barometers
Borescopes
Calibrators
Cameras
Cold Chain Equipment
COVID-19 Response
Data Acquisition Systems
Data Loggers
Gages
Generators
Hydrometers


Medical Products and Hospital Equipment
Megohmmeters
Meters
Ohmmeters
Oscilloscopes
Power Supplies
Power Units
Probes
Pumps
Recorders
Reflectometers
Rental and Leasing Services
Sensors / Detectors / Transducers
Simulators

View all products / services offered"
Cen-Med Enterprises,732-447-1100,https://www.cenmedonline.com/,"New Brunswick, NJ 08901",Distributor,"Woman-owned distributor of laboratory supplies, healthcare supplies, safety supplies and laboratory equipment and furniture. Laboratory supplies include analyzers, specimen bags, blood bank supplies, blood collection supplies, chemicals, diagnostic test kits, reagents, sharps collection, specimen collection, life science products, parasitology products and phlebotomy products. Lab equipment repair and calibration services are available. JIT delivery available.","Cen-Med Enterprises, Inc. We are more than your average medical supply company; we are a complete healthcare supplier. Our goal is simple: to provide your medical center, hospital or lab with med/surg or lab supplies at an affordable cost. In twenty years, we have grown from a two person operation to one of the largest laboratory suppliers in the Mid-Atlantic because of our dedication to our customers. With a product line of over a million medical supplies and lab safety equipment as well as a knowledgeable staff, we can provide you with the service and products you wont find elsewhere. We offer repair and calibration services for laboratory equipments and instruments, completing all your lab needs.",www.linkedin.com/company/cen-med-enterprises,$10 - 24.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Adapters
Alarms
Analyzers
Anemometers
Anesthesia Equipment
Aprons
Autoclaves
Bags
Bandages
Barometers
Batteries
Beakers
Benches
Bins


Blades
Bottles
Brushes
Buffers
Cabinets
Calculators
Calibration Services
Caps
Chairs
Chemicals
Chromatographs
Cleaning Compounds and Chemicals
Coats
Cold Chain Equipment

View all products / services offered"
"Setra Systems, Inc.",855-758-3836,https://www.setra.com/,"Boxborough, MA 01719",Manufacturer,"Manufacturer of industrial instruments.  Products include accelerometers, balances, barometers, gages, indicators, transducers, calibration instruments, monitors, scales, swtiches, and sensors.",,,$250 Mil. and over,1000+  Employees,"Barometers: Digital


Barometers","All Products / Services

Accelerometers
Automation Systems
Balances
Barometers
Calibrators
Cells
Displays
Gages
Indicators
Instruments


Measuring Equipment
Meters
Monitors
Processors
Readout Systems
Recorders
Scales
Sensors / Detectors / Transducers
Switches
Transmitters"
Davis Instruments,888-627-3370,http://www.davis.com,"Tulsa, OK 74146 | Locations",Distributor,"Distributor of test equipment & controls including oscilloscopes, spectrum analyzers, function generators, power supplies, signal generators, meters, power meters, DMMs, clamp meters, probes, pressure transducers.",,,Not Available,Not Available  Employees,"Barometers: Digital


Barometers","All Products / Services

Accelerometers
Adapters
Adjusters
Air Quality Systems
Alarms
Altimeters
Ammeters
Amplifiers
Analyzers
Anemometers
Autodialers
Automation Services
Balancers
Balances


Barometers
Baths
Batteries
Blocks
Books
Borescopes
Boxes
Buffers
Calculators
Calibration Services
Calibrators
Calipers
Candles
Capacitors

View all products / services offered"
"RainWise, Inc.",800-762-5723,https://www.rainwise.com/,"Trenton, ME 04605",Manufacturer,"Manufacturer Of Electronic Weather Instruments & Systems, Both Consumer & Industrial, With Sensors Available For Wind Speed, Wind Direction, Barometric Pressure, Temperature, Relative Humidity, Rainfall, Precipitation, Solar Radiation, Hours Of Sunlight, Leaf Wetness, Evaporation, Water Level, Fuel Log Moisture & Soil Moisture. All Systems Capable Of Digital Display, Computer Interface &/Or Printout. Complete In-House Engineering & Manufacturing Facilities. Custom Systems. Servicing U.S. & Foreign Countries",,,$1 - 4.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Analytical Services
Anemometers
Barometers
Charts
Cold Chain Equipment
Controls and Controllers
Data Acquisition Systems
Data Loggers
Fire Fighting Electronics
Gages
Hygrometers


Indicators
Instruments
Measuring Equipment
Recorders
Scientific Equipment
Sensors / Detectors / Transducers
Stations
Testers
Thermometers
Vaccine Cold Chain Supplies and Logistics
Wildfire Response"
SensaTronics,800-633-1033,,"Austin, TX 78759",Manufacturer,"Manufacturer of environmental monitoring & sensing equipment including anemometers, digital barometers, hygrometers, wind & temperature indicators & instruments.",,,$1 - 4.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Anemometers
Barometers
Cold Chain Equipment
Data Loggers
Fire Fighting Electronics
Gages
Hygrometers
Indicators


Instruments
Recorders
Sensors / Detectors / Transducers
Stations
Thermometers
Vaccine Cold Chain Supplies and Logistics
Wildfire Response"
"Petrometer Gauge, Div. of Descon International",631-242-2498,,"West Babylon, NY 11704",Manufacturer,"Liquid-Level Measurement Systems For Fuel, Chemicals, Food-Products & Slurries",,,Not Available,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Adapters
Alarms
Backs and Backing
Barometers
Bushings
Caps
Cartridges
Controls and Controllers
Fittings
Floats
Fluids
Gages
Handling Equipment
Hatches


Indicators
Instruments
Measures
Meters
Monitors
Outlets
Panels
Plugs and Stoppers
Recorders
Regulators
Scales
Sensors / Detectors / Transducers
Signals
Solvents

View all products / services offered"
Navigation Science Corp.,818-991-9794,,"Westlake Village, CA 91362",Manufacturer,Manufacturer & distributor of aircraft navigation equipment & supplies.,,,$5 - 9.9 Mil,10-49  Employees,"Barometers: Digital


Barometers","All Products / Services

Airport Equipment
Amplifiers
Anemometers
Barometers
Beacons
Buoys
Communication Systems
Controls and Controllers
Disaster Preparedness Supplies
Finders
Flashers
Gages
Ground Support Equipment
Guidance Systems


Hurricane Response
Indicators
Instruments
Lights
Links
Marine Equipment
Modems
Navigation Equipment
Radar Systems
Radios
Recorders
Sensors / Detectors / Transducers
Socks
Stations

View all products / services offered"
