Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Airbiquity, Inc.",888-334-7741,https://www.airbiquity.com/,"Seattle, WA 98104 | Locations",Manufacturer,"Manufacturer of global open scalable cloud platform designed for automotive manufacturers, wireless carriers, tier one suppliers and third party app developers for connected services for many applications including mobile integration, embedded connectivity in a vehicle's head unit, electric vehicle optimization and fleet management.",,,Not Available,Not Available  Employees,"Digital Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Equipment: Digital


Communication Systems
Communication Systems: Mobile Voice
Communication Systems: Satellite","All Products / Services

Communication Systems
Computers


Management Systems
Software"
"RACO Mfg. & Engineering Co., Inc.",800-722-6999,http://www.racoman.com/,"Emeryville, CA 94608",Manufacturer,"Manufacturer of remote communication systems for monitoring, reporting, alarm notification & data logging applications. Wireless data communication systems, alarm dialers & systems, autodialers, communication software & systems, control systems, data acquisition systems, solar generators, heaters, fittings, gateways, switches, sensors, cables, enclosures, covers, protocol convertors & connectors are also available. Applications include single RTU to full multi-station, multi-point PLC, DCS & SCADA network.","RACO alarm and event monitoring systems provide remote monitoring, reporting, datalogging, and control functions over the standard dial-up or wirelessly over cellular telephone networks. Alarms and events can be reported using voice messages sent to landline or cellular telephones or using electronic messages delivered via computers, fax machines, email, or SMS. 

Since 1948 RACO Manufacturing and Engineering Co., Inc. has provided municipalities, industry, and government with a wide variety of high-quality, reliable remote communications systems, annunciators, and RTU's for alarm autodialing, remote monitoring, reporting, datalogging, and control. Applications range from only a single RTU to a full multi-station, multi-point PLC, DCS, or SCADA network.",www.linkedin.com/company/raco-manufacturing-&-engineering,$1 - 4.9 Mil,10-49  Employees,"Digital Communication Systems
Command, Control & Communications Systems
Communication Equipment
Communication Products, Components & Systems
Communication Systems


Communication Systems: Broadcasting
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Wireless
Wireless Communication Systems: Government","All Products / Services

Adapters
Alarms
Annunciators
Antennas
Assemblies
Autodialers
Brackets
Cards
Channels
Cold Chain Equipment


Communication Systems
Computer and Communication Terminals
Connectors
Controls and Controllers
Corrosion Resistant Products
Data Acquisition Systems
Data Collection Systems
Data Loggers
Dialers
Electric Wire, Cable and Cable Assemblies

View all products / services offered"
"WellTech Telecommunications, LLC",671-632-6688,https://www.welltechguam.com/,"Tamuning, GU 96913",Distributor,"Distributor of telecommunications equipment. Products such as desk phones, telephone systems, wireless access points, transmitters, security cameras and surveillance equipment, power over ethernet equipment, and LAN controllers can be provided. Design, installation, and maintenance services can also be provided. Also distributes touchscreen kiosks and digital signage for advertising applications.",,,Not Available,Not Available  Employees,"Digital Communication Systems
Communication Systems
Data Communication Systems: RF


Data Communication Systems: Wireless
Wireless Communication Systems: Government","All Products / Services

Adapters
Cabling Services
Cameras
Communication Components
Communication Systems
Computer Services
Contractors
Controls and Controllers
Hardware
Installation Services
Integration Services
Kiosks


Network Equipment
Networks
Recognition Systems
Research, Design and Development Services
Routers
Security Systems
Servers
Signs
Surveillance Equipment
Switches
Telecommunications Equipment
Telecommunications Services

View all products / services offered"
Raven Electronics Corporation,775-858-2400,https://www.ravencomm.com/,"Reno, NV 89502",Manufacturer,"Manufacturer of modern digital signal processing based communications systems for military, telecommunication and commercial industries. Products include voice and data switching equipment, recording gateways, desktop consoles, digital voice systems, signal to noise ratio voter/comparators and bridge shelves.",,,$1 - 4.9 Mil,10-49  Employees,"Digital Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Equipment: Digital
Communication Products, Components & Systems


Communication Systems
Communication Systems: Frequency Shift
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Wireless

View all Communication Systems categories","All Products / Services

Communication Systems
Comparators
Consoles
Controls and Controllers
Decoders
Electronics
Encoders


Gateways
Modems
Modules
Shelves and Shelving
Switches
Telecommunications Equipment"
Patton Electronics Co.,301-975-1000,https://www.patton.com/,"Gaithersburg, MD 20879",Manufacturer,"Manufacturer of fiber optic solutions for digital and data communication applications. Various products available include Ethernet extenders, gateways, passive baluns, concentrators, interface converters, modules and cards, repeaters, surge protectors and routers. CAD files accepted. Lean manufacturing capable. 24/7 support services available. REACH and RoHS compliant. CE certified. One year warranty. Made in the USA.","Patton solves real-world customer challenges with high-quality, right-priced products and solutions complemented by unrivaled services and support. Incorporated in 1984, Patton has developed and sustained communications product and system competence ranging from basic asynchronous serial (RS-232/422/485) communications to cloud based telephony and everything in between.

Patton delivers communications infrastructure, unified communication, cloud, and IoT-enabling solutions for government, service providers and industry. The product portfolio is made up of more than 1000 products including VoIP gateways, routers, voice session border controllers, security appliances, network extenders, interface converters, multiplexers, isolators and much more.

Patton's special project group performs project management, R&D, product development (mechanical, hardware, software and cloud), network and system design, systems integration and contract manufacturing for government, industry peers, research institutions More... and academia.

 Patton's FiberPlex group has been engineering, manufacturing and delivering secure fiber solutions to the US Government for over a quarter of a century and share that expertise with commercial and international markets. As experts in the industry, we assist all sorts of agencies, businesses, campuses, broadcasters and live production firms on how to leverage technology to solve complex communication and security problems. Less",www.linkedin.com/company/patton-electronics/,$25 - 49.9 Mil,100-199  Employees,"Digital Communication Systems
Audio Communication Systems
Command, Control & Communications Systems
Communication & Connectivity Devices
Communication Components & Subsystems


Communication Equipment
Communication Equipment: Digital
Communication Links
Communication Products, Components & Systems
Communication Systems

View all Communication Systems categories","All Products / Services

Adapters
Alarms
Amplifiers
Audio Visual (AV) Equipment
Baluns
Boosters
Bridges
Cards
CCTV Equipment
Changers


Communication Services
Communication Systems
Concentrators
Controls and Controllers
Converters
COVID-19 Response
Drivers
Electric Wire, Cable and Cable Assemblies
Electrical Components
Electronic Components

View all products / services offered"
Trinity Video Communications,800-261-9008,http://www.trinityvideo.net,"Louisville, KY 40299",Turnkey Systems Integrator,"Audio-visual systems design and integration solutions provided for the commercial, educational, healthcare and government markets. Products include video walls, video displays, communication networks, data communication systems and video security systems.",,,Not Available,Not Available  Employees,"Digital Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Equipment: Digital


Communication Systems
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Wireless","All Products / Services

Audio Visual (AV) Equipment
Communication Systems
Conferencing Equipment
Controls and Controllers
Displays


Integration Services
Networks
Security Systems
Surveillance Equipment"
Telular Corp.,800-835-8527,https://www.telular.com/,"Chicago, IL 60606 | Locations",Manufacturer,"ISO 9001 certified custom manufacturer of wireless fixed cellular products for residential, commercial & industrial applications. Products include alarm communicators, tank monitors, communicator bundles, terminals, access transport hubs, telemetry systems & cellular phones. Inventory management service is also available. Meets EVDO, HSDPA, CDMA & GSM standards.",,,Not Available,Not Available  Employees,"Digital Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Equipment: Digital
Communication Products, Components & Systems


Communication Systems
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Equipment: OEM
Data Communication Systems: Broadband

View all Communication Systems categories","All Products / Services

Alarms
Communication Systems
Computer and Communication Terminals
Controls and Controllers
Data Acquisition Systems
Data Collection Systems
Dialers
Hubs
Indicators
Inventory Management Services


Links
Management Systems
Modems
Modules
Monitoring Systems
Monitors
Security Systems
Sensors / Detectors / Transducers
Software
Telemetry Systems

View all products / services offered"
Mitel,212-798-1848,https://www.mitel.com/,"Murray Hill, NJ 07974 | Locations",Custom Manufacturer,Communications products & applications for organizations of all sizes.  A full range of managed services that include voice & data network design & traffic provisioning & custom application development.,,,$10 - 24.9 Mil,10-49  Employees,"Digital Communication Systems
Communication Systems


Data Communication Equipment & Systems","All Products / Services

Communication Systems
Consulting Services
Internet Services
Software


Software Services
Telecommunications Services
Telephone Systems
Telephones"
BlackHawk Datacom,337-593-8700,https://www.blackhawkdc.com/,"Lafayette, LA 70506",Turnkey Systems Integrator,"Designer and installer of Datacom systems and related products for mission critical operations. Selection includes managed network systems, managed security systems, managed automation systems and information management systems. Additional services include engineering, procurement and construction. Serving the oil, gas, maritime and utilities markets.",,,Not Available,Not Available  Employees,"Digital Communication Systems
Communication Systems
Communication Systems: Wireless


Data Communication Equipment & Systems
Data Communication Systems: Wireless","All Products / Services

Communication Systems
Controls and Controllers
Hardware
Integration Services
Managed Network Services
Management Systems
Monitoring Systems


Monitors
Network Equipment
Security Systems
Sensors / Detectors / Transducers
Software
Software Services
Surveillance Equipment"
"Silicon Laboratories, Inc.",877-444-3032,https://www.silabs.com/,"Austin, TX 78701",Manufacturer,"Manufacturer of electronic devices and related equipment for the home automation, industrial automation, data center, automotive, communications, healthcare and retail markets. Products include microcontrollers, RF integrated circuits, intelligent sensors, USB bridges, clocks, oscillators, isolators, PoE controllers and modems.",,,$250 Mil. and over,1000+  Employees,"Digital Communication Systems
Communication & Connectivity Devices
Communication Components & Subsystems
Communication Equipment


Communication Equipment: Digital
Data Communication Equipment & Systems
Data Communication Systems: RF
Data Communication Systems: Wireless","All Products / Services

Amplifiers
Bridges
Circuits
Clocks
Communication Systems
Comparators
Controls and Controllers
Converters
Isolators


Modems
Modules
Multiplexers
Oscillators
Processors
Sensors / Detectors / Transducers
Synthesizers
Transceivers
Tuners"
"Roe-Comm, Inc.",269-327-1045,https://www.roecomm.com/,"Portage, MI 49002",Manufacturers' Rep,"Manufacturer’s representative and distributors of wireless communication systems and equipment. Products include portable two-way radios, mobile two-way radios, consoles, wireless data communication equipment and systems, video cameras, extenders, pagers, radio systems, radio repeaters, GPS vehicle tracking systems, and vehicle radio extenders. Applications include police departments, educational institutions, retails, hospitality businesses, and service and manufacturing industries.",,,Not Available,Not Available  Employees,"Digital Communication Systems
Communication Equipment
Communication Equipment: Digital
Communication Systems
Communication Systems: Two-Way


Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Wireless
Wireless Communication Systems: Government","All Products / Services

Cameras
Communication Systems
Consoles
Disaster Preparedness Supplies
Extenders
Fire Fighting Electronics
Hurricane Response


Pagers
Radios
Repeaters
Telecommunications Equipment
Trackers
Wildfire Response"
Technovative Applications,714-996-0104,https://www.tnov.com/,"Brea, CA 92821",Custom Manufacturer,"Custom manufacturer of subsystems and components. Products include radar, projectile tracking and mortar tracking systems, defense fire control systems, sub-systems and transceivers. Capabilities include CNC machining, MIG and TIG welding and fabrication.",,,Under $1 Mil,10-49  Employees,"Digital Communication Systems
Communication Equipment: Digital


Communication Systems
Communication Systems: Satellite","All Products / Services

Communication Systems
Controls and Controllers
Machining
Munitions
Radar Systems


Sensors / Detectors / Transducers
Testers
Trackers
Transceivers
Welding Services"
David Clark Company Inc.,800-298-6235,http://www.davidclarkcompany.com/,"Worcester, MA 01615",Manufacturer,"Manufacturer of headset communications systems for high-noise environments. Products include passive and ENC helicopter, air crew and fixed wing and ground support headsets, workboat, digital and marine wireless intercom systems and voice powered and land/mobile communication systems. Radio direct, two-way communication, dichotic, portable battery powered pushback wired, ramp/maintenance, single and dual ear and Bluetooth headsets, crew escape and contingency hypobaric astronaut protective suits and wireless gateways are available. Accessories such as adapters, cables, straps, antennas, power modules, hearing protectors and connectors are also available. Markets served include aviation, military and defense, airline/airport, fire rescue, marine and aerospace. Capabilities include design and engineering, prototyping, project and data management, training, repair and testing. Made in the USA.","Since 1935 David Clark Company has been dedicated to the development of products calling for unsurpassed excellence in quality, design and performance. From our humble beginnings in the textile business with the development of unique knitted materials for specialty undergarments, our focus has evolved to products that protect people and save lives.

Each of the various products described on our website was developed in response to a customer's expressed need. Consequently, we understand the real value of listening to our customers and providing them uncompromising customer service, forever. As the industry leader in virtually every niche market we serve, we are dedicated to maintaining the high standards that our Company founders established. We have earned a reputation for excellence; we intend to keep it and to continue deserving the confidence of our customers.

We invite your comments or queries on any of our products or capabilities, and welcome any opportunity to serve you.",www.linkedin.com/company/david-clark-company-inc.?trk=tabs_biz_home,Not Available,200-499  Employees,"Digital Communication Systems
Audio Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Equipment: Digital


Communication Products, Components & Systems
Communication Systems
Communication Systems & Radios: Tactical
Communication Systems: Two-Way
Communication Systems: Wireless

View all Communication Systems categories","All Products / Services

Adapters
Amplifiers
Antennas
Communication Systems
Covers
Disaster Preparedness Supplies
Earmuffs
Electric Wire, Cable and Cable Assemblies
Fire Fighting Electronics
Gateways


Ground Support Equipment
Headphones
Headsets
Hurricane Response
Intercoms
Microphones
Modules
Protectors
Radios
Restraints

View all products / services offered"
Green Mountain Communications,603-717-7117,https://greenmountaincommunications.com/,"Pembroke, NH 03275",Turnkey Systems Integrator,"Design and installation of wired/wireless communication systems. Distributed antenna systems and two-way radio systems can be designed and installed. Capabilities include engineering, furnishing, consulting, microwave backhaul, maintenance, rental and fleet, FCC licensing and tower services. Markets served include government, utility, enterprises, healthcare institution, and educational industries.",,www.linkedin.com/company/green-mountain?trk=hb_tab_compy_id_3157196,Not Available,Not Available  Employees,"Digital Communication Systems
Command, Control & Communications Systems
Communication Equipment
Communication Equipment: Digital
Communication Products, Components & Systems


Communication Systems
Communication Systems: Mobile Voice
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Broadband

View all Communication Systems categories","All Products / Services

Antennas
Communication Systems
Disaster Preparedness Supplies
Fire Fighting Electronics


Hurricane Response
Integration Services
Radios
Wildfire Response"
Sonetics,800-833-4558,https://www.soneticscorp.com/,"Portland, OR 97224",Manufacturer,"Manufacturer of radio and wireless communication equipment. Products include two-way and Bluetooth headsets, stealth wireless and portable wireless systems, belt packs, base stations, and digital and wired intercoms. Markets served include agriculture, aviation, first responders, food processing, manufacturing, marine and recreation sectors.",,,Not Available,50-99  Employees,"Digital Communication Systems
Audio Communication Systems
Command, Control & Communications Systems
Communication & Connectivity Devices
Communication Components & Subsystems


Communication Equipment
Communication Equipment: Digital
Communication Products, Components & Systems
Communication Systems
Communication Systems & Radios: Tactical

View all Communication Systems categories","All Products / Services

Communication Systems
Headphones
Headsets


Intercoms
Radio Station Equipment
Stations"
Pentek Inc. - Digital Signal Processing,201-818-5900,https://www.pentek.com/,"Upper Saddle River, NJ 07458",Manufacturer,"Manufacturer of high-speed real-time recording systems and software, data acquisition and I/O, digital signal processing (DSP) and software radio products. Signal processing systems include data acquisition systems, I/O systems, digital signal processing computer systems, processors, FMC I/O process systems, field-programmable gate array (FPGA) process systems, recording systems and software radio products. Types of software include board support software, driver software, recording software, processor software and system software. Software radio products such as receivers, transceivers and up-converters are available. Products are available with 1-year warranty. Markets served include defense, medical, research, communications, telecommunications, electronic surveillance, instrumentation, satellites, commercial and industrial.",,,Not Available,Not Available  Employees,Digital Communication Systems,"All Products / Services

Adapters
Amplifiers
Baseboards
Boards
Cages
Cold Chain Equipment
Communication Systems
Computers
Controls and Controllers
Converters
Data Acquisition Systems
Data Loggers
Drivers
Emulators


Generators
Interfaces
Modules
Processors
Radios
Receivers
Recorders
Routers
Software
Synchronizers
Synthesizers
Telecommunications Equipment
Telemetry Systems
Transceivers

View all products / services offered"
