Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Amazon - Business, Industrial & Scientific",800-220-4242,https://www.amazon.com/industrial-scientific-supplies/b?node=16310091,"Seattle, WA 98109",Distributor,"Distributor of a wide variety of products which include janitorial and sanitation supplies, measurement and safety equipment, labware, 3D printers, material handling equipment, educational and office supplies, food service equipment, filtration products, fittings, valves and plumbing supplies, power transmission products, industrial hardware, metalworking supplies, raw materials, packaging and shipping supplies, fasteners and industrial electrical supplies.",,,$1 - 4.9 Mil,1-9  Employees,Decoders,"All Products / Services

Abrasive Blast Equipment
Absorbers
Activators
Actuators
Adapters
Adhesives
Adjusters
Agents
Aggregates
Alarms
Ammeters
Amplifiers
Analyzers
Anchors


Anemometers
Angles
Antennas
Antiseptics
Applicators
Aprons
Arbors
Arms
Arrays
Aspirin
Attenuators
Audiometers
Autoclaves
Backhoes

View all products / services offered"
General Electric Co.,617-443-3000,https://www.ge.com,"Boston, MA 02210 | Locations",Manufacturer,"Manufacturer of electrical supplies. Products include power systems, transfer switches, contactors, drives, relays, controls, starters, terminal blocks, circuit breakers, panel boards, switchboards, switches, and disconnects. Other products include transformers, push buttons, load centers, power pedestals, and power equipment buildings. Markets served include oil and gas, industrial, commercial, healthcare, data center, telecom, and mining.",,,$250 Mil. and over,10-49  Employees,Decoders,"All Products / Services

Abrasive Compounds / Media
Accelerators
Acrylonitrile Butadiene Styrene (ABS)
Actuators
Adapters
Additive Manufacturing Materials
Additives
Adhesives
Afterburners
Agents
Air Conditioner Parts
Aircraft Parts
Alarms
Analytical Services


Analyzers
Angiographic Systems
Answering Machines
Antennas
Appliance Parts
Appliances
Armatures
Arresters
Assemblies
Automation Systems
Automotive Parts
Balancing Services
Ballasts
Banks

View all products / services offered"
Scancon,949-369-8005,https://www.scancon.dk/,"San Clemente, CA 92672",Manufacturer,"Manufacturer Of Precision Optical Incremental Rotary Encoders. Shaft & Hollow Shaft Models Ranging From 16mm To 115mm. Heavy-Duty & Ex-Proof Encoders Also Available. Resolutions Up To 12,500 ppr (True Line Counts On Disk). Used In Wide Range Of Industries Including Robotics, Medical, Petroleum Exploration, Automated Machinery & Telecommunications",,,Not Available,Not Available  Employees,Decoders,"All Products / Services

Controls and Controllers
Decoders
Encoders
Feeders and Feed Systems


Motors
Optics
Robots
Wheels"
Computer Conversions Corporation,631-261-3300,https://www.computerconversions.com/,"East Northport, NY 11731",Manufacturer,"Manufacturer of Synchro / Resolver / RVDT / LVDT etc. to Digital converters, Digital to Synchro / Resolver / RVDT / LVDT etc. converters, synchro amplifiers, angle displays and indicators, brushless resolver packages, Network Attached Transducers, Network Attached Converters, PCIe, PCI, VME, VXI, PXI, XMC, CPCi, CPCIe, PC104 etc.computer bus interface cards for military and industrial applications.","Computer Conversions Corporation has been an innovator in the motion control industry for over 50 years. We manufacture synchro / resolver / RVDT / LVDT converters which allow our customers to interface these transducers with their digital systems. Our converters can also be used to simulate any of these transducers by converting digital data into analog synchro / resolver / RVDT / LVDT signals.

See our website for our full product line.",,$5 - 9.9 Mil,10-49  Employees,Decoders,"All Products / Services

Cams
Communication Systems
Computer Peripherals
Controls and Controllers
Converters
Counters
Decoders


Displays
Encoders
Indicators
Links
Multiplexers
Readout Systems
Sensors / Detectors / Transducers"
"Safetycom, Inc.",501-375-6300,https://safetycom.com/,"North Little Rock, AR 72114",Turnkey Systems Integrator,"Design, build and installation of warning systems. Products include sirens, lightings, software, encoders, decoders and monitors. Markets served include commercial, military, emergency and industrial sectors.",,,Not Available,Not Available  Employees,Decoders,"All Products / Services

Decoders
Encoders
Installation Services
Integration Services
Lights


Monitors
Sirens
Software
Warning Systems"
Timewave Technology Inc.,651-489-5080,https://timewave.com/,"Saint Paul, MN 55113",Manufacturer,"Manufacturer of voice and digital communication systems for the military, marine, and radio industries. Products include telemetry and radio modems, signal processing systems, noise reduction filters, software, and fiber optic computer interfaces. Adapters, analyzers, controllers, detectors, decoders, and noise cancellers are also available. Suitable for commercial and government applications. Made in the USA.",,,Under $1 Mil,1-9  Employees,Decoders,"All Products / Services

Adapters
Analyzers
Cancellers
Communication Systems
Controls and Controllers
Decoders
Filters


Hardware
Interfaces
Modems
Processors
Sensors / Detectors / Transducers
Software
Telemetry Systems"
onsemi,888-743-7826,https://www.onsemi.com/,"Phoenix, AZ 85008 | Locations",Manufacturer,"Manufacturer of semiconductor components. Memory, interface, audio/video, logic, microcontroller, power management, signal conditioning, sensors, power modules, amplifiers, and optoelectronics products are available. Can manufacture custom semiconductor products.",,,$250 Mil. and over,1000+  Employees,Decoders,"All Products / Services

Amplifiers
Chips
Circuits
Comparators
Controls and Controllers
Converters
Counters
Decoders
Digital Memory
Dividers
Drivers
Electronics
Encoders
Interfaces


Isolators
LEDs
Modems
Modules
Monitors
Motor Controllers and Drives
Multiplexers
Multipliers
Optoelectronics
Oscillators
Power Supplies
Receivers
Rectifiers and Diodes
Registers

View all products / services offered"
"Extreme Components, Inc",732-542-7146,https://extremecomponents.com/,"Eatontown, NJ 07724",Distributor,"Distributor of electronic components including inductors, thermistors, oscillators, resistors, amplifiers, generators, solenoids, relays, valves, sensors, connectors, cords, power modules, switches, film, inductors, chokes, data converters, microcontrollers, brush motors, antennas, contacts, tubing, clocks, sockets, adapters & arrays. Other products available include thyristors, diodes, varistors, backshells, junction boxes, transceivers, multichip (MCM) modules, optocouplers, spring loaded probes, rectifiers, power transistors, projectors, imaging displays, touchscreen monitors, clock generators, impellers, axial flow fans, microphones, multipin & coaxial connectors, semiconductors & surface mount inductors & resistors. Switching regulators, integrated circuit sockets, modular jacks high definition LCD & plasma televisions, telephones, coaxial connectors, RF connectors, potentiometers, capacitors, integrated circuits connectors, AC to DC power supplies, digital meters & panel meters, lead acid batteries, printed circuit board pins, inductors, spacers & solder terminals are also available.",,,Under $1 Mil,1-9  Employees,Decoders,"All Products / Services

Accelerometers
Adapters
Amplifiers
Analyzers
Antennas
Arrays
Attenuators
Automotive Parts
Backshells
Batteries
Beads
Blocks
Boards
Boxes


Brackets
Breakers
Cable Components
Calculators
Capacitors
Caps
Cells
Ceramics
Chips
Circuits
Clamps
Clips
Clocks
Communication Systems

View all products / services offered"
MulticoreWare,408-378-7008,https://multicorewareinc.com,"San Jose, CA 95117",Manufacturer,"Manufacturer of software for augmented/virtual reality, image processing, autonomous vehicles, advanced driver assistance systems, media analytics, audio-video synchronization detection and video encoding applications. Capabilities include software profiling, algorithm porting, software optimization and implementation.",,,Not Available,Not Available  Employees,"Decoders


Decoders: Video","All Products / Services

Decoders
Encoders


Research, Design and Development Services
Software"
"Elecraft, Inc.",831-763-4211,https://elecraft.com/,"Watsonville, CA 95076",Manufacturer,"Manufacturer of transceivers and accessories. Products include controlled wall-meters, power amplifiers and decoders, transverters, antenna switch relay driver, microphones, antenna systems, control units, ATUs and test equipment kits.",,,$10 - 24.9 Mil,10-49  Employees,Decoders,"All Products / Services

Amplifiers
Antennas
Controls and Controllers


Decoders
Transceivers
Tuners"
"Radixon, Inc.",855-723-4966,http://www.radixon.com,"Dallas, TX 75204",Turnkey Systems Integrator,"Design and installation of radio communications, monitoring and surveillance technologies. Products include software-defined radio, radio receivers, signal decoders, broadcast monitoring, direction finding systems, jamming systems, mobile site surveys, weather satellites, antennas, antenna distribution systems, and marine receivers. Markets served include commercial, defense and government sectors.",,,Under $1 Mil,10-49  Employees,Decoders,"All Products / Services

Antennas
Communication Systems
Decoders
Disaster Preparedness Supplies
Finders
Hurricane Response


Monitoring Systems
Radios
Receivers
Surveying Equipment
Telemetry Systems"
AVerMedia,510-403-0006,http://www.avermedia.com/,"Fremont, CA 94538",Manufacturer,"Manufacturer of image and video processing systems and related software for broadcasting, surveillance, OTT, digital signage, enterprise, industrial inspection, medical, education and gaming applications. Products include software development kits, frame grabbers, video testing equipment, converters, video encoders and decoders, microphones, video signal processors, recorders and software.",,,Not Available,Not Available  Employees,Decoders,"All Products / Services

Audio Visual (AV) Equipment
Broadcasting Equipment
Communication Systems
Converters
Decoders
Embedded Systems
Encoders


Grabs
Imaging Equipment
Microphones
Processors
Recorders
Software
Testers"
"MCL, Inc.",630-759-9500,http://www.mcl.com,"Bolingbrook, IL 60440",Manufacturer,"Manufacturers High Power Amplifiers & Related Redundant Systems For Uplink SATCOM & Microwave Applications; Frequency Range 1.5GHz To 20GHz, Output RF To 3000W. Custom Applications, Engineering Support For RF Power Technology; TWT & Solid State Low, Moderate & High Power Amplifiers",,,$10 - 24.9 Mil,50-99  Employees,"Decoders


Decoders: Video","All Products / Services

Amplifiers
Attenuators
Combiners
Communication Systems
Converters
Couplers and Couplings
Decoders
Demodulators
Discriminators
Dividers
Doublers
Electronic Components
Electronic Translators
Electronics


Encoders
Equalizers
Exciters
Filters
Generators
Limiters
Loads
Microwave Equipment
Mixers
Modems
Modulators
Multipliers
Oscillators
Power Supplies

View all products / services offered"
I&E Company,973-579-0009,http://www.iepos.com,"Ogdensburg, NJ 07439",Distributor,"Distributor & Manufacturer Of P.O.S. Auto I.D. & OEM Products For Retail & Industrial Applications. The Following Products Are Available: Printers; Receipt, Panel Mounted, Ticket, Kiosk, Barcode, Portable & Package. Printer Mechanisms. Keyboards; Programmable, Membrane, Rack Mount, & Modular. Barcode Scanners, Audio Transducers, Magnetic Stripe Readers/Writers & Mechanisms, Smart Card Readers, Touchscreens, P.O.S. Terminals, Kiosks, Cash Drawers, Monitors, Cash Registers, Control Boards, Winders, Cutters, Labels, Paper, Ribbons & A Full Line Of Supplies",,,$5 - 9.9 Mil,10-49  Employees,"Decoders


Decoders: Audio","All Products / Services

Badges
Boards
Buzzers
Cameras
Communication Systems
Computer Accessories
Computer Accessories
Computer and Communication Terminals
Computer Peripherals
Computers
Controls and Controllers
Data Acquisition Systems
Data Collection Systems
Data Processing Supplies


Decoders
Drawers
Electronics
Firmware
Gages
Identification Products
Identifiers
Indicators
Instruments
Keyboards
Keycaps
Kiosks
Labels
Monitors

View all products / services offered"
"Z-Band, Inc.",866-902-2606,https://www.z-band.com/,"Carlisle, PA 17013",Manufacturer,"Manufacturer of RF video distribution systems for cable, satellite, and HDTV video. Products include portable encoders and decoders, video distribution hubs, and balun and fiber optic transmission systems. Markets served include the healthcare, education, and hospitality sectors.",,,Under $1 Mil,10-49  Employees,Decoders,"All Products / Services

Amplifiers
Attenuators
Baluns
Communication Systems
Decoders
Distribution Systems
Encoders
Extenders


Hubs
Modulators
Processors
RF Components
Transcoders
Transmissions
Transmitters"
"Dallmeier Electronic USA, Inc.",954-969-2998 (fax),http://www.dallmeier.us,"Las Vegas, NV 89102",Manufacturer,"Manufacturer of digital video systems. Products include video security and mobile application software, hardware appliances, sensor systems, demo and box cameras, network components, encoder and decoders and streamers. Markets served include banks, traffic, transportation, airport, government, residential security and health care industries.",,,Under $1 Mil,1-9  Employees,Decoders,"All Products / Services

Cameras
Decoders
Encoders
Hardware


Software
Streamers
Surveillance Equipment
Switches"
Marshall Electronics,800-800-6608,http://www.marshall-usa.com,"Torrance, CA 90503",Manufacturer,"Manufacturer of telephoto lenses, LCD racks, monitors, cameras, cable, connectors, and microphones. Options for lenses include 140mm super low light lenses  and 300mm F3.75 lenses. Applications include broadcast, video, film, news, and multimedia.",,,$25 - 49.9 Mil,100-199  Employees,Decoders,"All Products / Services

Amplifiers
Cameras
Decoders
Electric Wire, Cable and Cable Assemblies
Encoders
Lenses


Microphones
Monitors
Power Supplies
Switchers
Transmitters"
VITEC,404-320-0110,https://www.vitec.com/,"Atlanta, GA 30345",Manufacturer,"Manufacturer of hardware and software for video encoding, decoding, transcoding, recording, conversion, archiving and streaming over IP. Products include encoders, decoders, transcoders, converters and IPTV and digital signage web-based software. Serving the broadcasting, entertainment, corporate, military, federal and industrial markets.",,,Not Available,Not Available  Employees,"Decoders


Decoders: Video","All Products / Services

Archive Systems
Audio Visual (AV) Equipment
Broadcasting Equipment
Decoders
Encoders
Generators


Processors
Recorders
Software
Transcoders
Video Accessories"
Dove Lighting Systems,805-541-8292,https://www.dovesystems.com/,"San Luis Obispo, CA 93401",Manufacturer,"Manufactures lighting control equipment and accessories for churches, theaters, clubs and studios. Products include theatrical and architectural consoles, shoebox dimmers, big dimmers and DMX to analog interfaces. Also produces custom designs including LED lighting control. Made in the USA.","Dove Lighting Systems, Inc. produces high-quality lighting controls that professionals demand while being easy to use and afford.

Our products are Rugged, Reliable, and Made in the USA! Please contact us for help in putting together the right system for you.

Dove Lighting Systems has been in business manufacturing lighting control equipment and accessories for thirty years, supplying churches, schools, theaters, studios, and a variety of other venues with lighting equipment and thorough technical customer support. We have extensive experience in simple stage or theater lighting systems, but we also build professional lighting rack systems from small school stages and television studios to large auditoriums. While we specialize in light dimmers and lighting controllers, we also do custom designs, including LED lighting control. Dove Lighting believes in making sure all our customers are satisfied with their purchases, and we offer a one year warranty on all our standard products, as well More... as tech-support M-F, 8-5p. Please contact us with any questions you may have, from a single LED light dimmer control to the Disneyland Christmas parade! Less",,Not Available,Not Available  Employees,Decoders,"All Products / Services

Controls and Controllers
Decoders
Dimmers


Interfaces
Lights
Theatrical Equipment"
"Pesa Switching Systems, Inc.",256-726-9200,https://pesa.com/,"Huntsville, AL 35806",Manufacturer,"Manufacturer of video distribution and routing systems. Converters, extenders, control and touch panels, routing switchers, audio processors, encoders, decoders, software, control systems, receivers and transmitters are available. Serves the military and defense, government, corporate, infrastructural, broadcasting, education, medical, sports and entertainment industries.",,,Not Available,Not Available  Employees,"Decoders
Decoders: Audio


Decoders: Video","All Products / Services

Controls and Controllers
Decoders
Distribution Systems
Encoders
Extenders
Panels


Processors
Receivers
Routers
Software
Switchers
Transmitters"
Barix Technology Inc.,866-815-0866,https://www.barix.com/,"Oakdale, MN 55128",Manufacturer,"Manufacturer of IP- based communications and control products for pro audio, security and automation applications. Products such as network audio decoders, encoders, modules, paging, intercom and components are available.",,,$1 - 4.9 Mil,1-9  Employees,"Decoders


Decoders: Audio","All Products / Services

Communication Systems
Decoders
Encoders


Intercoms
Modules
Pagers"
Digi-Key,800-344-4539,https://www.digikey.com/,"Thief River Falls, MN 56701",Distributor,"Distributor of electronic components from more than 800 electronic manufacturers. The product line encompasses audio products, power supplies, microcontrollers, IC's, capacitors, resistors, inductors, semiconductors, connectors, crystals, oscillators, switches, transformers, enclosures, cables, potentiometers, sensors, fans, over-current, over-voltage, & over-temperature control devices, test equipment, static control products and networking solutions.",,,$250 Mil. and over,1000+  Employees,"Decoders


Decoders: Audio","All Products / Services

Absorbers
Accelerometers
Actuators
Adapters
Additive Manufacturing Materials
Alarms
Aluminum
Ammeters
Amplifiers
Analog Components
Analytical Services
Analyzers
Antennas
Arrays


Arresters
Assembly Machinery
Attenuators
Auctioneers
Backplanes
Backshells
Ballasts
Barriers
Bases
Batteries
Battery Components
Beads
Belts
Benders

View all products / services offered"
"EEG Enterprises, LLC",516-293-7472,https://eegent.com/,"Farmingdale, NY 11735",Manufacturer,"Manufacturer of broadcast captioning products. Products include post production encoding tools, data systems, caption decoders and legalizers, VANC monitors, open gears, interface cards, encoders and format guard cards.",,,$1 - 4.9 Mil,10-49  Employees,"Decoders


Decoders: Audio","All Products / Services

Cards
Closed Captioning Systems
Communication Systems
Decoders
Encoders


Kits
Modules
Monitors
Tooling
Tools"
