Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Integrity Manufacturing, Inc.",888-579-1574,https://integritymfginc.com/,"Frankfort, IL 60423 | Locations",Custom Manufacturer,"Custom manufacturer of stamped parts, assemblies and other components. Capabilities include assembly, laser cutting, prototyping, roll forming, stamping, welding and wire EDM. Finishing processes such as deburring, heat treating, electropolishing, painting, passivation, plating and powder coating are also provided. Production runs range from 1,000 to over 3,000,000 pieces. Engineering services and new custom die builds are offered. Lean manufacturing capable. Serves the automotive, appliance, aerospace, agriculture, packaging, transportation, medical, consumer products, petrochemical, electronics, energy, truck, lighting, marine, military, telecommunications, railroad, utilities and construction industries.","Integrity Manufacturing, Inc. is a certified WBE/WOSB leader in metal stamping manufacturing, providing just in time delivery and best of class quality. With over 69 years of manufacturing experience, we handle your projects from conception to completion.",www.linkedin.com/company/integrity-manufacturing-inc,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Low Volume


Contract Manufacturing: Medical
Contract Manufacturing: Military
Contract Manufacturing: Short Run
Contract Manufacturing: Stampings
Manufacturing Services","All Products / Services

Stamping Services
Appliance Parts
Assemblies
Assembly Services
Automotive Parts
Coating Services
COVID-19 Response
Cutting Services
Deburring / Deflashing Services
Dies


Engineering Services
Fabrication Services
Finishing Services
Forming Services
Job Shop Services
Machining
Manufacturing Services
Medical Components
Mills
Painting Services

View all products / services offered"
"Metallon, Inc.",855-273-4998,https://metallon.com/,"Thomaston, CT 06787-2030",Custom Manufacturer,"ISO 14001:2015, ISO 9001:2015 and IAFT 16949:2016 certified. Custom manufacturer of assemblies and high volume precision stampings. Made from aluminum, brass, bronze, carbon steel, spring steel, stainless steel, steel, copper and non-metallic materials. Production methods include progressive die, compound die, compression, continuous and high speed stamping. Secondary operations such as welding, staking, forming and tapping also provided. Serves the automotive, aircraft, aerospace, appliance, electronics, surgical, construction, fastener and commercial industries.","Metallon, Inc. will take your high volume metal stampings and assemblies from the development and design stages through finished production. Since 1964, Metallon, Inc. has been designing and building economical progressive tooling capable of producing high volume stampings & quality parts to customers' specifications.",www.linkedin.com/company/metallon-inc,$5 - 9.9 Mil,50-99  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Electronic, RoHS Compliant


Contract Manufacturing: Low Volume
Contract Manufacturing: Medical
Contract Manufacturing: Medical Parts
Contract Manufacturing: Stampings
Manufacturing Services","All Products / Services

Stamping Services
Aircraft Parts
Appliance Parts
Assemblies
Automotive Parts
Casting Services
Clips
COVID-19 Response
Cutting Services
Electrical Components


Electronic Components
Fabrication Services
Forming Services
Job Shop Services
Lamp Parts
Lighting Components
Machining
Manufacturing Services
Medical Components
Milling Services

View all products / services offered"
Aggressive Engineering Corp.,866-999-9312,https://www.aggrengr.com/,"Anaheim, CA 92801-1310",Custom Manufacturer,"Custom manufacturer of dies, tooling, fixtures and stampings. Dies include stamping, single hit, progressive, transfer, coining, forming, drawing, blanking, secondary, hand transfer and swaging dies. Fixtures and tooling includes checking, welding, inspection, and assembly fixtures and automation equipment tooling are fabricated. Stampings include progressive die, compound die, continuous, reel-to-reel and deep drawn stampings. Materials such as aluminum, copper, brass, bronze, steel alloys, nickel, exotic metals, magnesium, Kovar®, titanium, leather and fibre are used. Capabilities also include 2D/3D CAD modeling, CNC machining, designing, engineering, inspection, prototyping and testing. Industries served include military, appliance, sports, health and fitness, automotive, aerospace and consumer electronics. ISO compliant and meet MIL-1-45208A specs. JIT delivery and Kanban services available.","Our business at Aggressive Engineering Corp is moving metal into complex configurations, over and over again, each time the same as before, producing medium to massive quantities of metal parts.

We make products for industry that often no other supplier can match for configuration, quality and cost-effectiveness.

We are proud of the capability we have developed in engineering know-how, in producing complicated configurations, in manufacturing in large volumes to precise tolerances, in quality control, and in solving problems for customers.

We know metal and how to work with it - forming, drawing, extruding, etc. We employ a broad spectrum of alloys, and are capable of producing a wide variety of shapes and sizes.

We deliver only ""firsts"". The last product we make is as precise as the first and each in between. Our people see to that with the tools we have installed for effective quality control and testing of parts we produce. We know there is no substitute for perfection. On an average More... day, we produce thousands of units of finished product of different sorts. We accomplish this day in and day out, year round, comfortably, dependably.

 Perhaps you require more reliability or a more affordable cost. Perhaps it's a new product or an application that previously had been manufactured in some less advanced way. Perhaps it's an idea no one has dared try before!

 Much of our achievement began with challenges just like yours - and resulted in our finding the way to manufacture uniform products that do their job well. Our more important product is a service to you - the security of getting your job done efficiently, reliably and cost-effectively. Less",,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Large Component


Contract Manufacturing: Low Volume
Contract Manufacturing: Medical
Contract Manufacturing: Medical Parts
Contract Manufacturing: Military
Contract Manufacturing: OEM Component & Part

View all Manufacturing Services categories","All Products / Services

Stamping Services
Forming Services
Aircraft Parts
Appliance Parts
Automotive Parts
COVID-19 Response
Dies
Drafting Services
Electrical Components
Electronic Components


Engineering Services
Extrusion Services
Fabrication Services
Filter Components
Fixtures
Furniture Parts
Gages
Machining
Manufacturing Services
Medical Components

View all products / services offered"
"Promark Electronics, Inc",877-826-1678,https://www.promarkelectronics.net/,"Victor, NY 14564",Manufacturers' Rep,"Manufacturer's representative for frames, enclosures, control panels and printed circuit boards (PCBs). Power supplies, LCD displays, harnesses, cable assemblies are available. Chokes, inductors, transformers and toroid coils are manufactured. Capabilities include fabrication, manufacturing, CNC machining, extrusion, rapid prototyping, welding, injection molding and assembly. Design, product development, engineering and grinding services are also offered. Serves the medical, telecommunications, military, automotive and electronics industries.","For over four decades, we have partnered with the original equipment manufacturers and EMS contract manufacturers of upstate New York to provide a broad range of custom ""build to print"" manufacturing and design services to companies positioned primarily within the electronics industry. Our goal is to be a one-stop shop for our customers for custom design and manufacturing services. From the basic unpopulated printed circuit board to the exterior enclosure for your system and everything in between our integrated approach enables us to deliver the products and services that you need with highly qualified, state-of-the-art ISO certified manufacturing facilities. We serve many markets within the upstate area including the medical, industrial, telecommunication, military, automotive and electronics industries. We complement the custom manufacturing capabilities that we offer with industrial, electro-mechanical and electronics design including the software development and circuit board layout More... services when required. Your concept will become reality in the hands of our qualified engineers and professionals. This integrated approach covers all aspects of your next project.

 In today's environment, time is money. Success demands winning the race to market. All of the services we provide are offered at breakneck speed. We deliver the services we offer in a fraction of the time compared to our competitors. Let our committed professionals streamline your journey from concept to production. Please take a moment to look over the following pages of services and call us to discuss your next program. We want to take this opportunity to thank our many customers for their patronage. Less",www.linkedin.com/company/promark-electronics-inc,$10 - 24.9 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Electronic Manufacturing Services (EMS)
Contract Manufacturing: Aluminum
Contract Manufacturing: Electromechanical


Contract Manufacturing: Electronic, RoHS Compliant
Contract Manufacturing: Mechanical
Contract Manufacturing: Medical
Contract Manufacturing: Military
Manufacturing Services","All Products / Services

Machining
Manufacturing Services
Printed Circuit Boards
Assembly Services
Electric Wire, Cable and Cable Assemblies
Mechanical Wire, Cable and Rope
Extrusion Services
Molding Services
Sensors / Detectors / Transducers
Additive Manufacturing Services


COVID-19 Response
Displays
Enclosures
Engineering Services
Fabrication Services
Finishing Services
Frames
Grinding Services
Harnesses
Inductors

View all products / services offered"
Apex Plastic Finishing Co.,866-957-1596,https://www.apexplasticfinishing.com/index.html,"Bensenville, IL 60106",Finishing Service Company,"Plastic finishing services. Capabilities include robotic and manual spray painting, EMI/RFI shielding, pad printing, silk screening, hot stamping, multi-color heat transfers and light assembly. Various industries served, including aerospace, agricultural, architectural, automotive, machining, medical, military, POP and electronics. ISO 9001:2015.","In our 25,000 square foot facility, we offer spray painting (both robotic and manual), pad printing, silk screening, hot stamping, and light assembly. Our quality workmanship, competitive prices, and personal attention to our customers' delivery requirements have earned us an excellent reputation in the plastics industry.

To maintain our quality edge, Apex has installed a custom robotic painting system for its speed, versatility and cost effectiveness. All facets of production are computer controlled from the robotic arm to the conveyor system for handling the painted parts.

Over the past three decades, the keys to Apex's success have been ""technology"", ""competitive pricing"", ""quick turnaround"" and ""customer service."" At Apex, quality is our number one goal.",www.linkedin.com/company/apex-plastic-finishing-co.,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Low Volume
Contract Manufacturing: Medical


Contract Manufacturing: Military
Contract Manufacturing: Plastics
Contract Manufacturing: Short Run
Contract Manufacturing: Stampings
Manufacturing Services","All Products / Services

Printing and Marking Services
Painting Services
Shielding
Decorating Services
Finishing Services
Coating Services
Coatings


Inks
Job Shop Services
Manufacturing Services
Point of Purchase (POP) Products
Prototyping Services
Stamping Services"
"Hawkeye Innovation, LLC",888-232-7707,https://www.hawkeyeinnovation.com/,"Agawam, MA 01001",Custom Manufacturer,"Contract manufacturer of panels, cables, printed circuit boards, electromechanical and surface mount assemblies. Capabilities include milling and turning. Prototypes and low to high volume productions are available. Design, reverse engineering and assembly services are also offered. Distributor of military products and supplies. Packaging, tumbling, grinding, welding and testing are provided as secondary services. Serves military industry. CE certified. ITAR registered. RoHS compliance.","A veteran-owned contract manufacturing company (CNC machining, milling, turning & printed circuit boards), we specialize in flexible contract manufacturing services and government sourcing for Governors America Corp. (GAC).",www.linkedin.com/company/hawkeyeinnovation/,Not Available,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing (Winding)
Contract Manufacturing: Electromechanical


Contract Manufacturing: Electronic, RoHS Compliant
Contract Manufacturing: Low Volume
Manufacturing Services","All Products / Services

Machining
Assembly Services
Milling Services
Printed Circuit Boards
Turning Services
Assemblies
Engineering Services


Job Shop Services
Maintenance and Repair Services
Manufacturing Services
Military Equipment
Panels
Prototyping Services
Research, Design and Development Services"
"Mechanical Designs of Virginia, Inc.",855-209-3702,https://www.mechanicaldesigns.com/,"Stuart, VA 24171",Custom Manufacturer,"Specializing in machining, fabrication, welding and finishing services. Works with aluminum, stainless steel, steel, copper, brass, bronze, carbon steel, titanium, Hastelloy®, wood, plastic and nitinol. Laser cutting, punching, bending, milling, turning, prototyping, stamping and powder coating services also provided. Prototype, low to high volume and small to long production runs. Serves the aerospace, automotive, agricultural, construction, electrical, electronic, medical and other industries. ISO compliant.",,,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Manufacturing Services
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum


Contract Manufacturing: Low Volume
Contract Manufacturing: Mechanical
Contract Manufacturing: Medical
Contract Manufacturing: Military
Contract Manufacturing: Plastics

View all Manufacturing Services categories","All Products / Services

Machining
Fabrication Services
Cutting Services
Coating Services
Manufacturing Services
Welding Services
Aluminum
Bending Services
Beryllium
Copper


COVID-19 Response
Fiber
Filter Components
Finishing Services
Forming Services
Furniture Parts
Job Shop Services
Magnesium
Medical Components
Milling Services

View all products / services offered"
TMF Incorporated,203-267-7364,http://www.tmfincorporated.com/index.html,"Southbury, CT 06488",Custom Manufacturer,"Short run contract manufacturing services. Single piece to production quantities. Rush services available. From concept, design & prototyping through assembly, finishing & fulfillment. Custom CNC milling (up to 6 x 30 x 60 in), CNC turning (up to 9 in dia.) and CNC waterjet (up to 6 x 50 x 50 in) fabricating services of various metal, plastic and rubber materials to produce various USA made custom products such as: holding fixtures, welded assemblies, carts, shapes, shafts, frames, fittings, latches, plates & brackets. Products used in various industries including aerospace, medical, military, electronics, energy, food & beverage, architectural, novelty & security. Manufactured to various standards including ANSI , ASTM & RoHS Compliance.","At TMF Incorporated we specialize in short run, single piece and low volume production quantities of products all made in the USA. Have an idea of what you need but don't know the best way to get it made? We are here to help. Have a pencil sketch of what you want and no time to get it designed in CAD? Chances are that we can complete the design in CAD and even make the item for you.

If your idea can be made of metal or plastic, chances are we can make it. Our in-house CNC waterjets can cut through and profile almost any material- all metals, all plastics, concrete, glass, armor grade, wood, stone, tile, foam, rubber and more! Our in-house CNC milling and turning machines can be programmed to create the part you need quickly and accurately. We specialize in producing various USA made custom products such as: holding fixtures, welded assemblies, carts, shapes, shafts, frames, fittings, latches, plates, brackets and more!. From concept, design & prototyping through assembly, welding, finishing More... & fulfillment. We have the experienced staff and automated equipment to get the job done right and deliver it when you need it. Give us a call and you will talk to a live person. Less",,$1 - 4.9 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aluminum
Contract Manufacturing: Medical


Contract Manufacturing: Pharmaceuticals
Contract Manufacturing: Short Run
Contract Manufacturing: Weldment
Manufacturing Services","All Products / Services

Machining
Cutting Services
Fabrication Services
Additive Manufacturing Services
Assembly Services
Automotive Parts
Boring Services
Brackets
Consulting Services
Conveyors
COVID-19 Response


Drilling Services
Electronic Components
Enclosures
Engine Parts
Engineering Services
Fasteners
Fittings
Fixtures
Forming Services
Handles, Pulls and Levers
Hardware

View all products / services offered"
"MFG Electronics, Inc.",978-671-5490,https://mfge.com/,"North Billerica, MA 01862-2208",Custom Manufacturer,"Contract manufacturing services for leaded and lead-free PCB assemblies. Capable of processing through-hole, surface mount technology (SMT), and mixed technology PCB assembly. Specifications include lead pitches up to 15 mils, ball grid arrays (BGA), and 0402 technology passives. Equipment used are pick and place machines, reflow oven, wave soldering machine, semi-automatic screen printer, closed loop deionized water cleaning system, and data logger. Maintains RoHS compliant and leaded inventory separate rooms. PCB engineering design services are also offered.",,,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Electromechanical
Contract Manufacturing: Electronic, RoHS Compliant
Contract Manufacturing: Low Volume


Contract Manufacturing: Mechanical
Contract Manufacturing: Short Run
Contract Manufacturing: Surface Mount Technology
Contract Manufacturing: Through Hole Technology
Electronic Manufacturing Services (EMS)

View all Manufacturing Services categories","All Products / Services

Printed Circuit Boards
Assemblies
Assembly Services
Boards
Engineering Services


Job Shop Services
Manufacturing Services
Prototyping Services
Research, Design and Development Services"
"Preferred Metal Products, Inc.",888-664-9380,https://preferredmetal.com/,"Orlando, FL 32808",Custom Manufacturer,"ISO 9001:2015 certified custom metal parts with steel, stainless steel & aluminum. Services include laser cutting, designing, hi-speed & manual punching, shearing, bending, marking, forming, & welding. Designing capabilities include CAD drawings, & prototype development. All markets served including marine, automotive, electronics, utilities, HVAC, military, automotive, & construction industries.","Whether you have a sketch, a CAD drawing, or just an idea, Preferred Metal Products can help you turn your plans into a reality. We work with our customers for practical applications and prototype development. We are very customer focused and deliver a high-quality product.",,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace


Contract Manufacturing: Aluminum
Contract Manufacturing: Military
Contract Manufacturing: Short Run","All Products / Services

Cutting Services
Additive Manufacturing Services
Bending Services
Boxes
Brackets
Clips
Enclosures
Etching Services
Fabrication Services
Forming Services
Forms


Frames
Job Shop Services
Machining
Manufacturing Services
Printing and Marking Services
Prototyping Services
Punching Services
Research, Design and Development Services
Shearing Services
Welding Services"
"Swissline Precision, LLC",844-832-9249,https://www.swisslineprecision.com/,"Cumberland, RI 02864",Custom Manufacturer,"Contract manufacturing services working with titanium, tungsten, nitinol, brass, nickel, bronze, stainless steel, Inconel®, Hastelloy®, PEEK, PTFE and nylon materials. Engine parts, medical devices, aerospace, electronic, metal cutting system, hardware, marine, thermal analysis and rheometry instrument components are available. Capabilities include CNC machining, milling and gang or turret style turning. Drilling, polishing, etching, tapping and deburring services are also provided. Prototype and high run production volume are offered. Serves the analytical, medical or biotechnology instrumentation, pharmaceutical and military industries. ITAR registered.",,,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Medical
Contract Manufacturing: Medical Device


Contract Manufacturing: Medical Instrument
Contract Manufacturing: Medical Parts
Contract Manufacturing: Military
Contract Manufacturing: Pharmaceuticals
Contract Manufacturing: Plastics

View all Manufacturing Services categories","All Products / Services

Machining
Turning Services
COVID-19 Response
Medical Components
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Aerospace Components
Assemblies
Assembly Services
Deburring / Deflashing Services
Drilling Services


Electronic Components
Engine Parts
Etching Services
Finishing Services
Handling Equipment
Instrument Parts
Job Shop Services
Machine Tool Parts and Accessories
Machinery Parts
Manufacturing Services

View all products / services offered"
SteinerZ LLC,855-832-9229,https://www.steinerz.com/,"Russellville, MO 65074",Custom Manufacturer,"Job shop services for aluminum, brass, copper, steel, carbon steel and stainless steel. Capabilities include CNC laser cutting, forming, bending, saw cutting, shearing and welding. MIG, TIG and stitch welding services are available. Additional services such as engineering, drafting, assembly, drilling, powder coating, etching, finishing, machining and rolling also provided. Prototype and low to high volume production offered. Serves the automotive, electronics, medical, printing, packaging, HVAC, metalworking, food processing, construction, mining, power generation, agricultural, architectural and transportation industries.","SteinerZ LLC has been in business since 2010, offering a wide variety of services to meet our customers' needs. With our qualified team, you can count on expert advice and guidance on finding the optimal solution that is right for you.

Our team is made up of expertly trained staff and we have a fully equipped facility that enables us to take on welding and fabrication jobs of all types and sizes. We never shy away from a challenge and we are ready to assist you with your next project. 

Contact us today - our staff is looking forward to working with you!",www.linkedin.com/company/steinerz-llc/about/,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Manufacturing Services
Contract Manufacturing: Aluminum
Contract Manufacturing: Large Component


Contract Manufacturing: Low Volume
Contract Manufacturing: Medical
Contract Manufacturing: Medical Device
Contract Manufacturing: OEM Component & Part
Contract Manufacturing: Optical

View all Manufacturing Services categories","All Products / Services

Cutting Services
Fabrication Services
Manufacturing Services
Bending Services
Drafting Services
Engineering Services
Forming Services


Job Shop Services
Machining
Prototyping Services
Research, Design and Development Services
Shearing Services
Tube Fabrication and Bending Services
Welding Services"
"Square 1 Industries, Inc.",954-686-8174,https://startonsquare1.com/,"Sunrise, FL 33351",Service Company,"Contract manufacturer of electronic and medical devices. Cable assemblies, wire harnesses and printed circuit boards (PCB's) are offered. Capabilities include machining, prototyping, printed circuit board (PCB) assembly and additive manufacturing (3D printing). Product designing services are also available. Serves the original equipment manufacturers (OEMs), entrepreneurs, start-ups and inventors.","Square 1 is Product Design & Contract Manufacturing company located in South Florida. Our core focus is on high-tech electronic devices and everything that goes into them including, printed circuit board assemblies, cable assemblies, injection molded plastics, machined parts and much more! Our team has commercialized products in the US and EU countries across industries including medical devices, consumer electronics, military, energy and more.

We are a firm who prides ourselves on being your companies design and manufacturing arm, allowing you to focus on marketing and selling your product while keeping your overhead costs low. Square 1 can handle your entire bill-of-material as part of its turnkey device manufacturing capabilities and can do as much or as little as you'd like when it comes to manufacturing your product.

Square 1 has in-house Surface Mount Technology (SMT) capabilities allowing us to handle the most complex circuit board assemblies at a competitive price and on-time. Our More... in-house electrical engineering team can assist you in crossing obsolete or unavailable components and our purchasing team can use its years of experience in the PCB industry to locate the components that that the other suppliers can't find.

 We truly believe in our motto that says, ""When you want it done right, start on Square 1""! Less",,Under $1 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Surface Mount Technology
Electronic Manufacturing Services (EMS)
Contract Manufacturing


Contract Manufacturing: Electromechanical
Contract Manufacturing: Electromechanical OEM Component
Contract Manufacturing: Mechanical
Contract Manufacturing: Medical
Contract Manufacturing: Medical Device

View all Manufacturing Services categories","All Products / Services

Printed Circuit Boards
Manufacturing Services
Assembly Services
Research, Design and Development Services
Additive Manufacturing Services
Assemblies


Electric Wire, Cable and Cable Assemblies
Engineering Services
Harnesses
Machining
Modeling Services
Prototyping Services"
Bravo Team LLC,704-550-6180,https://www.bravoteam.tech/,"Charlotte, NC 28269",Custom Manufacturer,"Precision CNC machining services including milling and turning. Fabrication, plastic laser cutting, TIG, MIG and shielded metal arc welding (SMAW) services are available. Contract and additive manufacturing (3D printing) services are also offered. Prototypes and production runs are provided. Serves the electronics, aerospace, automotive, energy, pharmaceutical and textile industries. Engineering, assembly, testing and metal or wood engraving are offered as value added services.",,,Not Available,Not Available  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Mechanical


Contract Manufacturing: Medical
Contract Manufacturing: Medical Parts
Manufacturing Services","All Products / Services

Additive Manufacturing Services
Aerospace Components
Aircraft Parts
Automotive Parts
COVID-19 Response
Cutting Services
Fabrication Services
Job Shop Services
Machinery


Machining
Manufacturing Services
Medical Components
Milling Services
Prototyping Services
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Turning Services
Welding Services"
VVK Inc,518-221-5965,https://www.vvkinc.com/,"Glenmont, NY 12077",Custom Manufacturer,"2, 3, 4 and 5-axis high precision CNC machining and contract manufacturing services. Works with a wide range of metals and plastics including steel, stainless steel, aluminum, copper grades, nylon, ABS, acrylic, PTFE, Delrin® and more. Processes include vertical milling, turning, punching, assembly, MIG and TIG welding and brazing. Finishing services such as plating, powder coating, anodizing, electropolishing, annealing, passivating and bead blasting are also offered. Prototype and production runs available. Serves the aerospace, electronics, oil and gas, laboratory and defense industries. CAD/CAM files accepted.",,,Under $1 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace


Contract Manufacturing: Aluminum
Contract Manufacturing: Plastics
Manufacturing Services","All Products / Services

Assemblies
Assembly Services
Brazing Services
Fabrication Services
Job Shop Services
Machining
Manufacturing Services


Milling Services
Plastics
Prototyping Services
Punching Services
Turning Services
Welding Services"
"Azel Enterprise, Inc.",510-209-2196,https://www.azelent.com/,"San Jose, CA 95112",Custom Manufacturer,"4 and 5-axis CNC machining services include milling and turning. Metal fabrication, welding, drilling, threading, boring, forming, tapping and cleanroom assembly services are available. Metal part prototyping and contract manufacturing services are also available. Works with steels, aluminum, copper, titanium, nylon, phenolic, polyethylene and plastic materials. Serves the aerospace, automotive, chemical, marine, optical, electronic and defense industries. Finishing is offered as value added service.",,,Not Available,Not Available  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Automotive Assemblies


Contract Manufacturing: Medical
Contract Manufacturing: Military
Contract Manufacturing: Plastics
Manufacturing Services","All Products / Services

Aerospace Components
Assemblies
Assembly Services
Automotive Parts
Boring Services
COVID-19 Response
Cutting Services
Drilling Services
Electronic Components
Fabrication Services
Forming Services


Job Shop Services
Knurling Services
Machining
Manufacturing Services
Medical Components
Milling Services
Optical Components
Plastics
Prototyping Services
Tapping Services
Threading Services

View all products / services offered"
"Machine Tech, Inc.",985-876-3399,https://www.machinetech.biz/,"Houma, LA 70360",Custom Manufacturer,"3, 4 and 5-axis precision CNC Swiss screw machining services. Capabilities include electrical discharge machining (EDM), deep hole drilling, tapping, turning, vertical and horizontal milling services. Works with aluminum, steel, copper, brass, iron, nickel, carbide, tungsten and titanium materials. Prototypes and production runs are available. Serves aerospace, automotive, medical, defense, military, energy, robotic, marine, construction, oil and gas industries.","Machine Tech is a manufacturing machine shop specializing in custom manufactured parts that meet a customer's specific need(s), drawing(s), and specification(s). Over the last 21 years, Machine Tech has manufactured over 30,000 different custom components and parts for our customers in quantities ranging from 1 to over 1000. R&D has become a niche for Machine Tech. Our experienced team works hand and hand with the customer collaborating and experimenting from concept to production on new ideas and prototypes. Our experience combined with our ever-growing capabilities provides us with the competitive edge we need to stay at the forefront of custom manufacturing. We have the right machines to make the perfect part every time. When others can't Machine Tech can. We are ISO 9001:2015 certified. We recently just opened a brand new 25,000 sq ft facility in Friendship, Guyana.",,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Medical


Contract Manufacturing: Medical Instrument
Contract Manufacturing: Medical Parts
Contract Manufacturing: Military
Manufacturing Services","All Products / Services

Automotive Parts
COVID-19 Response
Drilling Services
Ironwork
Job Shop Services
Machining
Manufacturing Services


Medical Components
Milling Services
Prototyping Services
Robotic Components
Tapping Services
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Turning Services"
Unique Tool,320-587-5920,https://www.uniquetoolllc.com,"Hutchinson, MN 55350",Custom Manufacturer,"Precision machining services for the medical, electronic, aerospace, agricultural and commercial industries. Capabilities include Swiss, milling, lathe work, grinding and mill-turn and electrical discharge machining. Prototype and short to long production run available. Also, a custom manufacturer of stampings dies, jigs, fixtures and mold tools. Secondary services such as design and engineering are also provided.",,,Under $1 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Low Volume


Contract Manufacturing: Medical
Contract Manufacturing: Short Run
Manufacturing Services","All Products / Services

Casting Services
COVID-19 Response
Dies
Fixtures
Grinding Services
Hand / Tooling Punches
Jigs
Job Shop Services
Machine Tools
Machining


Maintenance and Repair Services
Manufacturing Services
Medical Components
Milling Services
Prototyping Services
Stamping Services
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Tooling
Turning Services"
Rowe Dynamics,484-524-8778,https://rowedynamics.com/,"Pottstown, PA 19464",Custom Manufacturer,"3, 4, 5 and 11-axis precision CNC machining and additive manufacturing (3D printing) services. Capabilities include horizontal milling, turning, urethane casting, drilling, boring, counterboring, tapping, stamping, sinker and wire EDM. Polyjet 3D, binder jetting, stereolithography (SLA), fused deposition modeling (FDM) and direct metal laser sintering (DMLS) are available. Bandsawing, laser welding and sheet metal fabrication are provided. Works with a wide range of metals and plastics such as aluminum, stainless steel, brass, Inconel®, acrylic, nylon, acetal, ABS, PEEK and more. Contract manufacturing, rapid tooling and prototyping services are offered. Assembly, fiber laser marking and engraving services are provided. Low to high volume production runs are also available. Serves aerospace, defense, automotive, motorcycle, firearms, marine, medical, oil and gas industries. Value added services include consulting, design analysis, reverse engineering, troubleshooting and inspection. ITAR registered.",,,$1 - 4.9 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Automotive Assemblies


Contract Manufacturing: Food
Contract Manufacturing: Medical
Contract Manufacturing: Medical Device
Contract Manufacturing: Medical Instrument
Contract Manufacturing: Medical Parts

View all Manufacturing Services categories","All Products / Services

Additive Manufacturing Services
Aerospace Components
Assembly Services
Automotive Parts
Boring Services
Casting Services
COVID-19 Response
Cutting Services
Dental Equipment
Drilling Services


Electronic Components
Engraving Services
Fabrication Services
Finishing Services
Firearm Components
Job Shop Services
Machining
Manufacturing Services
Medical Components
Milling Services

View all products / services offered"
