Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Machine Tool Service, Inc.",812-232-1912,http://www.machinetoolservice.com/index.html,"Terre Haute, IN 47807",Service Company,"Full service remanufacturer of machine tools/machinery. Rebuilding, retrofitting, machining, spindle rebuilding, machine calibration, inspection and contract maintenance services are available. Machinery handled include lathes, mills, grinders, presses, drills, machining and turning centers, punches and benders. Capabilities include designing, machine realignment, relocation and leveling, CNC/PLC retrofitting, new and used machine sales, scraping, mechanical and electrical field repairing, new and used machinery installation, turning, milling, boring, drilling, fabrication and way, surface, spindle taper and rotary grinding.","About Machine Tool Services, Inc. 

From past to present, MTS has progressed into a full service machine tool rebuild and retrofit facility. We are a recognized name in the machining industry, and have had extensive experience with many reputable companies.

MTS is located in Terre Haute, IN. Our facilities are comprised of 20,000 sq. ft. of clean, well lighted manufacturing space, serviced by 2 overhead cranes, one each in the manufacturing bays. Our personnel are comprised of machine tool rebuilders, mechanics, scrapers, electricians, and an engineering group for the development of software and documentation. Our expertise lies particularly in the area of installation of CNC controls and servos to modernize and upgrade first and second generation numerically controlled equipment of all types, including, but not limited to: lathes, machining centers, VTLs, turret punches, grinders, etc. Complete engineering and documentation is supplied with every job we perform, and is developed using CAD More... with hard copies produced by plotters and printers. Less",,$1 - 4.9 Mil,10-49  Employees,Digital Readout Systems,"All Products / Services

Alignment Services
Assembly Machinery
Attachments
Bits
Boring Services
Calibration Services
Centers
CNC Machinery
Controls and Controllers
Custom Machinery
Drilling Services
Drills
Fabrication Services
Grinders


Grinding Services
Installation Services
Integration Services
Lathes
Machine Tool Parts and Accessories
Machine Tools
Machinery
Machining
Maintenance and Repair Services
Milling Services
Mills
Motor Controllers and Drives
Motors
Readout Systems

View all products / services offered"
Penn Tool Co.,877-868-9114,https://www.penntoolco.com/,"Maplewood, NJ 07040",Distributor,"Distributor of precision instruments, cutting tools, and abrasive compounds for metalworking applications. Products include adapters, arbors, benches, bits, blocks, broaches, brushes, calipers, changers, chucks, and collects. Clamps, dials, dies, drills, files, gages, grinders, guards, heads, holders, and hoses are also available. Indicators, inserts, laps, lathes, lubricants, optical magnifiers, micrometers, microscopes, pallets, and pumps are offered. Hooks, brakes, squares, countersinks, retrofits, vises, and tubes are provided. Made in the USA.","Penn Tool Co., Inc. is a family owned and operated industrial supplier that serves the metalworking community, the General Services Administration (GSA), and other government purchasing resources.

Penn Tool had humble beginnings as a small hardware store near Newark Penn Station, but would go on to transition into a specialty precision measuring instruments supplier. Our company empowers manufacturers, and other commercial applications, to maximize productivity, efficiency, and profitability.

We strive to provide high-quality products and superior customer service to professionals in a diverse range of industries - and have been doing so for over 50 years.

At Penn Tool Co., We're collaborative, passionate, and committed. Optimize your operations with an industrial tool provider that prioritizes your needs.",www.linkedin.com/company/penn-tool-co.-inc,$25 - 49.9 Mil,10-49  Employees,Digital Readout Systems,"All Products / Services

Tools
Mills
Lubricants
Saws
Abrasive Compounds / Media
Measuring Equipment
Clamps
Carbide Cutting Tools
Drills
Lathes
Arbors
Assembly Services
Benches
Benders


Bits
Blocks
Boring Machinery
Brakes
Broaches
Brushes
Bulbs
Calipers
Cases
Changers
Chucks and Collets
Countersinks
Cutting Services
Deburring Equipment

View all products / services offered"
Rapid Pump & Meter/ Machinery Services Corp.,888-690-2246,https://www.rapidservice.com,"Paterson, NJ 07509",Service Company,"Distributor of electrical, electronic and mechanical equipment and supplies. Various products include pumps, meters, motors, monitors, generators, separators, chillers, compressors, boilers, blowers, fans, furnaces, oxidizers, ductworks, transducers, railings, weldments, erectors, mounting frames, bases and mezzanines. Control systems including drives, control panels, phone dialers and monitoring, detection and alarm systems are also available. Capabilities include plasma cutting, shearing, press brake and roll forming, stamping, punching, breaching, spinning, perforating, notching, welding, beveling, milling, boring, slitting and drilling. Other services such as repair, maintenance, rigging, instrumentation, inspection, analysis and testing also provided. 24/7 emergency services available.",,www.linkedin.com/company/rapid-pump-and-meter-service-company-inc/,Not Available,Not Available  Employees,"Digital Readout Systems


Readouts: Electronic","All Products / Services

Pumps
Contractors
Maintenance and Repair Services
Grinders
Installation Services
Stations
Treatment Equipment
Blowers
Controls and Controllers
Meters
Panels
Rental and Leasing Services
Engineering Services
Flowmeters


Motors
Pipes
Plant Equipment
Pump Parts
Screens
Valves
Winding Services
Accumulators
Actuators
Aerators
Agricultural Equipment
Air Handlers
Air Quality Management Services
Alarms

View all products / services offered"
LMI Corporation (Linear Measurement Instruments Corp.),810-714-5811,https://www.lmicorporation.com/617.html,"Fenton, MI 48430",Manufacturer,"Manufacturer of precision measuring systems & instruments. Products include sequential flush & gap gages, surface probes, digital indicators, ripple gages, laser gages, digital transmitters, data collectors, wireless devices, automated gaging systems & support software utilities. Repairing & calibration services are available. Custom products are also available. Markets served include automotive, aerospace, glass & metal stamping. Repaired products are available with 30 day warranty from the date of shipment. Software utilities are available with 60 day warranty from the date of invoice. Gaging & tooling aids are available with 12 month warranty from the date of shipment. Data collectors are available with 90 day warranty from date of invoice.","Fenton, MI-based LMI Corporation has a strong Research & Development division to meet the rigorous quality standards of today's leading manufacturers. With gages and data collection software designed for use in the automotive, aerospace, stamping, and glass fields, LMI Corporation can help you establish a competitive advantage on the road to quality and success. From the industry-standard LMI 200 surface check probe to the G-WHIZ closure efforts device, LMI Corporation can provide quick and accurate quality solutions to address your quality issues. Our experienced engineering department designs special gages to suit unique applications.",www.linkedin.com/company/lmi-corporation,$1 - 4.9 Mil,10-49  Employees,Digital Readout Systems,"All Products / Services

Adapters
Automation Systems
Blocks
Brackets
Calibrators
Cold Chain Equipment
Communication Systems
Data Acquisition Systems
Data Collection Systems
Data Loggers
Electronics
Fixtures
Gages
Indicators


Inspection Equipment
Instruments
Interfaces
Lasers
Manufacturing Services
Measures
Measuring Equipment
Multiplexers
Points
Probes
Readout Systems
Research, Design and Development Services
Sensors / Detectors / Transducers
Software

View all products / services offered"
"Maple Systems, Inc.",425-745-3229,https://www.maplesystems.com/,"Everett, WA 98204",Manufacturer,"Manufacturer of standard & custom operator interface terminals, industrial computers, panel personal computers, software, LCD displays, VFD displays & accessories. Types of operator interface terminals include touch screen operator interface terminals, graphic operator interface terminals, PLC & motion controller interfaces, ASCII & motion controller interfaces, high speed operator interface terminals & widescreen operator interface terminals. Accessories such as controller cables, power cables, power supplies, memory cards, adapters & power isolators are also available. Types of software include industrial process control software, process monitoring software, utility software & operator interface software. Products are used in retail, kiosk, packaging, transportation, plastic manufacturing, medical, pharmaceutical, printing, security, water treatment, petrochemical, bottling & power generation applications. Products are UL® listed, CE certified & RoHS compliant.",,www.linkedin.com/company/maple-systems-inc-/,$10 - 24.9 Mil,10-49  Employees,Digital Readout Systems,"All Products / Services

Automation Systems
Computer and Communication Terminals
Computer Peripherals
Computers
Controls and Controllers
Displays
Electronics
Instruments


Integrators
Interfaces
Monitors
Panels
Readout Systems
Screens
Software
Terminals and Lugs"
AMETEK Solartron Metrology,800-873-5838,https://www.solartronmetrology.com/,"Gastonia, NC 28054",Manufacturer,"Worldwide design and manufacturing of precision digital and analogue dimensional LVDT gauging probes, displacement sensors, optical linear encoders and associated instrumentation. Products feature precision linear measurement capabilities for quality control, test and measurement, and machine control. Available for laboratory, shop, and field applications. Displacement measurement and position feedback products are suitable for automation, transportation, energy, fluid power, metrology, laboratory, and construction industries.","Solartron Metrology provide end users with full linear measurement solutions, incorporating the ground-breaking technology of the Orbit® 3 Network to enable interaction between lasers and digital probes, and working alongside partners and customers.",,$250 Mil. and over,1000+  Employees,"Digital Readout Systems


Readouts: Electronic","All Products / Services

Calibration Services
Cards
Conditioners
Electronics
Encoders
Gages
Instruments
Maintenance and Repair Services


Modules
Network Equipment
Positioners
Probes
Readout Systems
Sensors / Detectors / Transducers
Software
Testers"
"Rossi Machinery Services, Inc.",866-622-4488,https://www.rmscnc.com/,"Ashland, OH 44805",Service Company,"Service and product company for the manufacturing industry. Manual and CNC machine tools which include several options, to our Heidenhain & ACU-RITE Distributorships covering all the machine tool options, accessories you might need and systems for your machine tools. Services to our products & new machine tools, specific applications the main focus when rebuilding, repairing or selling a new machine tool.","We approach all our customers' projects with individualized quotes with options for what will increase your company's efficiency and performances. Then with our highly trained staff we offer you our best suggestions for a repair, rebuild or replacement of your equipment. Our long history of German-style of rebuilding that provides a better, long lasting rebuild, provides us with a very unique ability to sell you the RIGHT machine when it comes time for a replacement. With legacy equipment fading away, parts that are now obsolete, or parts that are cost prohibitive, we are proud to be the company that can offer you options. With our long and prestigious distributorships, we make replacement, & upgrades easy. We are your full product and service company. We cover a lot of ground.",www.linkedin.com/company/rossi-machinery-services,Under $1 Mil,1-9  Employees,"Digital Readout Systems


Readouts: Electronic","All Products / Services

Bars
Brackets
Cabinets
Cans
COVID-19 Response
Displays
Earmuffs
Encoders
Extinguishers
Eyeglasses
Fire Protection Products
Gages
Guards
Harnesses


Hats
Heads
Helmets
Hurricane Personal Protective Equipment
Hurricane Response
Lanyards
Lathes
Lockers
Machine Tool Parts and Accessories
Machine Tools
Machinery
Maintenance and Repair Services
Masks
Measuring Equipment

View all products / services offered"
Gurley Precision Instruments,800-759-1844,https://www.gurley.com/,"Troy, NY 12180",Manufacturer,"Manufacturer of measuring instruments. Products include sheet and paper testing instruments, optical encoders, reticles, resolution targets, encoder discs and scales, prisms, mirrors, beam splitters, filters, lenses and step wedges.","Since 1845, Gurley has been a major designer and producer of measuring instrumentation for a variety of industries and applications. Our areas of expertise include optical encoders for the precise measurement of position or speed; digital readout systems for retrofitting machine tools; generation and replication of precise patterns on glass and similar substrates; physical properties test instruments for medical tubing, paper, films, textiles, and other sheet goods; mechanical components; and open-channel flow meters to measure water velocity. 

We received ISO-9001 certification in January, 1996.

We offer Optical Encoders for both rotary and linear motion, in conventional incremental and absolute configurations and in GPIs unique Virtual Absolute technology. They are used to measure or control position and/or speed in medical instrumentation, electronic manufacturing equipment, robotics, factory automation, graphic arts and printing equipment, machine tools, radar pedestals, and high More... speed scanners.

 Our self-contained rotary incremental encoders are available in a variety of sizes, from 0.75"" dia with up to 40,960 counts/rev, to a 6"" dia model with 3,600,000 counts/rev. An industrial-grade rotary absolute encoder offer resolution up to 217 words/rev. Modular rotary incremental encoders provide a wide choice of size and resolution, while linear encoders come in many mounting configurations, lengths, and accuracy grades. Virtual Absolute encoders are available as rotary or linear encoders in both self-contained (housed) and modular configurations.

 Gurley specializes in providing customized solutions to specific problems, whether the answer is a low-cost encoder for high production volumes or a very high performance encoder for military or aerospace applications. Less",,$10 - 24.9 Mil,50-99  Employees,Digital Readout Systems,"All Products / Services

Boards
Cards
Coating Services
Coatings
Comparators
Cranes
Flowmeters
Gages
Indicators
Instruments


Laboratory Equipment
Machining
Prisms
Readout Systems
Reels
Splitters
Testers
Wedges
Windows"
Schweitzer Engineering Laboratory,509-332-1890,https://selinc.com/,"Pullman, WA 99163",Manufacturer,"Manufacturer of electrical and protection systems for municipalities, government agencies, airports, universities, water treatment, mining operations, factories, refineries and research industries. Products such as automation systems, rugged computers, panels, enclosures, power quality meters, fault indicators and sensors are available.",,,$250 Mil. and over,1-9  Employees,Digital Readout Systems,"All Products / Services

Automation Systems
Chips
Communication Systems
Computers
Controls and Controllers
Enclosures
Indicators
Locators
Networks


Panels
Power Systems
Protectors
Readout Systems
Relays
Sensors / Detectors / Transducers
Switches
Telecommunications Equipment"
"Morlin, Inc.",888-454-5559,http://www.morlininc.com,"Erie, PA 16502",Custom Manufacturer,"Job shop specializing in deep hole drilling services & distributor of CNC controls, digital readouts, rotary encoders, linear scales, TNC controls & Baldor motion products. Drilling capabilities including drilling diameters between 0.0937 in. & 2 in., up to 120 in. deep, straightness to 0.001 in. per in. depth or better, hole diameter tolerances to 0.0005 in. & surface finishes as low as 16 micro inches.",,www.linkedin.com/company/morlin-inc,$1 - 4.9 Mil,10-49  Employees,Digital Readout Systems,"All Products / Services

CNC Machinery
Controls and Controllers
Counters


Drilling Services
Encoders
Readout Systems"
Selway Machine Tool Co.,888-735-9290,https://www.selwaytool.com/home,"Union City, CA 94587 | Locations",Manufacturers' Rep,Rep. Of Machine Tool Equipment & Supplies,,,$10 - 24.9 Mil,100-199  Employees,Digital Readout Systems,"All Products / Services

Centers
Chucks and Collets
Drills
Grinders
Heads
Lathes
Machine Tools
Machining
Measuring Equipment


Mills
Readout Systems
Rotators
Saws
Screw Machines
Spindles
Threaders
Vises
Woodworking Services"
"Vorne Industries, Inc.",888-347-7529,https://www.vorne.com/,"Itasca, IL 60143",Manufacturer,"Manufacturer of led digital displays, clocks, rate monitors, digital timers & production monitors.",,,$5 - 9.9 Mil,10-49  Employees,Digital Readout Systems,"All Products / Services

Clocks
Counters
Displays
Indicators


Monitoring Systems
Readout Systems
Signs
Timers"
