Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"RGA, LLC",804-794-1592,https://www.mobotrex.com/?utm_source=rga-traffic,"Powhatan, VA 23139",Manufacturers' Rep,"Mfr's. rep. of transportation/traffic control equipment and systems. Products include signal equipment, transportation management systems, intelligent transportation systems and controllers. Signal equipment such as vehicle signals, pedestrian signals, audible pedestrian signals and audible pedestrian locators are available. Intelligent transportation systems include vehicle detection systems, video surveillance systems, wireless communication systems, power back-up systems, test equipment and variable message signs. Products such as cabinet terminal facilities, conflict monitors, detectors, loop sealants, mounting hardware and plug-ins are available. Capable of custom manufacturing solar powered systems and control cabinets. Solar powered systems include school zone sign/beacon assemblies, warning beacons, flashing beacons and signs and illuminated highway signs/informational systems. Capabilities include integration, computer aided designing, engineering and training.",,,Not Available,Not Available  Employees,"Recorders: Digital
Recorders


Recorders: Analog
Recorders: Digital Video (DVRs)","All Products / Services

Batteries
Bulbs
Cabinets
Cameras
Collectors
Communication Systems
Controls and Controllers
Enclosures
Engineering Services
Flashers
Hardware
Identification Products
Identifiers


LEDs
Lights
Locators
Management Systems
Monitors
Motor Controllers and Drives
Multiplexers
Panels
Power Supplies
Processors
Recorders
Relays
Repeaters

View all products / services offered"
"Protronix, Inc.",203-269-5858,http://www.protronix.com,"Charlotte, NC 28269",Turnkey Systems Integrator,"Design, build and installation of audio, video, and computer equipment for financial, industrial, medical, and transportation industries. Products include digital and network video recorders, multiplexers, codecs and cameras.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital
Recorders
Recorders: Digital Video (DVRs)


Recorders: Video, Network
Recording Equipment","All Products / Services

Assemblies
Audio Visual (AV) Equipment
Cameras
Installation Services


Integration Services
Multiplexers
Recorders"
"Intelynet, LLC",800-791-5763,http://www.intelynet.com,"North Bergen, NJ 07047",Turnkey Systems Integrator,"Turnkey design and installation services. Products include security systems, CCTV products, IP surveillance systems, cameras, recording systems, recorders, access control systems, card access systems, intercoms, and intrusion and fire alarms.",,,Under $1 Mil,1-9  Employees,"Recorders: Digital
Recorders
Recorders: Analog


Recorders: DVD
Recording Equipment","All Products / Services

Acceptors
Alarms
Cameras
CCTV Equipment
Controls and Controllers
Entertainment Systems
Intercoms


Lights
Management Systems
Recorders
Scanners / Readers
Security Systems
Sensors / Detectors / Transducers
Surveillance Equipment"
"Convoy Technologies, LLC",888-565-2583,https://www.convoytechnologies.com/,"Newport Beach, CA 92660",Manufacturer,"Manufacturer of electronic equipment and devices for the waste management, transportation, oil and gas, mining, construction, towing and automotive markets. Products include routers, monitors, cameras, digital video recorders and driver behavior tools.",,,$5 - 9.9 Mil,10-49  Employees,"Recorders: Digital
Recorders


Recorders: Digital Video (DVRs)
Recorders: Electronic","All Products / Services

Bridges
Cameras
Electronics
Gateways
Hardware


Monitors
Network Equipment
Recorders
Routers"
"T and D US, LLC",518-669-9227,https://tandd.com/,"Santa Fe, NM 87501",Manufacturer,"Manufacturer of data loggers and recorders. Various types of data loggers include temperature, humidity, barometric pressure, thermo, voltage, food core and wireless data loggers. Can be used in pharmaceutical areas, factories, buildings, supermarkets and convenience stores, and drug stores. CE certified.",,,Not Available,Not Available  Employees,"Recorders: Digital
Recorders
Recorders: Barometric
Recorders: Data Acquisition
Recorders: Humidity


Recorders: Pressure
Recorders: Temperature
Recorders: Temperature & Humidity Combined
Recorders: Temperature & Pressure Combined
Recorders: Thermometer","All Products / Services

Cold Chain Equipment
Data Acquisition Systems
Data Collection Systems
Data Loggers
Gages
Indicators
Instruments


Logging Equipment
Monitoring Systems
Monitors
Recorders
Software
Thermometers
Vaccine Cold Chain Supplies and Logistics"
"HTH Engineering, Inc.",866-254-0714,https://www.startstop.com/,"Tarpon Springs, FL 34688",Manufacturer,"Manufacturer of dictation and transcription systems. Products include bundles, digital dictation recorders, conference recorders, legislative and conference and telephone dictation systems, microphones, PC-based dictation systems, court reporting accessories and specialty pedals.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital
Dictating Equipment & Supplies
Dictation Equipment


Recorders
Recording Equipment","All Products / Services

Adapters
Cards
Controls and Controllers
Digital Memory
Handsets


Microphones
Recorders
Scanners / Readers
Transcription Systems"
The Canada Company,800-851-9736,http://www.canadaco.com,"Tulsa, OK 74145",Manufacturers' Rep,"Mfr's rep. of instruments & flow control systems. Various products include transmitters, tank & level gages, flowmeters, flowtubes, detectors, lubrication systems, tank valves, vents, flame detonation arrestors & temperature & positional controls. Engineering services are also available.",,,$1 - 4.9 Mil,1-9  Employees,"Recorders: Digital
Instruments: Flow Recording & Indicating
Instruments: Recording & Indicating
Recorders
Recorders: Circular Chart


Recorders: Electronic
Recorders: Multipoint
Recorders: Pressure
Recorders: Strip Chart
Vibration Indicating & Recording Instruments","All Products / Services

Actuators
Alarms
Analyzers
Annunciators
Arresters
Batchers
Blenders
Borescopes
Calibrators
Cameras


Cold Chain Equipment
Communication Systems
Compensators
Conditioners
Connectors
Controls and Controllers
Converters
Corrosion Resistant Products
Covers
COVID-19 Response

View all products / services offered"
SmartWitness,312-981-8774,https://www.smartwitness.com/,"Schaumburg, IL 60193",Manufacturer,"Manufacturer of video telematics, hardware and software products. Products include in-vehicle cameras and recorders. Types of software are turnkey fleet video tracking, mail delivery and Artificial Intelligence Driving Events (AIDE). Capable of reducing false alerts, video tracking and automatically transmitting email notifications to fleet managers. Accessories such as LCD monitors and driver-facing, exterior side-mount, rear backup, wide-angle, weatherproof side and mini dome cameras are also offered. ROHS compliant. CE certified.",,,$250 Mil. and over,1-9  Employees,"Recorders: Digital
Recorders


Recorders: Digital Video (DVRs)
Recorders: Videographic","All Products / Services

Cameras
Monitors


Recorders
Software"
"Digital Signal Products, Inc.",703-654-7581,https://dsp-usa.com/,"Dulles, VA 20166",Manufacturer,"Manufacturer of air traffic control equipment, radio control equipment and voice/video data recorders. Products include audio signal processors, voice switch by-pass systems, digital voice recorders and digital signal processors.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital
Recorders
Recorders: Audio/Video, Professional


Recorders: Digital Video (DVRs)
Recorders: Video, Network","All Products / Services

Controls and Controllers
Disaster Preparedness Supplies
Hurricane Response
Monitoring Systems
Monitors


Notchers
Processors
Radios
Recorders"
Ronstan Paper & Packaging,877-766-7826,http://www.ronstanpaper.com/,"Eatontown, NJ 07724",Distributor,"Distributor of janitorial supplies, office furniture, office supplies, and packaging products. Products include air fresheners, break room supplies, can liners, cleaning products, disposable clothing, facial tissue, garbage cans, gloves, hand dryers, light bulbs, mats, napkins, paper bags and shopping bags, safety products, soap, tape measures, dispensers, water softener salt, rags, backrests, bookcases, cabinets, carts, chairs, clocks, credenzas, desks, easels, tripods, mobile computer furniture, footrests, garment racks, lighting and lamps, partitions and panels, table movers, tables, adhesives, awards, badges, bags, bins, books, boxes, utility boxes and covers, butcher paper, twine, calendars, cards, cases, classroom aides, clipboards, clips, craft supplies, crowd control products, desk accessories, envelopes, erasers, fasteners, film, filters, fire extinguishers, first aid, flashlights, frames, glue, heaters, inks, labels, laminators, notebooks, padlocks, paint, paper, plants, and many more.",,,$5 - 9.9 Mil,10-49  Employees,"Recorders: Digital
Dictating Equipment & Supplies
Dictation Equipment


Recorders
Recorders: Electronic
Recorders: Time","All Products / Services

Absorbers
Adapters
Adhesives
Aids
Air Fresheners
Alarms
Albums
Aluminum
Amplifiers
Anchors
Answering Machines
Applicators


Aprons
Arms
Arts and Crafts Supplies
Artwork
Audio Visual (AV) Equipment
Awards
Backpacks
Badges
Bags
Balloons
Balls
Bandages

View all products / services offered"
"Hanna Instruments, Inc.",800-999-4149,https://www.hannainst.com,"Woonsocket, RI 02895",Manufacturer,"Manufacturer of electro-analytical instruments. Products include analyzers, calorimeters, electrodes, digital indicators, electric measuring, testing or recording instruments, benchtop or portable meters, thermometers, titrators, process or laboratory and wastewater treatment equipment. Serves the food, beverages, water, environmental and agriculture industries.",,,$25 - 49.9 Mil,50-99  Employees,"Recorders: Digital
Instruments: Recording & Indicating
Recorders: Conductivity
Recorders: Humidity


Recorders: Moisture
Recorders: pH
Recorders: Temperature
Recorders: Thermometer","All Products / Services

Analyzers
Aquaculture Equipment
Buffers
Chemicals
Colorimeters
Comparators
Controls and Controllers
COVID-19 Response
Electrodes
Indicators
Instruments


Kits
Laboratory Equipment
Measuring Equipment
Medical Laboratory Consumable Supplies
Medical Products and Hospital Equipment
Meters
Monitors
Photometers
Pumps
Reagents
Recorders

View all products / services offered"
"Ampex Data Systems, a Delta Information Systems Company",650-367-2011,https://www.ampex.com/,"Hayward, CA 94545",Manufacturer,"Manufacturer of full-spectrum data acquisition systems for electronic warfare mission needs. Secure ruggedized visual intelligence and data security solutions are offered that operate in any domain. Features capture/process EW/ISR, video/imagery, telemetry, mission data, & more in an open-architecture platform. Specializes in data recording, on-board storage, cybersecurity, data management, machine learning and other associated technologies.",,,$10 - 24.9 Mil,50-99  Employees,"Recorders: Digital
Instruments: Recording & Indicating


Recorders: Magnetic Tape","All Products / Services

Cassettes
Communication Systems
Computer Peripherals
Computer Room Equipment


Data Acquisition Systems
Database Management Services
Recorders
Theatrical Sets"
Transducers Direct,513-583-9491,https://transducersdirect.com/,"Cincinnati, OH 45249",Manufacturer,"Manufacturer of industrial & pressure products. Products include sensors & transducers, pressure transducers, linear transducers, melt pressure transducers, pressure switches, temperature switches, flow switches, encoders, flowmeters, speed sensors, digital displays, pressure gauges & cables. Industries served include assembly, beverage, construction, food, hydraulic, machining, semiconductor, medical, military, paper, pharmaceutical, public utility, defense systems & plastics.","We help end users, OEM's, military, homeland defense, and Fortune 100 companies around the world improve performance, shorten deliveries, and reduce costs.

We do business nationwide with special sales programs in the USA for manufacturers representatives, and internationally for OEMS and distributors / resellers.

For High-Volume, OEM and Reseller projects, we'll tailor, configure and package solutions to your requirements and back you with 24/7 support.

With 20-plus years of industry expertise, they recognized the industry's need for an ultra-convenient, value-oriented channel of pressure products and automation components including free technical product support!",,$5 - 9.9 Mil,10-49  Employees,Recorders: Digital,"All Products / Services

Amplifiers
Analog Components
Cells
Chips
Clocks
Connectors
Controls and Controllers
Converters
Displays
Electric Wire, Cable and Cable Assemblies
Encoders
Extrusion Services
Fabrication Services
Filters


Flowmeter Components
Flowmeters
Forming Services
Gages
Generators
Hot Melt Equipment
Indicators
Instruments
Interfaces
Laser Components
Lasers
Machining
Measuring Equipment
Meters

View all products / services offered"
AGC Sound,800-989-1876,https://www.agcsound.com/,"Floral Park, NY 11001",Manufacturer,"Manufacturer of digital audio systems & programmers, sound modules, sound chips, advertising & promotional items with sound. Digital audio systems may be used wherever custom audio is required, such as information announcements, amusements, gaming, vehicles, transit, elevators, doorway greetings, safety, Point-of-Purchase. Promotional items: digital talking, sound effect & musical greeting cards, pop-up cards, recordable post cards & display headers. Die-cutting, pocket folders & pop-ups, imprinted keychains, buttons & pens with sound. LED lights incorporated into any product. Custom orders. Stock sounds & songs available, or custom music or messages. Pharmaceutical promotional items.",,,Not Available,Not Available  Employees,"Recorders: Digital
Instruments: Recording & Indicating


Recorders: Sound","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Announcements
Annunciators
Audio Visual (AV) Equipment
Brochures
Buttons
Buzzers
Cards
Casino Equipment
Chains
Chips
Clocks
Elevator Parts


Exhibits
Hats
Identification Products
Inserts
LEDs
Modules
Movements
Museum Equipment
Musical Instrument Parts
Paper
Pens
Pins
Players

View all products / services offered"
AstroNova,800-343-4039,https://astronovainc.com/,"West Warwick, RI 02893 | Locations",Manufacturer,"Manufacturer of data acquisition instruments and supplies for aerospace, automotive and industrial sectors. Products include telemetry and portable data recorders, wide format and rack mount systems, airborne high speed printers and Ethernet switches.",,,$50 - 99.9 Mil,200-499  Employees,"Recorders: Digital
Recorders
Recorders: Data Acquisition


Recorders: Telemetry
Recording Instruments: Industrial & Scientific","All Products / Services

Charts
Data Acquisition Systems
Data Collection Systems
Electronics
Instruments
Labelers


Measuring Equipment
Printers
Recorders
Software
Switches
Testers"
Beta Electronics,800-546-2382,http://www.greenpointer.com,"Columbus, OH 43220",Manufacturer,"Manufacturer Of Laser Pointers: Pen-Type & Palm-Sized With Clock/Timer, Adjustable Dot, Arrow Or Line Images. Extendable Pointers With Pen Or LED. Laser Diode Modules. Laser Distance Meter & Alignment. Wavelength: 633-670 Nm, Ultra Bright",,,$1 - 4.9 Mil,1-9  Employees,Recorders: Digital,"All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Audio Visual (AV) Equipment
Modules


Pointers
Recorders"
Digital Surveillance,310-901-4972,https://www.dsmla.com/,"Los Angeles, CA 90021",Turnkey Systems Integrator,"Supplies, sells, installs, and services surveillance cameras. Products include HD TVI and CVI cameras, DVR and NVR, intercom systems, access control systems, and home theater equipment. For industrial, commercial, and residential applications.",,,Not Available,1-9  Employees,"Recorders: Digital
Recorders


Recorders: Digital Video (DVRs)","All Products / Services

Cameras
Controls and Controllers
Home Theater Systems
Integration Services


Recorders
Security Systems
Surveillance Equipment"
"Norris Audio Video, Llc",888-667-7474,https://www.norrisav.com/,"Amarillo, TX 79110",Turnkey Systems Integrator,"Design, install, rental, and services audio and video systems. Products include primacoustics, dimmers, lighting cables, acoustic materials, microphones, power amplifiers, power conditioners, signal processors, speakers, wireless guitar systems, intercoms, led televisions, projectors, keyboards, and video furniture. Applications include stage lighting, digital signage, security, emergency mass notification, and home theater systems.",,www.linkedin.com/company/norris-audio-video-systems-l.p.,Not Available,Not Available  Employees,"Recorders: Digital
Recorders


Recorders: Audio/Video, Professional
Recorders: Portable Voice","All Products / Services

Adapters
Amplifiers
Bags
Cameras
Cases
Consoles
Cord and Cordage
Covers
Diaphragms
Displays
Docks
Drives
Electric Wire, Cable and Cable Assemblies


Emergency Power & Lighting Supplies
Equalizers
Hurricane Response
Intercoms
Interfaces
Lanterns
Metronomes
Microphones
Modules
Players
Processors
Projectors
Racks

View all products / services offered"
"Inertia Switch, Inc.",845-359-8300,http://www.inertiaswitch.com,"Orangeburg, NY 10962",Manufacturer,"AS 9100 certified custom manufacturer of acceleration & sealed limit switches for aerospace, military & commercial industries. Sensors, digital readouts, medical & prosthetic components, recorders, indicators & displays are also available. Capabilities include manufacturing, engineering, designing, machining, assembly, testing, research & development & prototyping. ISO 9001, AS 9003 & FAR 21.303 (PMA) compliant. Meets MIL-I-45208A & MIL-Q-9858A Spec.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital


Recorders: Shock","All Products / Services

Additive Manufacturing Services
Aircraft Parts
Assemblies
Assembly Services
Cold Chain Equipment
Controls and Controllers
COVID-19 Response
Data Loggers
Displays
Electromechanical Devices
Electronics
Engineering Services
Indicators
Inspection Equipment


Instruments
Machining
Manufacturing Services
Medical Components
Missiles
Panels
Prosthetics
Protectors
Readout Systems
Recorders
Research, Design and Development Services
Safety Equipment
Sensors / Detectors / Transducers
Staplers

View all products / services offered"
All Star Sign & Graphics,337-993-7446,https://www.allstarnow.com/,"Lafayette, LA 70508",Manufacturer,"Manufacturer of signs & related promotional products. Can add customer logo to any product.  Also a distributor of such products as digital photo displays, hand held games, digital voice recorders, ipods, camcorders, etc. Graphic design services also available.",,,Under $1 Mil,10-49  Employees,Recorders: Digital,"All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Cameras
Displays
Games
Magnets


Printers
Recorders
Research, Design and Development Services
Signs"
CSD Security,855-273-2288,http://www.camerasecuritydirect.com/,"Garland, TX 75043",Distributor,"Distributor of security cameras and access control systems. Cameras include high definition, standard definition, spy cameras. Security digital video recorders and access control systems are also available.",,,Not Available,Not Available  Employees,"Recorders: Digital


Recorders: Digital Video (DVRs)","All Products / Services

Cameras
Controls and Controllers


Recorders
Security Systems"
ABB,800-435-7365,https://global.abb/group/en,"Cary, NC 27511 | Locations",Manufacturer,"Design and installation of power and automation technologies. Product line includes control systems, drives, high voltage systems, measurement tools, motors, generators, electronics, robotics, and transformers. Additional products include actuators, switchgears, motor control centers, mounted bearings, cable systems, circuit breakers, kits, fuses, switches, disconnectors, railway modules, converters, and wireless products. Lifecycle services, such as spare parts, repair, training, and technical support, are available. Markets served include aluminum, automotive, buildings, infrastructure, cement, chemical, energy, food and beverage, life sciences, marine, metals, mining, and OEM. Other markets served include oil and gas, power generation, printing, process automation, pulp and paper, railway, solar power, water, and wind power.",,,$250 Mil. and over,Not Available  Employees,"Recorders: Digital
Instruments: Flow Recording & Indicating
Instruments: Recording & Indicating
Instruments: Temperature Recording & Indicating
Recorders


Recorders: Chart
Recorders: Circular Chart
Recorders: Electronic
Recorders: Flow
Recorders: Instrument Chart

View all Recorders categories","All Products / Services

Accumulators
Actuators
Adhesives
Alarms
Aligners
Analytical Services
Analyzers
Applicators
Arms
Arresters


Assemblies
Assembly Machinery
Atomizers
Authentication Systems
Automated Guided Vehicle Systems
Automated Storage/Retrieval Systems (AS/RS)
Automation Systems
Bases
Batteries
Beacons

View all products / services offered"
"Vitek Industrial Video Products, Inc.",888-848-3570,https://vitekcctv.com/,"Valencia, CA 91355",Manufacturer,"Manufacturer of security cameras and monitors. Products include CCTVs, digital recorders, controls, illuminators, signal devices, mounts, housings, lenses, and connectors. Markets served include industrial and commercial sectors.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital


Recorders","All Products / Services

Cameras
CCTV Equipment
Connectors
Controls and Controllers
Housings


Illuminators
Lenses
Monitors
Mounts
Recorders"
"JMS Southeast, Incorporated",800-873-1835,https://www.jms-se.com/,"Statesville, NC 28677",Custom Manufacturer,"Thermometers, Thermocouples.","JMS is the leading manufacturer of thermocouples, RTDs, thermowells, temperature transmitter assemblies and related accessories. Made in the USA, JMS manufactures to customer specification.

What sets JMS apart from the average temperature sensor manufacturer are the ""extras"" it provides to ensure customer satisfaction. The 24 hour Swifty Sensor Service (at no extra charge), our NIST traceable calibration program that complies with ISO 9000 / OSHA PM 1910, the Rolling Purchase Order Program for special volume and OEM discounts, our free online SwiftyCalc thermowell wake frequency calculation software applying the ASME PTC 19.3TW 2010 standard are just a few of the ""extras"" that make us the best.",,$10 - 24.9 Mil,50-99  Employees,"Recorders: Digital
Recorders


Recorders: Process
Recorders: Temperature","All Products / Services

Adapters
Baths
Blocks
Boxes
Calibrators
Charts
Cold Chain Equipment
Compensators
Conditioners
Connectors
Contactors
Controls and Controllers
COVID-19 Response


Data Loggers
Electric Wire, Cable and Cable Assemblies
Engineering Services
Feedthroughs
Fittings
Gages
Glands
Heads
Heaters
Indicators
Jacks
Junctions
Locks

View all products / services offered"
"Cooper Instruments & Systems, a Group-4 Company",833-672-7015,https://www.cooperinstruments.com?utm_source=thomas&utm_medium=cpc&utm_campaign=cooper_thomas,"Warrenton, VA 20187",Manufacturer,"Manufacturer of instruments & systems. Types include load cells, digital force indicators, pressure transducer transmitters, torque gages, torque load cells, bolt force sensors, bridge amplifiers, mechanical & electronic force gages, crane scales, test stands & hydraulic presses, LVDT displacement transducers, quartz impact sensors, weld force probes, printers & chart recorders & force sensors. Digital instruments include single to multichannel digital instrumentation, hand held indicators & portable instruments. Capabilities include computerized calibration systems using dead weights & ultra-precision load cells, metal fabrication, custom cable assembly & wiring, custom fixtures for mount load, computer-aided design & 3-D modeling. Calibration services are also available, meeting NIST standards, systems testing, tensile & compressive testing.","About Cooper Instruments, a Group Four Company

Cooper Instruments is a leader in the force and pressure measurement and testing industry. We sell, calibrate and distribute complete product custom force and pressure application solutions to meet your measurement needs and objectives. Cooper Instruments was founded in 1988 by the late Sam Cooper to provide custom force and pressure product solutions to span a wide variety of industries and to fill a market void for consistent, reliable, and complete calibration services for custom designed and engineered measurement system solutions.

About Group Four Transducers

Group Four Transducers, Inc. is a global provider of weight and force measurement products. The company specializes in dependable, application-engineered products by utilizing its lean business philosophy to consistently meet the needs of its customers worldwide. The company's products are found in a wide variety of applications specializing in packaging solutions but also ranging More... from physical rehabilitation equipment, medical devices, automated self-checkout scales, aircraft weight and balance apparatus, and thousands of other applications. Group Four Transducers is headquartered in East Longmeadow, Massachusetts with manufacturing in Massachusetts and Dankatua, Sri Lanka. Less",www.linkedin.com/company/cooper-instruments-and-systems/,$10 - 24.9 Mil,10-49  Employees,"Recorders: Digital
Instruments: Recording & Indicating
Recorders
Recorders: Chart
Recorders: Electronic


Recorders: Flatbed
Recorders: Load Measuring
Recorders: Paperless
Recorders: Pressure
Recorders: Process

View all Recorders categories","All Products / Services

Accelerometers
Adapters
Amplifiers
Analyzers
Assemblies
Attachments
Barriers
Boards
Bolts
Boxes


Buttons
Cable Components
Calibration Services
Calibrators
Cards
Cells
Cold Chain Equipment
Computers
Conditioners
Controls and Controllers

View all products / services offered"
Niagara Video Corporation,925-399-7201,https://niagara-video.com/,"Livermore, CA 94551",Manufacturer,"Manufacturer of video capture and internet streaming equipment such as transcoders, encoders, receivers, recorders and decoders. Video channel management software is also offered. Suitable for broadcasting live events, public education, backhaul and contribution applications. Serves the broadcasting, corporate, government, educational, and house of worship industries.",,,Not Available,Not Available  Employees,"Recorders: Digital
Recorders
Recorders: Analog


Recorders: DVD
Recording Equipment","All Products / Services

Audio Visual (AV) Equipment
Decoders
Encoders
Receivers


Recorders
Software
Transcoders"
Brigantine Electronics,269-281-5045,https://brig-elec.com/,"Buchanan, MI 49107",Manufacturer,"Manufacturer of USB data loggers and data logger starter kits. Data loggers collect data from a serial RS232 port and record data to a USB memory drive. Data loggers are used to troubleshoot problems with integrating equipment, store production and test data, and used to record equipment conditions during racing. Data loggers are designed for industrial and electronics production facilities, and automated test and design engineering environments.",,,Under $1 Mil,1-9  Employees,"Recorders: Digital
Recorders


Recorders: Data Acquisition","All Products / Services

Cold Chain Equipment
Data Collection Systems
Data Loggers


Recorders
Storage Equipment
Vaccine Cold Chain Supplies and Logistics"
Vista CCTV Technology,661-396-2530,http://vistacctv.net/,"Bakersfield, CA 93313",Manufacturer,"Manufacturer of HD security, CCTV, surveillance cameras, digital video recorders (DVR) and network video recorders (NVR). Connectors, cables and power cords are available. Hard drives are distributed. Suitable for truck yards, gas stations, liquor stores, banking, education, hospitality, retail and safe city applications.",,,Not Available,50-99  Employees,"Recorders: Digital
Recorders
Recorders: Digital Video (DVRs)


Recorders: Video, Network
Recording Equipment","All Products / Services

Cameras
Connectors
Drives


Electric Wire, Cable and Cable Assemblies
Recorders"
Sweetwater Sound,800-222-4700,https://www.sweetwater.com/,"Fort Wayne, IN 46818",Distributor,"Distributor of music instruments and audio equipment. Types of instruments include acoustic, bass, and electric guitars, keyboards, acoustic, electronic, and snare drums, and cymbals. Audio Equipment includes computer interfaces, guitar amps and pedals, sound samplers, percussion controllers, mixers, microphones, PA speakers, racks and cases, speaker cabinets, and DJ software, turn tables, mixers, and lighting.",,,$50 - 99.9 Mil,500-999  Employees,"Recorders: Digital
Recorders: CD


Recorders: Portable Voice
Recording Equipment","All Products / Services

Barrels and Drums
Cabinets
Cameras
Headphones
Instruments
Keyboards
Microphones
Mixers


Players
Recorders
Screens
Signals
Software
Sound Equipment
Speakers
Synthesizers"
TRS-RenTelco,800-874-7123,https://www.trsrentelco.com/,"Dallas, TX 75261-9260 | Locations",Distributor,"ISO 9001:2000 & ISO 17025 certified distributor of electronic test equipment including analyzers, communication tests, counters, electrical & industrial test equipment, general purpose test equipment, generators, logic analyzers, meters, oscilloscopes, power sources, protocol analyzers, recorders, television test & wireless test. Analyzers include protocol analyzers, logic analyzers, impedance analyzers, network analyzers & signal analyzers. Oscilloscopes include digital storage oscilloscopes & high performance oscilloscopes. Oscilloscopes vertical input is digitized by analog to digital converter for creating data set to be stored in microprocessor memory. Spectrum analyzers are used for adjacent-channel power (ACP) testing of burst carrier signals using digital modulation & to measure occupied bandwidth percentage. Renting & leasing of test equipment available. Industries served include telecommunications, research & development, semiconductor & wireless. UL listed & A2LA accredited. CE, ANSI & NCSL compliant.",,,$100 - 249.9 Mil,100-199  Employees,"Recorders: Digital
Recorders
Recorders: Chart
Recorders: Data Acquisition
Recorders: Sony


Recorders: Strain
Recorders: Strip Chart
Recorders: Tape
Recorders: Temperature
Recorders: Thermal Array

View all Recorders categories","All Products / Services

Adapters
Ammeters
Amplifiers
Analyzers
Antennas
Attenuators
Batteries
Chambers
Chassis
Cold Chain Equipment


Combiners
Counters
Couplers and Couplings
Data Acquisition Systems
Data Loggers
Dividers
Electric Wire, Cable and Cable Assemblies
Fire Fighting Electronics
Fixtures
Generators

View all products / services offered"
BCD Associates,800-223-6734,http://www.bcdusa.com/,"Oklahoma City, OK 73112",Manufacturer,"Manufacturer of high resolution video recorders, records high definition and SD. Products include industrial rack HD/DVD recorders with optional removable hard drives and slot-load DVD drive. Both industrial and military models available. Also provided are solid state exhibit video players accessories. Repair and replacement support services are provided. One year warranty on parts and labor is standard.","BCD specializes in high definition industrial video recorders with particular emphasis on business and military applications. The HDi Series is the flagship set of high definition recorders.

The HDi-250 HD recorder features HDMI input and output, component input and output and composite input/outputs as well as MP4 and MPEG-2 encoding. Automatically detects and records over 35 video formats. Optional removable video hard drive and slot-load DVD drive. The DVD drive can record video as files and as video-DVD discs. Internal firmware can be automatically downloaded. Coming soon are models with SDI input and 4K resolution.

For high security, the HDi-MIL model has no hard drive and no network connections. Video is recorded to RAM, transferred to DVD, and disappears when the unit is powered off.

Remote Control is available through TCP/IP and RS-232 serial commands using BCD's standard 4-character command set.

Physical: 1-Rack unit. The HDi is 17.5"" wide, 15"" deep and 1RU (1 /78"") high. It weighs More... 10 pounds. Less",,Under $1 Mil,1-9  Employees,"Recorders: Digital
Burners: CD, CD-ROM & DVD
Instruments: Recording & Indicating
Recorders
Recorders: Audio/Video, Professional


Recorders: Digital Optical
Recorders: Digital Video (DVRs)
Recorders: DVD
Recorders: Electric
Recorders: Electronic

View all Recorders categories","All Products / Services

Appliances
Buttons
Computer Peripherals
Controls and Controllers
Electronics
Encoders
Generators


Hardware
Panels
Players
Recorders
Switches
Timers"
ERL Phase Power Technologies Ltd.,204-477-0591,https://www.erlphase.com/,"Winnipeg, MB R3Y1G4",Manufacturer,"Manufacturer of digital fault recording systems and protective relays. Products include sub-harmonic, transmission line, multi-bus bar, transformer, distribution protection and management relays, protection systems and power system monitoring recorders.",,,$5 - 9.9 Mil,10-49  Employees,"Recorders: Digital
Recorders


Recorders: Continuous","All Products / Services

Automation Systems
Controls and Controllers
Protectors


Recorders
Relays
Software"
Eclipse Security,888-422-8826,https://www.eclipsesurveillance.com,"Hollywood, FL 33020",Manufacturer,"Manufacturer of surveillance systems and related equipment. Products include security cameras, digital video recorders, network video recorders, access control equipment, CCTV systems, intercoms and equipment accessories.",,,Not Available,Not Available  Employees,"Recorders: Digital
Recorders


Recorders: Digital Video (DVRs)
Recorders: Video, Network","All Products / Services

Alarms
Cameras
CCTV Equipment
Controls and Controllers
Intercoms


Monitors
Power Supplies
Recorders
Security Systems
Surveillance Equipment"
"Vero Security Group, Ltd.",513-731-8376,http://verosecurity.com/,"Norwood, OH 45212",Turnkey Systems Integrator,"Design and installation of security and alarm systems for commercial and residential sectors. Products include digital video recorders, structured wiring, CCTV, network videos, fire installation and access controls.",,,Under $1 Mil,1-9  Employees,"Recorders: Digital
Recorders


Recorders: Digital Video (DVRs)","All Products / Services

Alarms
Automation Systems
Controls and Controllers
Home Theater Systems


Panels
Recorders
Security Systems"
Versadial Solutions,877-723-4252,https://www.versadial.com/,"Irvine, CA 92618",Manufacturer,"Manufacturer of recording systems and software products. Products include PC screen capture modules, recorder kits and tower PC systems. Markets served include call centers, healthcare, insurance, transportation, utilities, government, telecommunications and commercial sectors.",,,$1 - 4.9 Mil,10-49  Employees,"Recorders: Digital
Recorders


Recording Equipment","All Products / Services

Modules
Recorders


Software"
