Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Renau Electronic Laboratories,888-341-9500,https://renau.com/,"Chatsworth, CA 91311",Manufacturer,"Custom OEM manufacturer that designs & manufactures microprocessor controllers, temperature controllers, digital thermostats, power controllers, solid state relays, temperature sensors & more. Servicing the food service, appliance, commercial electronics, communication & aerospace industries.",,,$5 - 9.9 Mil,10-49  Employees,"Thermostats: Digital, Programmable


Thermostats","All Products / Services

Adapters
Controls and Controllers
Electronic Components
Electronics
Hardware


Modules
Switches
Thermostats
Timers"
Benoist Bros Supply Co.,800-642-2258,https://www.benoist.com/,"Mount Vernon, IL 62864 | Locations",Distributor,"Distributor of heating and air conditioning systems. Adhesives, boilers, chemicals, air cleaners, coils, diffusers, flexible ducts, filters, furnaces and fittings are available. Grilles, heaters, motors, registers, pumps, thermostats and ventilation equipment are also offered. Secondary services like marketing, dealer warehousing, training and jobsite delivery are provided.",,,$250 Mil. and over,1-9  Employees,"Thermostats: Digital, Programmable
Thermostats


Thermostats: Electronic
Thermostats: Line Voltage","All Products / Services

Adhesives
Air Quality Systems
Boilers
Chemicals
Cleaning Compounds and Chemicals
Cleaning Equipment
Conditioners
Conduits and Ducts
Controls and Controllers
Dampers
Diffusers
Fans
Filters


Fireplaces
Fittings
Furnaces
Grilles
Heaters
HVAC Equipment
Janitorial Supplies
Maintenance Equipment
Motors
Purifiers
Registers
Tanks
Testers

View all products / services offered"
Jackson Systems LLC,888-652-9663,https://jacksonsystems.com/,"Indianapolis, IN 46203-6025",Distributor,"A direct-to-contractor HVAC controls wholesaler & distributor. Specialists in HVAC controls, zoning and specialty controls, product imprinting, smart home products and contractor training. Zoning systems are available in both two-position & fully modulating, along with a complete line of dampers in round & rectangular configurations. Offer a full range of controls, including thermostats for any application, control relays, duct-mounted smoke detectors, economizers, VAV diffusers, direct digital controls (DDC), temperature controllers & other indoor air quality products available. Custom controls can also be offered for any HVAC application. Client service team offers live technical support & shipping to contractors within the United States is free.","Jackson Systems is a leading, direct-to-contractor HVAC controls wholesaler and distributor serving clients worldwide. Utilizing the talents of their world-class technical support, customer service, and sales staffs, Jackson Systems is able to help their clients grow their business and support them along their journey to great success.

There are several reasons why HVAC contractors choose Jackson Systems. The first reason is the wide array of innovative, simple-to-install, reliable control products they offer. While the residential and commercial zone control lines are their primary focus, other innovative products include thermostats, hydronics, smart home solutions, wireless and web-based solutions, stand-alone diffusers, ventilation systems, condensing unit alarm systems, and much more.

Another reason is the outstanding technical support and customer service provided by Jackson Systems. Jackson Systems is able to speak directly to the contractor concerning quotes, order status, component More... selection, inventory status, as well as provide live technical support. With a live person answering the phones (never an automated attendant), Jackson Systems can provide superior support. A toll-free number is available so technicians in the field can obtain a solution in minutes instead of hours. Jackson Systems has also developed a virtual technician app that can assist technicians in the field. The app allows their support team to see and troubleshoot problems in half the time of a traditional phone call.

 Contractor-focus is yet another reason to choose Jackson Systems. By helping contractors remain ""the brand,"" Jackson Systems provides avenues for contractors to retain and grow more business and clients. Through unique services like thermostat private labeling with the actual company logo and phone number, contractors are able to market directly to their clients on an ongoing basis. Jackson Systems even has a home delivery air filter service that allows contractors to provide filters without even touching the product. Less",www.linkedin.com/company/2025318,$5 - 9.9 Mil,50-99  Employees,"Thermostats: Digital, Programmable
Thermostats
Thermostats: Bi-Metal
Thermostats: Electric
Thermostats: Electronic


Thermostats: Fan Control
Thermostats: Heat Control
Thermostats: Honeywell
Thermostats: Remote Bulb
Thermostats: White-Rodgers","All Products / Services

Actuators
Alarms
Automation Systems
Cleaning Equipment
Controls and Controllers
Dampers
Diffusers
Enclosures
Energy Savings Systems
Instruments


Management Systems
Motor Controllers and Drives
Panels
Registers
Regulators
Relays
Sensors / Detectors / Transducers
Switches
Thermometers
Thermostats

View all products / services offered"
"Johnson Controls, Inc.",414-524-1200,https://www.johnsoncontrols.com/,"Milwaukee, WI 53209 | Locations",Manufacturer,"Manufacturer of standard and custom air-handling systems, rooftop systems, and sustainable environments, lead acid and lithium ion batteries, building efficiency and technology products, and HVAC equipment. Training, maintenance, rental, and repair services are also offered.","Johnson Controls is a global diversified technology and industrial leader serving customers in more than 150 countries. Our 170,000 employees create quality products, services and solutions to optimize energy and operational efficiency of buildings, lead-acid automotive batteries and advanced batteries for hybrid and electric vehicles, and interior systems for automobiles. Our commitment to sustainability dates back to our roots in 1885, with the invention of the first electric room thermostat. Through our growth strategies and by increasing market share we are committed to delivering value to shareholders and making our customers successful.",www.linkedin.com/company/johnson-controls,$250 Mil. and over,1000+  Employees,"Thermostats: Digital, Programmable
Thermostats
Thermostats: Electric
Thermostats: Electric Heater
Thermostats: Electronic


Thermostats: Fan Control
Thermostats: Hazardous Location
Thermostats: Heat Control
Thermostats: Immersion
Thermostats: Johnson Controls

View all Thermostats categories","All Products / Services

Accumulators
Actuators
Air Handlers
Alarms
Automation Systems
Barrels and Drums
Batteries
Beams
Brewers
Cameras


Carbon Dioxide Equipment
Chillers
Chimneys
Cogeneration Systems
Coils
Compressors
Condensers (Heat Transfer)
Conditioners
Controls and Controllers
Coolers

View all products / services offered"
"Steve's Air Conditioning, Heating, and Plumbing",909-579-2285,https://www.stevesair.com/,"Upland, CA 91786",Service Company,"HVAC and plumbing contractors for commercial applications. Products include air conditioners, gas furnaces, ultraviolet purifiers, water heaters, heat pumps, digital thermostats, ductless systems and ductwork equipment. Kitchen sinks, faucets and toilets are offered. Drain cleaning, leak detection, pipe repair and maintenance services are available. 24/7 support services are provided.",,,Under $1 Mil,1-9  Employees,"Thermostats: Digital, Programmable


Thermostats","All Products / Services

Cleaning Services
Conditioners
Contractors
Detection Services
Duct Work Equipment
Furnaces
Heaters
Heating Equipment Parts


Maintenance and Repair Services
Pumps
Purifiers
Sinks
Thermostats
Toilets
Valves"
"GCS Building Supplies, Inc",718-618-7992,https://gcsbuildingsupplies.com/,"Bronx, NY 10457",Distributor,"Distributor of lumber and building materials including fasteners, hand tools, hardware, housewares, plumbing and electrical supplies. Hand tools include screwdrivers, handheld mixers, wrenches, nut drivers, pilers, knives, hammers, mallets and hand saws. Fasteners such as clevis pins, nuts, bolts, cotter pins and screws also offered. Switches, floodlights, flashlights, circuit breakers, bulbs, valves, elbows, motors, hoses, tubes, sprinklers, couplings, adapters, faucets and other electrical and plumbing supplies available. Heating and cooling, lawn/garden, furniture, paint and office supplies are also provided. Millwork services for kitchen, doors and counter tops also offered.",,,$1 - 4.9 Mil,1-9  Employees,"Thermostats: Digital, Programmable


Thermostats","All Products / Services

Adhesives
Blades
Bolts
Breakers
Buttons
Cartridges
Chairs
Cleaning Compounds and Chemicals
Clocks
Drivers
Emergency Power & Lighting Supplies
Fasteners
Fertilizers
Flashlights


Fountains
Furniture
Handles, Pulls and Levers
Heaters
Hurricane Response
Janitorial Supplies
Latches
Lights
Locks
Mats
Motors
Mowers
Nails and Brads
Nuts (Fasteners)

View all products / services offered"
"Telkonet, Inc.",414-302-2299,https://www.telkonet.com/,"Waukesha, WI 53186",Manufacturer,"Manufacturer of IoT connected devices for in-depth energy usage information, control, and analysis. Energy data from devices is reported back to cloud platform for analysis and reporting. Data can be accessed via desktop, tablet, or smartphone. Suitable for personalized temperature and lighting control, identifying units that may be malfunctioning, facilitating load balance rotations, viewing energy savings, and creating/managing alerts. Installation is versatile, customizable, and scalable. Integrated devices include thermostats, door/window sensors, occupancy sensors, door lock/switch, motorized shades, guard switches, and light switches. Support services include firmware upgrades, diagnostic assistance, and more. Market focuses include hospitality, student housing, military, and commercial applications.","Telkonet® provides innovative intelligent energy automation platforms at the forefront of the Internet of Things (IoT) space. Helping commercial audiences better manage operational costs, the EcoSmart intelligent automation platform is supported by a full-suite of IoT-connected devices that provide in-depth energy usage information and analysis, allowing building operators to reduce energy expenses. Vertical markets that benefit from EcoSmart products include hospitality, education, military, government, healthcare and multiple dwelling housing.

EcoSmart is built on a robust, secure wireless network that utilizes a unique Recovery Time algorithm. It allows room temperature to drift for energy savings while unoccupied and returns to the selected setpoint within a predefined number of minutes. The platform offers users the ability to reduce energy consumption, maximize staff efficiency and HVAC equipment, all while maintaining a comfortable room environment and helping minimize a facility's More... carbon footprint.

 EcoCentral Virtual Engineer is the cloud-based command center with powerful data logging, monitoring, and diagnostic capability that makes it simple to intelligently manage energy use with runtime reports and demand-limiting capability. EcoCare delivers 24/7/365 remote monitoring and support for maximum operational efficiency and uptimes.

 The EcoSmart system is compatible with a broad range of unitary HVAC equipment. It can seamlessly integrate with building automation networks, property management systems, work-order management systems, and ZigBee®-certified in-room automation products for simple control and management of complex building control systems.

 For hospitality clients, EcoSmart's integrations allow for the creation of immersive and engaging guest experiences, including lighting, locks, window treatments, and HVAC. Less",www.linkedin.com/company/telkonet,$5 - 9.9 Mil,50-99  Employees,"Thermostats: Digital, Programmable
Thermostat Components
Thermostats
Thermostats: Electric
Thermostats: Electric Heater


Thermostats: Electronic
Thermostats: Fan Control
Thermostats: Heat Control
Thermostats: Remote Sensing","All Products / Services

Amenities
Analyzers
Automation Systems
Controlled Switching Devices
Controls and Controllers
Guards
Integration Services


Management Systems
Monitoring Systems
Network Equipment
Sensors / Detectors / Transducers
Switches
Thermostats"
"Intermountain Sales and Marketing, Inc.",801-936-0228,https://www.intsales.co/,"Woods Cross, UT 84087",Manufacturers' Rep,"Manufacturer's representative for products in plumbing and heating industries. Products include circulators, actuators, air conditioners, alarms, barriers, boilers, connectors, eliminators, heat exchangers, filters, flanges, indicators, flow kits, manifolds, neutralizers, pumps, fittings, valve, vents, feeders, sensors, transducers, tubing gas, piping, thermostats, couplings, dielectric unions, radiators, separators, and silencers.",,,Not Available,Not Available  Employees,"Thermostats: Digital, Programmable
Thermostats


Thermostats: Remote Sensing","All Products / Services

Actuators
Alarms
Barriers
Boilers
Caps
Circulators
Collectors
Conditioners
Connectors
Controls and Controllers
Couplers and Couplings
Electric Wire, Cable and Cable Assemblies
Eliminators


Exchangers
Feeders and Feed Systems
Filters
Fittings
Flanges
Furnaces
Hangers
Headers
Heaters
HVAC Equipment
Indicators
Manifolds
Neutralizers

View all products / services offered"
"CozyParts.Com, Inc.",866-536-6691,http://www.cozyparts.com,"Shawnee, OK 74804",Distributor,"Distributor of boiler, furnace and HVAC replacement parts, including bearings, brackets, air filters, circuit boards, fan blades, flame sensors, gas valves, transformers, zone controls, fuses, and circuit breakers.",,,Not Available,Not Available  Employees,"Thermostats: Digital, Programmable


Thermostats","All Products / Services

Bearings
Blades
Boards
Boiler Parts
Brackets
Breakers
Capacitors
Connectors
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Filters
Furnace Parts
Fuses


HVAC Equipment
Igniters
Motors
Printed Circuit Boards
Pump Parts
Relays
Sensors / Detectors / Transducers
Switches
Thermostats
Transformers
Valves
Wheels"
Crandall Heating and Air,864-289-0805,https://www.crandallheatingandair.com/,"Greenville, SC 29615",Service Company,"HVAC Maintenance, repair and installation contractors for commercial applications. Furnace, heater and air duct maintenance services are offered. Humidifiers, air purification, thermostats and HVAC systems are also provided. Serves small businesses and strip malls.",,,Not Available,50-99  Employees,"Thermostats: Digital, Programmable


Thermostats","All Products / Services

Cleaning Equipment
Cleaning Services
Contractors
Humidifiers
HVAC Equipment


Janitorial Supplies
Maintenance and Repair Services
Purifiers
Thermostats"
"Azel Technologies, Inc.",905-223-5567,https://www.azeltec.com/,"Thornhill, ON L3T7R9",Manufacturer,"Manufacturer of hydronic radiant floor heating equipment and HVAC controls. Products such as circular pump switching relays, temperature gauges, and digital programmable and non-programmable thermostats are available.",,,Under $1 Mil,1-9  Employees,"Thermostats: Digital, Programmable


Thermostats","All Products / Services

Controls and Controllers
Gages
Heaters
Probes


Relays
Thermometers
Thermostats"
Cincinnati Dowel & Wood Products Company,937-444-2502,https://www.cincinnatidowel.com/,"Mount Orab, OH 45154",Manufacturer,"Manufacturer Of Wood Dowels & Wood Turnings. Manufacturer Dowels From 1/8"" To 1 1/2"" Diameter Up To 12' Long. A Wide Variety Of Lathes For Turnings Up To 1 1/2"" Diameter & 3"" Long. Specialists In Birch & Oak Plugs & Buttons. Also Manufacturer & Supply Side Grain Plugs, Table Pins, Floor Plugs, Dowel Pins & Boat Deck Plugs Using Appalachian Hardwoods Including Beech, Popular, Ash, Hickory, Oak, Maple, Walnut, Cherry, Mahogany & Pine",,,$1 - 4.9 Mil,10-49  Employees,"Thermostats: Digital, Programmable","All Products / Services

Buttons
Cores
Covers
Discs
Floors
Furniture Parts
Pegs
Pins
Plugs and Stoppers


Poles
Rods
Standoffs and Spacers
Sticks
Thermostats
Wood
Wood Parts
Woodworking Services"
Trane - California District,626-913-7123,https://www.trane.com/commercial/north-america/us/en.html,"City of Industry, CA 91748 | Locations",Manufacturer,"Manufacturer of energy-efficient heating, ventilation, and air conditioning (HVAC) systems. Products include furnaces, heat pumps, coils, ductless systems, geothermal systems, air conditioners, thermostats, controls, home automation, humidifiers, dehumidifiers, air cleaners, air handlers, zoning systems, chillers, airside and terminal devices, VRF systems, and compressors. Also a distributor of HVAC parts and supplies. Services offered are systems integration, training, installation, maintenance, rental, repair, upgrading, retrofitting, and contracting services. Industries served include residential, commercial, institutional, food and beverage, healthcare, and industrial markets.",,,Not Available,200-499  Employees,"Thermostats: Digital, Programmable
Thermostats


Thermostats: Electronic
Thermostats: Heat Control","All Products / Services

Accumulators
Actuators
Air Filtration Equipment & Supplies
Air Handlers
Air Quality Systems
Ammeters
Audit Services
Automation Systems
Backpacks
Belts
Bits
Boilers
Brazing Equipment


Brushes
Bushings
Chemicals
Chillers
Cleaning Compounds and Chemicals
Cleaning Equipment
Coils
Compressor Parts
Compressors
Condenser Parts
Condensers (Heat Transfer)
Conditioners
Conduits and Ducts

View all products / services offered"
The Stutz Company,773-287-1068,https://www.stutzcompany.com/,"Chicago, IL 60624-1602",Distributor,"ISO 9001:2000 certified manufacturer and distributor of metal finishing equipment, chemicals and compounds. Products include corncob granules, buffing wheels, coating systems, spray guns, material pressure vessels and pumps, cleaning devices, custom built tanks, tank liners, platecoils, drum warmers, filter systems, bag and carbon filter chambers, heat exchangers, heaters, portable barrels, level and temperature controls and accessories. Buffing, polishing and lapping compounds are also available. Chemicals include ammonium chloride, chlorine, formaldehyde, nitric acid, sulfuric acid, zinc sulphate, oxalic acid, potassium nitrate and soda ash. Cadmium, chromium, rotogravure acid copper, nickel, alkaline tin additive, non-cyanide alkaline zinc, alkaline zinc-nickel, zinc-iron alkaline, silver and alloy plating services are available. Industries served include electroplating job shops, automotive, manufacturing, electronic, engineering and home furnishing.",,,$5 - 9.9 Mil,10-49  Employees,"Thermostats: Digital, Programmable
Thermostats


Thermostats: Electric
Thermostats: Electronic","All Products / Services

Abrasive Blast Equipment
Abrasive Compounds / Media
Absorbers
Additives
Adhesives
Agents
Air Filtration Equipment & Supplies
Alarms
Alumina (Aluminum Oxide)
Aluminum
Analytical Services
Analyzers
Anodes


Anodizing Equipment
Ash
Bags
Balls
Barrels and Drums
Baskets
Belts
Blacking
Blowers
Bobs
Boilers
Bowls
Brass

View all products / services offered"
