Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Plastixs, LLC",833-982-1542,https://www.plastixs.com/,"Shrewsbury, MA 01545",Distributor,"Distributor and manufacturer of automation technology and auxiliary equipment solutions. Products such as high temperature manifolds, hose and hose assemblies, flowmeters, regulators, heat transfer fluids, couplers are available. Ultrasonic cleaning units, industrial insulation systems, hot runner cables, connectors, filters, molding and tooling components, fittings and valves are also offered. Custom solutions are offered for thermocouples, cables, manifolds, covers, magnetic bases and ejector pins. Available in various colors, models and sizes. Additional services include design, drawing, production and special shipping. Suitable for plastics, medical, food, chemical, semiconductor and pharmaceutical industries. Phthalate free, ASME, FDA, NSF, RoHS, 3A, BSE/TSE, USDA and USP compliant. UL and ETL listed. Made in the USA.",Plastixs is a diversified distributor and manufacturer specializing in standard and custom cooling/heating manifolds and turnkey solutions for industrial applications.,www.linkedin.com/company/plastixs,$1 - 4.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Cooling Water
Flowmeters: High Temperature
Flowmeters: Laminar


Flowmeters: Liquid
Flowmeters: Oil
Flowmeters: Plastic
Flowmeters: Portable
Flowmeters: Precision

View all Flowmeters categories","All Products / Services

Manifolds
Adapters
Alarms
Anti-Seize
Bases
Baskets
Brackets
Buckles
Changers
Chutes


Clamps
Cleaning Compounds and Chemicals
Cleaning Equipment
Coils
Compounds
Connectors
Controls and Controllers
Corrosion Resistant Devices
Corrosion Resistant Products
Couplers and Couplings

View all products / services offered"
"Thermoplastic Valves, Inc.",866-242-5890,https://www.tvivalves.com/,"Emmaus, PA 18049",Manufacturers' Rep,"Manufacturer of butterfly, ball, check, union ball and lined valves for industrial applications. Made from EPDM, PVC, PTFE, nylon, stainless steel and polypropylene. Serves the landfill, transportation, fertilization, petrochemical, irrigation, mining and other industries.","TVI's goal is to help its customers save time and money by providing the following advantages:

*	TVI offers timely responses to quotations while orders are delivered as promised.

*	TVI is 100% committed to customer focus and satisfaction.

*	Experienced and knowledgeable team of professional employees.

* TVI provides high-quality products and services.

*	With over 30 years of excellence, TVI's products are priced to compete in a competitive market.

Our focus is to represent manufacturers of diverse, high-quality metal and plastic valves for worldwide application. TVI's knowledgeable team of experts and representatives are customer-focused and committed to achieving 100% customer satisfaction. Thanks to our global partners, we can bring the best solutions from across the world to you. When you receive a valve from TVI, you can feel confident that you selected a world-class engineered valve.",,$1 - 4.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Gas
Flowmeters: Liquid
Flowmeters: Paddle Wheel


Flowmeters: Plastic
Flowmeters: Precision
Flowmeters: Stainless Steel
Flowmeters: Water","All Products / Services

Valves
Actuators
Corrosion Resistant Products
COVID-19 Response
Extensions
Fasteners
Flanges
Flowmeters
Gages
Gaskets


Hardware
Isolators
Levelers
Locks
Measuring Equipment
Medical Personal Protective Equipment (PPE)
Meters
Rings
Shielding
Strainers

View all products / services offered"
"Cubic Sensor and Instrument Co., Ltd.",844-339-1769,https://en.gassensor.com.cn/,"Geneva, IL 60134",Manufacturer,"Manufacturer of sensors, gas analyzers and instruments. Types of sensors include carbon dioxide (CO2), ultrasonic oxygen, air quality, leakage monitoring, particulate matter, oil mist and gas. Indoor air quality monitors, gas detectors, transmitters, laser particle counters, flowmeters, spirometers, controllers and continuous emissions monitoring systems (CEMS) are also offered. Laser Raman (LRD), non-dispersive infrared (NDIR), light scattering (LSD), thermal conductivity (TCD), ultrasonic and ultraviolet differential absorption spectroscopy (UV-DOAS) technology used. Suitable for industrial safety, emission monitoring, metering, medical and indoor, outdoor and automotive air quality applications.","Cubic Sensor and Instrument Co., Ltd. (hereinafter referred to as ""Cubic"") is a publicly listed company in SSE STAR Market (stock code:688665), specializing in smart gas sensors and superior gas analyzers. Cubic has established gas sensing technology platforms including optical technologies (NDIR, Ultraviolet, Light Scattering, Laser Raman), ultrasonic technology, MEMS metal oxide semiconductor (MOX) technology, electrochemical technology, ceramic thick-film technology based high temperature solid electrolyte technology and so on.At present, Cubic has obtained more than 100 patents home and aboard, with abundant products widely used in various fields of air quality, environmental monitoring, industrial processes, industrial safety monitoring, healthcare, smart metering and so on.",,Not Available,Not Available  Employees,"Flowmeters: Electronic
Meters: Gas
Flowmeters
Flowmeters: Gas


Flowmeters: Natural Gas
Flowmeters: Precision
Flowmeters: Ultrasonic","All Products / Services

Sensors / Detectors / Transducers
Analyzers
Flowmeters
Controls and Controllers
Counters


Instruments
Modules
Monitoring Systems
Monitors
Transmitters"
Mod-Tronic Instruments Limited,800-794-5883,https://www.mod-tronic.com/,"Brampton, ON L6T5G1",Distributor,"Supplier & stocking distributor of instruments for industrial, process, medical, military, aerospace, building automation, HVAC & rotating machinery applications. Products include alarm trips, analog meter relays & panel meters, bi-metal thermostats, rotating electrical connectors, multi-channel, temperature, process, power & rotary speed controllers, current sensors, transducers, switches & transformers, data acquisition recorders, pressure gauges & transmitters, electrical power measurement, flexible circuits & heaters, handheld instruments, humidity sensors, transmitters & switches, infrared temperature sensors, scanners & thermal switches, loop power supplies, magnetic pickups, manometer, mercury contactors, position transducers, resistance temperature detectors (RTDs), signal conditioners & isolators, slip rings, solid state relays, speed switches, square root extractors, tachometers, temperature indicators, temperature & process monitors, thermocouples, timers & valve positioners.","When quality and performance are as important as price... You can count on our proven brands!

This has been our company motto since 1972 and 50 years later we pride ourselves more than ever on providing our customers with quality products at competitive prices.

We are an authorized stocking distributor of 14 leading manufacturers (Absolute Process Instruments, Camille Bauer, Cecomp Electronics, Dwyer, Dynalco, Exergen, Love Controls, Mercotac, Minco, Shinko, Simpson, Veris) of industrial/commercial sensors, transducers, heaters, flex-circuits and instrumentation. We are very proud to say that the majority of the products we sell are Made in the USA.

Our sales force has over 80 years of combined experience solving our customers unique and diverse application challenges. We have earned a valued reputation in our industry for working with our customers. We take the time necessary to fully understand your application, analyze your requirements and offer you the correct products at competitive More... prices.

 We stock thousands of catalog items for same day shipment to anywhere in North America and most countries around the world. Don't see the exact product you require? Tell us what you need, most of our manufacturers offer custom built solutions to meet your exact requirements.

 Thank you for taking the time to learn more about our company. We are proud of the excellent products and service that we offer and we would appreciate the opportunity to work with you and your company. Less",www.linkedin.com/company/2854259,$1 - 4.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Custom
Flowmeters: Differential Pressure


Flowmeters: Dwyer
Flowmeters: Fuel
Flowmeters: Gas
Flowmeters: High Pressure
Flowmeters: High Temperature

View all Flowmeters categories","All Products / Services

Sensors / Detectors / Transducers
Heaters
Actuators
Adapters
Alarms
Amplifiers
Automation Systems
Automotive Parts
Barriers
Calibrators


Cells
Circuits
Cold Chain Equipment
Conditioners
Connectors
Contactors
Controls and Controllers
Counters
COVID-19 Response
Data Acquisition Systems

View all products / services offered"
Assured Automation,866-906-8545,https://assuredautomation.com,"Roselle, NJ 07203",Manufacturer,"Custom manufacturer of automated & manual valves, flowmeters & accessories. Products include electrical & pneumatic actuators, automation equipment, automatic controls, control boxes & batch systems, flowmeters, actuated, air operated & drain, angle, ball, blending, shut-off, butterfly, bypass, control, diverter, electrically operated, flow control, food, hand operated, high pressure & temperature, two-way, three-way & four-way valves, backwash monitoring, batching, caustics, cooling water, differential pressure, disposable, elbow, fuel, environmental, groundwater, HVAC, in-line, insertion, liquid, medical, OEM, data logging & analysis, food & beverage, landfill, multiple measuring, plastic, precision, radar, sanitary, seal water & panel mounting flowmeters, control boxes, flow gages, meters, flow sensors, transmitters, tubes & totalizers, . Valves accessories include limit switches, solenoids, motors, positioners, manual overrides & foundation fieldbus equipment. Materials include stainless steel, brass & bronze, ductile iron, PTFE, plastic & PVC. Valve automation services are also available.","Assured Automation is a leading supplier of automated valves, actuators, flow meters and valve accessories. In addition to our standard products, we offer special order and custom assemblies for unique applications. Our experience in project and special valve automation spans over 25 years. 

We offer a unique online Valve Configurator that allows you to build, view, price and order your valve package easily and quickly online. Assured Automation is committed to achieving customer satisfaction through the provision of quality products and on time delivery. We are proud to be ISO 9000 Certified since 2010.",www.linkedin.com/company/2846225,$5 - 9.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Batching
Flowmeters: Caustics


Flowmeters: Cooling Water
Flowmeters: Custom
Flowmeters: Disposable
Flowmeters: Environmental
Flowmeters: Food & Beverage

View all Flowmeters categories","All Products / Services

Valves
Meters
Actuators
Automation Services
Automation Systems
Balls
Boxes
Controls and Controllers
Flowmeter Components
Flowmeters


Gages
Indicators
Instrumentation
Meter Accessories
Monitors
Plugs and Stoppers
Positioners
Rotary Airlock Feeders & Valves
Sensors / Detectors / Transducers
Switches

View all products / services offered"
Tri-State Instrument Laboratory,888-267-1424,http://www.tristateinst.com/index.html,"Tulsa, OK 74112",Distributor,"Distributor of electrical and electronic instrumentation. Products include test equipment, panel meters, megohmmeters (meggers), digital volt meters, amp meters, instrument transformers, analog and digital counters, DC shunts, elapsed time meters, switchboard meters, power transducers and resistor multipliers. Types of test equipment include clamp meters, multimeters, thermometers, thermal imaging equipment, process calibrators, insulation testers, earth testers, leakage current testers, voltage/continuity testers, environmental testers, cable testers, gas testers, humidity testers and moisture testers. Flashlights, watertight cases, power supplies, oscilloscopes, tachometers, power quality analyzers, decade boxes and data loggers are available. Manufacturer and distributor of voltage dividers, motor rotation indicators and phase sequence indicators. Instrument repair and calibration services are available. Industries served include aircraft, oil, public utilities and electrical contractors.",,,Under $1 Mil,1-9  Employees,"Flowmeters: Electronic


Flowmeters: Air","All Products / Services

Calibration Services
Calibrators
Thermometers
Multimeters
Ammeters
Dividers
Air Quality Systems
Analyzers
Cases
Clocks
Cold Chain Equipment
Controls and Controllers
Counters
COVID-19 Response


Data Loggers
Disaster Preparedness Supplies
Electrical Equipment
Emergency Power & Lighting Supplies
Encoders
Fire Fighting Electronics
Flashlights
Flowmeters
Gages
Generators
Grounding Equipment
Hurricane Response
Hygrometers
Imaging Equipment

View all products / services offered"
Abbeon Cal Inc.,888-489-8676,https://www.abbeon.com/,"Ventura, CA 93003",Distributor,"Distributor of plastic working tools and industrial supplies. Plastic welders, plastic cutters and plastic manufacturing equipment. Industrial supplies include paint markers, measuring equipment, safety knives, static removal products, vibration isolation products and vortex tubes. Plastic working tools include welding rods, automatic welders, butt welders, extrusion welders, hand welders, ultrasonic welders, industrial hot air tools, air routers, cutting nippers, duburring tools, drill and router bits, hot knife cutters, saws, saw blades, shear cutters and strip cutters. Plastic manufacturing equipment such as heat sealers, assembly systems and benders are available. Dataloggers, dial instruments, environmental sensors, hand held digital instruments, sensor accessories, weather stations and weather accessories are available.","Abbeon Cal, Inc., publisher of the plastic working catalog and several web sites, has been providing specialty tools and instruments to businesses since 1946.

It is our mission at Abbeon to provide project solutions and outstanding customer service. We make a positive effort to sell only the best merchandise at a fair price and with our 100% guarantee of absolute satisfaction. The people who deal with us are protected in every way we can think of. After all, it is only good business to have happy customers.

Abbeon's office is located in the beach community of Ventura, California. We look forward to serving your needs.",www.linkedin.com/company/abbeon-cal-inc-,$1 - 4.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: High Temperature
Flowmeters: Laminar
Flowmeters: Liquid


Flowmeters: Low Flow
Flowmeters: Magnetic
Flowmeters: Multifunction
Flowmeters: Oil
Flowmeters: Precision

View all Flowmeters categories","All Products / Services

Cutters and Cutting Machinery
Fire Fighting Electronics
Guns
Hygrometers
Plastic Equipment
Tools
Welders
Wildfire Response
Welding Rods, Wire and Electrodes
Air Filtration Equipment & Supplies


Assembly Machinery
Attachments
Balances
Barometers
Bars
Benders
Bits
Blades
Blowdown and Blow-off Systems
Blowers

View all products / services offered"
Hedland/Flo-Tech Auth. Flowmeter Dist. - M & M Control,877-820-4900,https://www.buyhedland.co/index.php,"Lake Villa, IL 60046",Distributor,"Flow Sensors, Meters, Recorders & Controllers For Water, Air, Gases, & Other Fluids. Complete Repair Service Available.","M&M Control Service represents the top manufacturers in the industry. We bring you the best products at the best prices, delivered from stock or direct from the factories. We aim to exceed our customers' expectations, with continuously improved service, quality products, competitive prices and the fastest delivery. Our personal service staff is the best in the business and is committed to ensuring that your needs are met.

With new products constantly being introduced into the marketplace, you could spend hours keeping up to speed with the latest developments. Instead, leave that to our expert staff, who are up-to-date with the latest trends and newest products to best suit your needs. Our online catalogue features new products daily, and we strive to keep you informed of current trends and innovations. Our delivery is the fastest possible. Our merchandise is guaranteed. 

We can rebuild your controls, valves or just about any other process element. We also offer thousands of reconditioned More... products that can help save you money. All of these products have been rigorously inspected and tested, and are delivered with the same guarantee as our regular merchandise.

 Customer satisfaction is top priority. Come and take a look around our site. See what products we have to offer, and our low prices. Learn about our field or in-house service. Order online or contact one of our trained sales representatives. Let us help you become more competitive. We can save you time and money. Less",www.linkedin.com/company/591670?trk=tyah,$5 - 9.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Liquid
Flowmeters: Water
Flowmeters: Air


Flowmeters: Compressed Air
Flowmeters: Cooling Water
Flowmeters: Data Logging & Analysis
Flowmeters: Data Logging & Pump Monitoring Combined
Flowmeters: Differential Pressure

View all Flowmeters categories","All Products / Services

Flowmeters
Alarms
Calibration Services
Controls and Controllers
Gages
Indicators


Meters
Monitors
Recorders
Sensors / Detectors / Transducers
Switches
Transmitters"
"Becker & Associates, Inc.",866-559-1986,http://catalog.beckerandassociates.com/,"East Dundee, IL 60118",Distributor,"Stocking distributor of filters, separators, tanks, spill containment booms, control valves, filtration equipment & systems, hoses, loading arms, flow meters, top & side entry mixers, nozzles, cable & hose reels, surge suppressors, process & storage tanks. Products are suitable for aviation & industrial applications.",,,$5 - 9.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters


Flowmeters: Fuel","All Products / Services

Filters
Arms
Booms
Breathers
Absorbers
Adapters
Air Filtration Equipment & Supplies
Bags
Bearings
Bushings
Calibrators
Caps
Carpets and Rugs


Cartridges
Clean-Up Equipment
Cleaning Equipment
Coalescers
Collectors
Controls and Controllers
Corrosion Resistant Products
Couplers and Couplings
COVID-19 Response
Decals
Desiccants and Molecular Sieves (Adsorbents)
Disconnects
Dispensers

View all products / services offered"
"Smartflow by Burger & Brown Engineering, Inc.",844-856-8951,https://www.smartflow-usa.com/,"Grandview, MO 64030",Manufacturer,"Manufacturer of multi-port manifolds for water and non-aggressive liquid applications, flowmeters for monitoring flow, temperature, and pressure, and limit switches for ejector plate, slide retention, and core pull applications. Flow regulators, temperature regulators, swap valves, ejector tie-in systems. All products are suitable for use in plastic injection molding. Scientific cooling classes are offered periodically to give processors the tools to analyze mold cooling mathematically. Services include engineering design, manual machining, factory automation, contract CNC machining and custom injection molding.","Burger & Brown Engineering is internationally known for its SMARTFLOW® proprietary products for the molding industry. Smartflow products comprise a line of multi-port manifolds for water and non-aggressive liquid applications, flowmeters for monitoring flow, temperature, and pressure, and limit switches for ejector plate, slide retention, and core pull applications.

Recent product introductions include cooling efficiency aids such as TracerVM® flowmeters with flow display 3 ways: locally at the meter, via Bluetooth on mobile devices or via Ethernet connection on a PC. Other products include the Delta-Q® precision flow regulator and Scientific Cooling™ classes. ManifoldBuilder™ was launched in 2013 to allow customers access to 3D CAD information on Smartflow manifolds and custom assemblies. All Smartflow products are designed to help injection molders save time and money through increased efficiency and molded part quality.

Smartflow in-mold sensors help prevent damage More... to valuable tooling due to premature mold closure during processing. Thinswitch®, Smartlock®, and Versaswitch products provide positive switching to communicate component position with process controls.

 Other services provided by Burger & Brown Engineering are special machines for industrial automation, precision contract machining, custom injection molding, plastic part design and consulting.

 The company is ISO 9001:2015 certified. Less",www.linkedin.com/company/smartflow/,$5 - 9.9 Mil,50-99  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Cooling Water
Flowmeters: High Temperature
Flowmeters: Liquid


Flowmeters: Oil
Flowmeters: Precision
Flowmeters: Stainless Steel
Flowmeters: Vortex Shedding
Flowmeters: Water","All Products / Services

Manifolds
Mold Accessories
Aligners
Assemblies
Carriers
Couplers and Couplings
Ejectors
Flowmeters


Meters
Regulators
Sensors / Detectors / Transducers
Separators
Switches
Tool and Die Supplies
Valves"
"RJM Sales, Inc.",877-890-7774,https://www.rjmsales.com/,"Somerset, NJ 08873",Manufacturers' Rep,"Mfr's Rep. of industrial instrumentation and controls, filtration, gas generation, and laboratory instrumentation products. Serves a wide range of industries including food, pharmaceutical, oil and gas, chemical, power generation, cement, water/wastewater, and the test and measurement industries.","Founded in 1970, RJM Sales is an employee owned manufacturer's representative and distribution company of industrial instrumentation and controls, filtration, gas generation, and laboratory instrumentation products. We serve a breadth of industries including food, pharmaceuticals, oil and gas, chemical, power generation, cement, water/wastewater, and the test and measurement markets. Our Technical Salespeople include degreed engineers to offer the best solutions for your applications and our inside sales team has over 50 years of experience serving our customers.

RJM Sales has expanded over the years and now offers coverage throughout the Mid-Atlantic states, New England, and Carolinas.",www.linkedin.com/company/rjm-sales-inc,$10 - 24.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Food & Beverage
Flowmeters: Positive Displacement
Flowmeters: Precision


Flowmeters: Turbine
Flowmeters: Ultrasonic, Clamp-On
Flowmeters: Wastewater
Meters: Positive Displacement
Rotameters","All Products / Services

Air Filtration Equipment & Supplies
Air Quality Systems
Alarms
Aligners
Amplifiers
Analyzers
Blankets
Boosters
Boxes
Buffers


Cameras
Cells
Chemicals
Cold Chain Equipment
Conditioners
Controls and Controllers
COVID-19 Response
Data Loggers
Displays
Dryers

View all products / services offered"
"KROHNE, Inc.",800-356-9464,https://krohne.com/en/,"Beverly, MA 01915",Manufacturer,"Manufacturer of process measurement instruments including electromagnetic flowmeters, variable area flowmeters, ultrasonic flowmeters, mass flowmeters, vortex flowmeters, flow controllers, level measurement products, temperature & pressure sensors. Services include on-site start-up, repairing & recalibration. Flow measuring sensors include liquid level sensors, remote monitoring sensors. Liquid flowmeters & electromagnetic flowmeters suitable for water, hydrocarbons, pulps, pastes & other fluids. Coriolis mass flowmeters available can overcome constraints on flow materials with high viscosity & with no limit with electronics. Other products include microprocessor controlled instruments, batching controllers, complete batching systems, software systems & indicators. Industries served include oil & gas, water, chemicals, and pharmaceuticals.","Our products and services will exceed our customers requirements and expectations for value, quality and service. We will create confidence in our customers by being a fair and reliable partner. 

Our employees are our greatest asset. We value the individual creativity of all employees and foster an environment conducive to individual initiatives and ideas. We shall generate sufficient profit to finance corporate growth and to secure the financial independence of the company for the benefit of our customers, employees and shareholders. We are at the advent of a new industrial era. We will anticipate changing market needs, adapting our processes through modern tools and innovative technologies.",www.linkedin.com/company/krohnegroup,$25 - 49.9 Mil,50-99  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Backwash Monitoring
Flowmeters: Batching
Flowmeters: Blending


Flowmeters: Bulk Solids
Flowmeters: Caustics
Flowmeters: Collection System Monitoring
Flowmeters: Combined Sewer Overflow
Flowmeters: Cooling Water

View all Flowmeters categories","All Products / Services

Alarms
Ammeters
Boxes
Calibration Services
Computers
Conditioners
Controls and Controllers
Converters
Electric Wire, Cable and Cable Assemblies
Filling Machinery


Flowmeter Components
Flowmeters
Fluid Conditioning Equipment
Gages
Indicators
Instruments
Levels
Meters
Microwave Equipment
Monitoring Systems

View all products / services offered"
Controls Warehouse,800-633-0319,https://www.controlswarehouse.net/index.html,"Ocala, FL 34472",Distributor,"Distributor of flow measurement products. Products include flowmeters, amplifiers, batchers, cable assemblies, computers, connectors, controllers, converters, counters, displays, pulse dividers, enclosures, gages, indicators, meters, monitors, serial printers, processors, chart recorders, registers, sensors, strainers, switches, testers, timers, totalizers, transmitters and power supplies. Suitable for acid, alcohol, solvents, air, steam, gas, water, irrigation, fuel and other applications. Most items available in stock.",Controls Warehouse is a master distributor of flow meters and related products with over 25 years of experience dealing with and solving all types of flow measurement applications. We are your #1 source for all your flow measurement needs. Call or email us with your application -- we can help.,www.linkedin.com/company/controls-warehouse?trk=nav_account_sub_nav_company_admin,Under $1 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Backwash Monitoring
Flowmeters: Batching


Flowmeters: Blending
Flowmeters: Bulk Solids
Flowmeters: Caustics
Flowmeters: Combined Sewer Overflow
Flowmeters: Cooling Water

View all Flowmeters categories","All Products / Services

Ammeters
Amplifiers
Batchers
Buttons
Computers
Conditioners
Connectors
Controls and Controllers
Converters
Counters


Dispensers
Displays
Disposal Equipment
Dividers
Electronics
Eliminators
Enclosures
Flowmeter Components
Flowmeters
Gages

View all products / services offered"
John C. Ernst Co. Inc.,888-943-5000,https://www.johnernst.com/,"Sparta, NJ 07871",Manufacturer,"Manufacturer of industrial process & steam equipment & accessories. Sight flow indicators, flowmeters, totalizers, liquid level gauges, valves, glass, gaskets, ejectors, eductors, sight windows, flow switches & level switches are available. Types of flowmeters/totalizers include vane & piston flowmeters, digital flowmeters, digital totalizers & mechanical meters. Glasses such as flat plate glasses, level gauge glasses, molded annular edge glass circles & flat gauge glasses are available. Washers, glass tubing & accessories are also available. Types of gaskets include tubular gauge glass gaskets, armored gauge gaskets & flat gaskets. Flow switches such as electric flow switches, paddle type flow switches, shuttle type flow switches & piston type flow switches are available.",,,$5 - 9.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Caustics
Flowmeters: Cooling Water


Flowmeters: Differential Pressure
Flowmeters: Food & Beverage
Flowmeters: Fuel
Flowmeters: Gas
Flowmeters: Gravity, Liquid

View all Flowmeters categories","All Products / Services

Brushes
Controls and Controllers
Cutters and Cutting Machinery
Cylinders
Dials
Eductors
Ejectors
Flowmeters
Gages
Gaskets


Glass
Illuminators
Indicators
Isolators
Janitorial Supplies
Lights
Measuring Equipment
Meters
Mica
Modules

View all products / services offered"
AW-Lake Company,414-574-4300,https://aw-lake.com/,"Oak Creek, WI 53154",Distributor,"Manufacturer of air, gas, water and liquid flowmeters. Types include Coriolis mass, gear or positive displacement, turbine, turbidity, variable area, paddle wheel and ultrasonic flowmeters. Monitors, controllers, transmitters, totalizers, frequency to analog converters and signal conditioners are available. Edge, explosion rated, high temperature, carrier frequency, fiber optic, hall effect, inductive and analog output sensors are provided. Customizable flowmeters are also offered. Secondary services include engineering, field service, prototype testing, calibration and repair. Serves automotive, aerospace, OEM, chemical, marine, manufacturing, pharmaceutical, hydrogen fuel, food and beverage industries.",,,$5 - 9.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Batching
Flowmeters: Blending


Flowmeters: Cooling Water
Flowmeters: Coriolis
Flowmeters: Custom
Flowmeters: Differential Pressure
Flowmeters: Environmental

View all Flowmeters categories","All Products / Services

Alarms
Analyzers
Conditioners
Controls and Controllers
Converters
Flowmeter Components
Flowmeters
Gages
Indicators
Instruments


Measuring Equipment
Meters
Monitoring Systems
Monitors
Recorders
Sensors / Detectors / Transducers
Testers
Totalizers
Transmitters"
Rapid Pump & Meter/ Machinery Services Corp.,888-690-2246,https://www.rapidservice.com,"Paterson, NJ 07509",Service Company,"Distributor of electrical, electronic and mechanical equipment and supplies. Various products include pumps, meters, motors, monitors, generators, separators, chillers, compressors, boilers, blowers, fans, furnaces, oxidizers, ductworks, transducers, railings, weldments, erectors, mounting frames, bases and mezzanines. Control systems including drives, control panels, phone dialers and monitoring, detection and alarm systems are also available. Capabilities include plasma cutting, shearing, press brake and roll forming, stamping, punching, breaching, spinning, perforating, notching, welding, beveling, milling, boring, slitting and drilling. Other services such as repair, maintenance, rigging, instrumentation, inspection, analysis and testing also provided. 24/7 emergency services available.",,www.linkedin.com/company/rapid-pump-and-meter-service-company-inc/,Not Available,Not Available  Employees,"Flowmeters: Electronic
Flowmeters: Water
Flowmeter Rental Services
Flowmeters
Flowmeters: Air


Flowmeters: Averaging
Flowmeters: Backwash Monitoring
Flowmeters: Batching
Flowmeters: Collection System Monitoring
Flowmeters: Combined Sewer Overflow

View all Flowmeters categories","All Products / Services

Pumps
Contractors
Maintenance and Repair Services
Grinders
Installation Services
Stations
Treatment Equipment
Blowers
Controls and Controllers
Meters


Panels
Rental and Leasing Services
Engineering Services
Flowmeters
Motors
Pipes
Plant Equipment
Pump Parts
Screens
Valves

View all products / services offered"
"Fluid Transfer Systems, Inc.",800-663-3731,https://www.ftsonline.net/index.html,"Novi, MI 48375",Turnkey Systems Integrator,"Turn-key systems integrator providing design engineering, construction, installation and training services. Factory authorized repair center. Stocking distributor of fluid handling equipment. Specializing in fluid handling systems & components, material handling equipment, 2K -3K proportioning systems, air makeup systems, spray guns: HVLP, electrostatic, airless, automatic guns, liquid dispensing & metering systems, pumps: hydraulic, circulating, diaphragm, lubrication, flow meters & controls, spray booths, powder coating equipment, ovens & accessories, sealant & adhesive equipment.","FTS - Fluid Transfer Systems specializes in paint finishing and fluid handling systems.

From the pump to the spray gun and all the components in between, FTS has the expertise and over 48 years of experience to design, build and install a finishing system that will meet your production requirements. And if you need start-up support or training, we'll be there. We'll advise you every step of the way - so that when the pressure is on, the paint will flow!

FTS - Michigan's largest stocking distributor, representing the paint and finishing Industry top manufacturers. GRACO, GLOBAL FINISHING BOOTHS & AMU, BINKS, DEVILBISS, NORDSON, SAMES, KREMLIN, SATA, AW LAKE METERS & ASC TORNADO.",,$5 - 9.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Batching
Flowmeters: Coriolis
Flowmeters: Fuel


Flowmeters: High Pressure
Flowmeters: Liquid
Flowmeters: Low Flow
Flowmeters: Mass
Flowmeters: Oil

View all Flowmeters categories","All Products / Services

Pumps
Hose
Mixers
Sprayers
Booths
Dispensers
Guns
Handling Equipment
Kits
Maintenance and Repair Services


Proportioners
Adapters
Applicators
Atomizers
Automation Systems
Brackets
Bushings
Chambers
Coating Equipment
Controls and Controllers

View all products / services offered"
"CME, a division of Aerospace Control Products",800-845-0927,http://www.cmeflow.com,"Davenport, IA 52806",Manufacturer,"Manufacturer of standard and custom laminar gas flowmeters, gas flow calibrators, oxygen test stands and laminar flow elements. Types of flowmeters include digital, analog and portable digital flowmeters. Gas flow calibrators such as portable calibrators and laboratory calibrators are available. Applications include military and industrial calibration laboratories. NIST traceable.",,,Not Available,Not Available  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Custom
Flowmeters: Differential Pressure
Flowmeters: Gas


Flowmeters: Laminar
Flowmeters: Mass
Flowmeters: Portable
Flowmeters: Volumetric","All Products / Services

Benches
Calibrators
Flowmeters
Gages
Indicators
Measuring Equipment
Military Equipment


Oxygen Systems
Sensors / Detectors / Transducers
Stands
Tables
Testers
Totalizers"
