Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Digivac,855-541-0152,https://www.digivac.com/,"Morganville, NJ 07751",Manufacturer,"Manufacturer of vacuum instruments and scientific controllers. Products include vacuum gauges, vacuum controllers, vapor pressure controllers, pumps, filters and traps. Accessories include sensors, adapters, flanges, vacuum fittings, protective cases, hoses, vacuum greases, test ports, hose clamps and siphons. Provides software to monitor, control and analyze the vacuum pressure readings. Suitable for manufacturing, scientific, laboratory, research, botanical processing, and cryogenic applications. Serves the power, semiconductor, HVAC, marine and medical industries. One year warranty available.","At DigiVac, we are the home of vacuum engineering excellence. 

We thrive on innovation and engineer vacuum solutions that are functional, durable and state of the art. Our deep understanding of research and processing applications delivers measurement and control instruments you can rely on. We design and manufacture vacuum measurement and control solutions for all applications in rough vacuum, process vacuum, industrial vacuum and research and development. We have been delivering quality American made scientific instruments for over 35 years.

Our flagship products are:

The patented Bullseye precision gauge--portable and precise vacuum gauge that gives you visual graphics and the option of remote monitoring.

StrataVac line of products is an expandable vacuum gauge and controller that can monitor and control your vacuum system at one point on up to 4 points in your system.

VPC | vapor pressure controller is the ideal pressure controller to precisely process, extract, and isolate distillate More... in industrial, solvent recovery, and research applications.

 The model 200 is a wide-range laboratory grade vacuum gauge that measures through 6 decades of wide range rough vacuum.

 We offer calibration services. Including NIST calibration with traceable data.

 We offer OEM and custom gauges and have a team of engineers on staff that have a wealth of vacuum and temperature experience to help you tackle tough vacuum questions.

 Not sure where to start with getting the tools you need for vacuum applications? Call us. Our team of engineers can assist you in finding the right equipment to help solve your problem. Less",www.linkedin.com/company/digivac,$1 - 4.9 Mil,10-49  Employees,"Pressure Meters: Digital
Gauges: Vacuum
Gauges
Gauges: Absolute Pressure
Gauges: Alarm


Gauges: Cold Cathode
Gauges: Combined Indicating & Recording
Gauges: Cryogenic
Gauges: Custom
Gauges: Digital Pressure

View all Gages categories","All Products / Services

Controls and Controllers
Gages
Adapters
Calibration Services
Cases
Clamps
Cold Chain Equipment
Cryogenic Equipment
Eliminators
Engineering Services


Exhaust Systems
Exhausters
Filters
Fittings
Freezers
Grease
Hose
Instruments
Interfaces
Laboratories

View all products / services offered"
"RJM Sales, Inc.",877-890-7774,https://www.rjmsales.com/,"Somerset, NJ 08873",Manufacturers' Rep,"Mfr's Rep. of industrial instrumentation and controls, filtration, gas generation, and laboratory instrumentation products. Serves a wide range of industries including food, pharmaceutical, oil and gas, chemical, power generation, cement, water/wastewater, and the test and measurement industries.","Founded in 1970, RJM Sales is an employee owned manufacturer's representative and distribution company of industrial instrumentation and controls, filtration, gas generation, and laboratory instrumentation products. We serve a breadth of industries including food, pharmaceuticals, oil and gas, chemical, power generation, cement, water/wastewater, and the test and measurement markets. Our Technical Salespeople include degreed engineers to offer the best solutions for your applications and our inside sales team has over 50 years of experience serving our customers.

RJM Sales has expanded over the years and now offers coverage throughout the Mid-Atlantic states, New England, and Carolinas.",www.linkedin.com/company/rjm-sales-inc,$10 - 24.9 Mil,10-49  Employees,"Pressure Meters: Digital
Gauges
Gauges: Differential Pressure
Gauges: Digital Pressure
Gauges: Gas Pressure


Gauges: Industrial
Gauges: Liquid Level
Gauges: Oil
Gauges: Pressure
Gauges: Tank Level

View all Gages categories","All Products / Services

Air Filtration Equipment & Supplies
Air Quality Systems
Alarms
Aligners
Amplifiers
Analyzers
Blankets
Boosters
Boxes
Buffers


Cameras
Cells
Chemicals
Cold Chain Equipment
Conditioners
Controls and Controllers
COVID-19 Response
Data Loggers
Displays
Dryers

View all products / services offered"
"Scientech, Inc.",800-525-0522,https://scientech-inc.com/,"Boulder, CO 80303",Manufacturer,"Precision CNC machining services for the automotive, aerospace and defense, agriculture and electronics industries. Works with aluminum, Delrin®, PTFE, magnesium, copper and stainless steel. Capabilities include milling, turning and grinding. Also, a manufacturer of electronic precision analytical and measurement instruments. Scales, balances, sensors, photodiodes, synergy systems, radiation pressure power meters and calorimeters are available. Secondary services such as product development, repair and calibration are also provided.",,,$1 - 4.9 Mil,10-49  Employees,"Pressure Meters: Digital


Meters: Pressure","All Products / Services

Balances
Calibrators
Calorimeters
Controls and Controllers
COVID-19 Response
Fabrication Services
Gages
Grinding Services
Instruments
Laboratory Equipment
Machining


Measuring Equipment
Medical Laboratory Consumable Supplies
Medical Products and Hospital Equipment
Meters
Milling Services
Plastics
Rectifiers and Diodes
Scales
Sensors / Detectors / Transducers
Turning Services"
Kestrel Instruments,800-784-4221,https://kestrelinstruments.com/,"Boothwyn, PA 19061",Manufacturer,"Manufacturer of environmental measuring devices, including weather meters, data loggers, heat stress monitors, and trackers. Select products can measure up to 20 different meteorological parameters, including temperature, wind speed, fire, agricultural, and racing weather, heat index, dew point, pressure, altitude, and humidity. Products are drop, dust, and waterproof and can withstand harsh-environments. Compatible with smart phones and USB-wired products. Suitable for agricultural, ballistics, firefighting, heat stress management, hunting, fishing, industrial, military, research, outdoor recreation, and meteorological applications.","At Kestrel we've been researching, designing, manufacturing and distributing our weather & environmental meters for more than 20 years. Our team of experts and engineers are determined to make the most accurate and reliable handheld weather devices available. We are continuously dedicated to researching ways to improve the Kestrel line and create new products to meet our customers' needs.

Every single Kestrel Weather & Environmental Meter is calibrated for every single value, either directly against NIST-traceable standards or against an intermediary standard calibrated daily. Every unit is shipped with a FREE Certificate of Conformity that states what calibrations were performed, and the certified performance specifications. What does that mean for you? You can be absolutely sure that your weather readings are accurate to the stated specifications. Some competing weather instruments claim the same specifications as Kestrel, but only Kestrel certifies their accuracy. For an additional charge, More... we can even provide a NIST-traceable Certificate of Calibration that specifies exactly which values were measured in each multi-point calibration, and details the calibrated standard used for testing. Our 30-day satisfaction guarantee covers accuracy concerns as well, so if you question your unit's accuracy after purchase we will double-check every calibration to verify the unit meets specifications. Less",,$10 - 24.9 Mil,50-99  Employees,"Pressure Meters: Digital
Instruments: Pressure


Meters: Pressure","All Products / Services

Agricultural Equipment
Anemometers
Barometers
Chronographs
Cold Chain Equipment
COVID-19 Response
Data Collection Systems
Data Loggers
Fire Fighting Electronics
Fire Fighting Equipment
Fire Protection Products
Gages
Hygrometers


Indicators
Instruments
Law Enforcement Equipment
Measuring Equipment
Medical Personal Protective Equipment (PPE)
Meters
Military Equipment
Monitoring Systems
Monitors
Recorders
Reticles
Scopes
Sensors / Detectors / Transducers

View all products / services offered"
APT Instruments,877-324-5444,http://www.aptinstruments.com,"Omaha, NE 68144",Manufacturer,"Manufacturer and distributor of industrial process instruments and accessories, pumps, wireless products and solar powered products. Process instrumentation products such as air velocity meters, conductivity meters, data loggers, dissolved oxygen meters, flow rate meters, pH measurement meters, pressure meters, refractive index meters, sound level meters, temperature meters, ion measurement meters, viscosity meters, relative humidity meters, colorimeters, turbidity meters, level meters, hydrometers, data loggers, controllers and transmitters are available. Types of pumps include centrifugal pumps, diaphragm pumps, gear pumps, peristaltic pumps, piston pumps and vacuum pressure pumps. Pump tubing and fittings are also available. Products can also be customized as per specifications. Markets served include laboratories, process manufacturing, defense and automotive.",,,Under $1 Mil,1-9  Employees,"Pressure Meters: Digital
Instruments: Pressure
Manometers


Manometers: Digital
Meters: Pressure","All Products / Services

Adapters
Amplifiers
Analyzers
Anemometers
Buffers
Clocks
Cold Chain Equipment
Colorimeters
Communication Systems
Connectors
Controls and Controllers
Couplers and Couplings


COVID-19 Response
Data Acquisition Systems
Data Collection Systems
Data Loggers
Elbows
Electrodes
Electronics
Fire Fighting Electronics
Fittings
Flowmeters
Gages
Hardware

View all products / services offered"
"Laurel Electronics, Inc.",714-434-6131,https://www.laurels.com/,"Costa Mesa, CA 92626",Manufacturer,"Manufacturer of programmable instruments for industrial measurement and control problems. Digital panel meters, electronic counters, industrial timers, process controllers, transmitters, data logging systems. Signal sources include DC and AC rms voltage and current, load cells, strain gauges, thermocouples, RTDs, quadrature encoders and additional sensors. Measurement and control applications include industrial transducers, AC power line voltage, frequency and phase, pressure, temperature, flow, volume, level, weight, stress, tensile strength, position, speed, frequency, rate, RPM, pulse and analog totalizing and batch control. Meter accessories include setup and datalogging software, splash-proof covers, sealed enclosures, signal selector switches, triple output loop splitters and retransmitters and parallel BCD to RS422 serial converters. Meters, counters and timers UL and CE certified and NEMA rated from front panel.","Laurel Electronics specializes in solving challenging industrial measurement and control problems. If it can be done with a programmable digital panel meter, controller, counter, timer or transmitter, chances are that Laurel will come up with a cost-effective solution -- so give us a call. Our products are sold and supported by qualified measurement and control systems distributors.",,Under $1 Mil,1-9  Employees,"Pressure Meters: Digital
Gauges: Air Flow
Gauges: Differential Pressure
Gauges: Digital Pressure
Gauges: Flow


Gauges: Liquid Level
Gauges: Oil Level
Gauges: Pressure
Gauges: Strain
Gauges: Tank Level

View all Gages categories","All Products / Services

Aircraft Parts
Alarms
Ammeters
Barometers
Batchers
Controls and Controllers
Counters
Countertops
COVID-19 Response
Displays


Electronics
Fire Fighting Electronics
Flowmeters
Gages
Hygrometers
Inclinometers
Indicators
Instruments
Measuring Equipment
Medical Equipment

View all products / services offered"
"J.H. Bennett & Co., Inc.",800-837-5426,https://www.jhbennett.com/,"Novi, MI 48375 | Locations",Distributor,"Distributor of industrial products specializing in pneumatic, filtration, electrical, hydraulic, lubrication, and welding products. Specialized in value added products and systems through our custom engineering & assembly services. Types of equipment include Flow Controls, End Effectors, Pressure Transducers, Pneumatic Valves, Instrument Valves, Vacuum Pumps, Custom Products, Proportional Valves, Filtration - Hydraulic, Grippers, Hose Reels & Balancers, Vacuum Cups, Servo Motors & Drives, Material Dispensing Systems, Actuators - Electric, Gauges, Flow Monitors, Filtration - Air, Disconnects & Quick Couplings, Air Bags, Rotary Unions / Mechanical Couplings, Blow Guns & Nozzles, Welding, Proximity Sensors, Manifolds, Fittings, Lubrication, Clamps, Pneumatic Presses, Servo Valves, Accumulators, Silencers, Hoses, Cylinders - Hydraulic, Pneumatic, & Electrical, Switches, Actuator - Pneumatic, FRL (Filters, Regulators, Lubricators), Shock Absorbers, Rollers & Stops, Tubing, Electrical Connectors & Cables, Ball Valves, NAAMS Components and Air-Driven Hydraulic Pumps.","J.H. Bennett is an ISO 9001:2015 certified distributor of pneumatic, filtration, electrical, hydraulic, lubrication, and welding products. We represent over 100 top manufacturers. We also specialize in value add products and systems through our in house design and engineering services.

J.H. Bennett & Company is proud to be an 100% Employee Owned Company which began operations in 1958. Original equipment manufacturers and end-users have come to trust the application and engineering expertise we offer. Their extensive knowledge and experience allow us to provide cost-effective solutions and unmatched product application support.",www.linkedin.com/company/j.h.-bennett-&-company-inc./,$25 - 49.9 Mil,50-99  Employees,"Pressure Meters: Digital
Gauges: Air
Gauges: Air Pressure
Gauges: Ashcroft
Gauges: Differential Pressure


Gauges: Digital Pressure
Gauges: Hydraulic
Gauges: Liquid Filled
Gauges: Liquid Level
Gauges: Low Pressure

View all Gages categories","All Products / Services

Absorbers
Actuators
Clamps
Collectors
Controls and Controllers
Couplers and Couplings
Cups
Cylinder Components
Cylinders
Dressers


Dryers
Filters
Fittings
Flowmeters
Fluid Conditioning Equipment
Fluid Power Products
Gages
Grease Fittings
Grippers
Guns

View all products / services offered"
Cincinnati Test Systems,888-330-3243,https://www.cincinnati-test.com/,"Harrison, OH 45030 | Locations",Manufacturer,"Manufacturer of leak, flow, pressure, and vacuum test instrumentation. Designers and builders of leak detection equipment, custom-engineered test systems, and gas handling equipment. Products are suitable for small, medium, and large leak detection. Connectors, seals, and leak test gauges are also available. Industries served include automotive, medical, consumer goods, energy, military, and transportation. A2LA and ISO/IEC 17025:2005 certified.","Cincinnati Test Systems (CTS) provides worldwide, technology driven test solutions used by Manufacturing Companies and others for leak testing on production lines, for clean-room applications, and in R&D Laboratories. There are several methods of leak testing, Pressure/Vacuum Decay Testing Methods, Mass Flow Testing Methods, and Tracer Gas Detection Methods; each with different characteristics that make it favorable for specific applications.

CTS also designs and manufactures leak testing accessories including, CTS Connect seal devices, certified leak and flow standards, Helium leak standards, and Leak Test Instrumentation that is easily integrated into production testing in all manufacturing environments. These instruments include:

Sentinel Blackbelt Pro (Wall mount & Benchtop Unit: Pressure, Vacuum, Occlusion and Flow testing)

Sentinel Blackbelt (Benchtop Pressure, Vacuum, Occlusion and Flow testing)

Sentinel I28 (Pressure, Vacuum, Occlusion and Flow testing)

Sentinel C28 (Pressure, Vacuum, More... Differential Pressure testing)

 TracerMate CS (Tracer Gas leak detection with evacuation/charge/backfill) Less",,$10 - 24.9 Mil,50-99  Employees,"Pressure Meters: Digital
Gauges
Gauges: Digital Pressure
Gauges: Leak Detector
Gauges: Pressure


Gauges: Vacuum
Gauges: Vacuum, Digital
Instruments: Pressure
Vacuum Gauges: Miniature, High Vacuum","All Products / Services

Calibration Services
Calibrators
Connectors
Gages
Handling Equipment
Indicators
Inspection Equipment
Instruments
Locators


Orifices
Presses
Recycling Machinery
Seals
Sensors / Detectors / Transducers
Spectrometers
Stands
Testers"
National Test Equipment,888-683-2872,https://www.ntecusa.com/,"Oceanside, CA 92056",Distributor,"Distributor of test and measurement equipment. Products include amplifiers, calibrators, communication systems, component testers, controllers, converters, counters/timers, curve tracers, data acquisition systems/data loggers, detectors, display monitors, electronic loads, Hi-Pot/ground continuity testers, line power analyzers/monitors, meters, oscillators, oscilloscopes, PCB and electrical modules, power supplies, probes, sensors, signal general/synthesizers/sweepers, test fixtures, test sets and video products. Sales, rental, repair, leasing and calibration services are also available.","National Test Equipment is an ISO 17025 accredited calibration lab that also repairs, sells, rents and leases electronic test and measurement equipment. Our highly skilled Technicians thoroughly repair, test and calibrate with NIST traceability and provide manuals and accessories at significant cost savings. The equipment is calibrated to the original manufacturer's specifications as well as MIL-STD-45662A and ANSI/NCSLZ540-1 standards. 17025 accredited calibrations are available upon request.

From our beginnings our focus was to support repair and calibration in-house. This eliminates costly outsourcing for repair and calibration needs, as well as drastically reducing equipment downtime. We have found that being as well rounded and flexible as possible is the key to growing as a business, and in-as-much, look forward to utilizing that well rounded and flexible business model to serve all of your test and measurement needs.",www.linkedin.com/company/national-test-equipment,$5 - 9.9 Mil,10-49  Employees,"Pressure Meters: Digital


Micromanometers","All Products / Services

Adapters
Ammeters
Amplifiers
Analyzers
Calibration Services
Calibrators
Chargers
Cold Chain Equipment
Communication Systems
Conditioners
Controls and Controllers
Converters
Counters
Data Acquisition Systems


Data Collection Systems
Data Loggers
Emergency Power & Lighting Supplies
Fixtures
Gages
Generators
Hurricane Response
Instruments
Keyboards
Loads
Maintenance and Repair Services
Markers and Marking Equipment
Measuring Equipment
Megohmmeters

View all products / services offered"
"Omega Engineering, Inc.",877-986-9942,https://www.omega.com/en-us/,"Norwalk, CT 06854 | Locations",Manufacturer,"Manufacturer of various equipment and supplies for temperature, pressure, strain, flow, and level measurement and control. Products available include meters, controllers, detectors, heaters, and regulators. Standard and custom transducers, probes, and thermowells are also offered. Accessories are also available including buzzers, fittings, valves, grippers, and lights. Suitable for sanitary, process control, power monitoring, environmental, and laboratory applications.","OMEGA is the worlds largest manufacturer of high quality thermocouples, RTDs, thermocouple wire, connectors & switches. Since 1962, OMEGA offers more than 100,000 state-of-the-art products for measurement and control of temperature, sanitary sensors, humidity, pressure, strain, force, flow, level, pH and conductivity, a complete line of data acquisition, automation, electric heating and custom engineered products. It is our commitment to quality instrumentation and exceptional customer service that has remained the cornerstone of our success. OMEGA's priority is clear. Our facilities exist to ""facilitate"" solutions to your needs.",,$100 - 249.9 Mil,500-999  Employees,"Pressure Meters: Digital
Gaging Systems
Gauges
Gauges: Air
Gauges: Air Pressure


Gauges: Compression
Gauges: Differential Pressure
Gauges: Digital Pressure
Gauges: Electronic
Gauges: Force Measuring

View all Gages categories","All Products / Services

Adapters
Ammeters
Automation Systems
Baths
Blocks
Boxes
Breakers
Buzzers
Calculators
Calibration Services


Calibrators
Cards
Cells
Cold Chain Equipment
Colorimeters
Communication Systems
Conditioners
Connectors
Controls and Controllers
Counters

View all products / services offered"
"Weiss Instruments, Inc.",800-966-6983,https://weissinstruments.com/,"Holtsville, NY 11742-1109",Manufacturer,"Manufacturer of control equipment and measuring instruments. Digital thermometers, gauges, transmitters, alarms, probes, testers, pressure plugs and thermal isolators are available. Suitable for plumbing, cooling, heating, food service, air conditioning and refrigerating applications.","At the close of World War I, Albert A. Weiss Jr. joined his father in the manufacturing of glass thermometers for industrial use. The factory was moved from the original shop on Chambers Street in Manhattan to a converted carriage house on Vanderbilt Avenue in Brooklyn. Business increased greatly due to an expanded product line, including pressure and temperature measuring instruments and controls for all types of industrial applications

Just as it was in 1882, for over 100 years the Weiss name has been synonymous with quality and reliability. Whether you require instruments for temperature, humidity or pressure monitoring, the Weiss line offers a full range of outstanding products from which to choose. We are committed to quality and responsive service, factors so necessary in todays business climate.",,$5 - 9.9 Mil,100-199  Employees,"Pressure Meters: Digital
Gauges
Gauges: Absolute Pressure
Gauges: Air
Gauges: Air Pressure


Gauges: Altitude
Gauges: American Gauge Design (AGD) Standard
Gauges: Ammonia
Gauges: Boiler
Gauges: Bourdon Tube

View all Gages categories","All Products / Services

Alarms
Anemometers
Calibration Services
Cold Chain Equipment
Controls and Controllers
COVID-19 Response
Data Loggers
Displays
Fire Fighting Electronics
Fittings


Foodservice Equipment
Gages
Gateways
Hygrometers
Indicators
Instruments
Isolators
Measuring Equipment
Medical Products and Hospital Equipment
Meters

View all products / services offered"
"Hayes Instrument Service, Inc.",978-663-4800,http://www.hayesinstruments.com,"Billerica, MA 01821",Service Company,"ISO/IEC 17025 certified. Distributor, repair & calibration of electronic testing & measuring equipment for all types of automation, electrical, RF electronics, defense, biotech/medical, temperature/environmental & mechanical/dimensional equipment. ISO/IEC 17025 & ANSI/NCSL Z540-1-1994 A2LA accreditation. Also compliant to ISO-10012, 10CFR Part 21 & the expired MIL-STD-45662A.",,,$1 - 4.9 Mil,10-49  Employees,"Pressure Meters: Digital
Gauges: Torque Wrench Calibration
Instruments: Fuel Indicating, Aerospace & Aircraft
Instruments: Pressure


Meters: Blood Pressure
Meters: Pressure
Pressure Meters: Intrinsically Safe","All Products / Services

Ammeters
Analytical Services
Analyzers
Attenuators
Balances
Bridges
Calibration Services
Calibrators
Calipers
Controls and Controllers
Counters


COVID-19 Response
Flowmeters
Gages
Generators
Hygrometers
Indicators
Inspection Equipment
Instruments
Laboratory Equipment
Maintenance and Repair Services
Masters

View all products / services offered"
The Canada Company,800-851-9736,http://www.canadaco.com,"Tulsa, OK 74145",Manufacturers' Rep,"Mfr's rep. of instruments & flow control systems. Various products include transmitters, tank & level gages, flowmeters, flowtubes, detectors, lubrication systems, tank valves, vents, flame detonation arrestors & temperature & positional controls. Engineering services are also available.",,,$1 - 4.9 Mil,1-9  Employees,"Pressure Meters: Digital
Gauges
Gauges: Automatic Control
Gauges: Chemical
Gauges: Cryogenic


Gauges: Depth
Gauges: Differential Pressure
Gauges: Digital Pressure
Gauges: Electronic
Gauges: Flow

View all Gages categories","All Products / Services

Actuators
Alarms
Analyzers
Annunciators
Arresters
Batchers
Blenders
Borescopes
Calibrators
Cameras


Cold Chain Equipment
Communication Systems
Compensators
Conditioners
Connectors
Controls and Controllers
Converters
Corrosion Resistant Products
Covers
COVID-19 Response

View all products / services offered"
"Wohler USA, Inc.",978-750-9876,https://www.woehler.de/,"Danvers, MA 01923",Manufacturer,"Manufacturer of industrial measuring, cleaning, and inspecting instruments and equipment. Available in various sizes, types, and features. Products include flue gas analyzers, anemometers, data loggers, endoscopes, cameras, and brushes. Also offers inspection accessories such as camera domes, aluminum cases, protective sleeves, roller guides, and camera holders. Serves the heating, ventilation, and facility management industries. Provides testing services that covers combustion and carbon monoxide testing and efficiency evaluation.","For over 80 years, the name Wohler has been a synonym for quality and progressive innovations in the field of measuring instruments, visual inspection systems and cleaning equipment for heating, ventilation, plumbing, chimney sweep, non-destructive testing, and facility management applications.",,Under $1 Mil,1-9  Employees,"Pressure Meters: Digital
Instruments: Pressure
Manometers


Manometers: Digital
Meters: Pressure","All Products / Services

Analyzers
Anemometers
Backpacks
Borescopes
Brushes
Cameras
Cases
Cleaning Compounds and Chemicals
Cleaning Equipment
Cold Chain Equipment
COVID-19 Response
Data Loggers


Disaster Preparedness Supplies
Fire Fighting Electronics
Gages
Guides
Holders
Hurricane Response
Hygrometers
Indicators
Inspection Equipment
Instruments
Janitorial Supplies
Kits

View all products / services offered"
"Terriss Consolidated Industries, Inc.",800-342-1611,http://www.terriss.com,"Asbury Park, NJ 07712",Manufacturer,"Manufacturer & stocking distributor of biodegradable products, scientific instruments & laboratory supplies & stainless steel products. Products include lubricants, label dispensers, magnetic stirrers, microscopes, stoppers, brushes, test kits, thermometers, torque testers, voltage regulators, culture tubes, vacuum testers, turbidity meters, viscometers & hydrometers. Agitators, containers, dippers, enclosures, funnels, gaskets, mixers, fittings, pumps, scoops, scrapers, tubes, valves, tanks & waste receptacles are also available. Applications include food, beverage, chemical, pharmaceutical, water & wastewater industries.",,,$1 - 4.9 Mil,10-49  Employees,"Pressure Meters: Digital


Gauges: Pressure","All Products / Services

Absorbers
Autoclaves
Bags
Barrels and Drums
Beakers
Benches
Bottles
Brooms
Brushes
Burners
Cabinets
Calipers
Chambers
Chemicals


Choppers
Clamps
Cleaning Compounds and Chemicals
Cold Chain Equipment
Comparators
Control Products
COVID-19 Response
Cradles
Crushers
Cutters and Cutting Machinery
Data Loggers
Dippers
Disinfectants, Sanitizers, Soap and Cleaners
Disinfection Systems

View all products / services offered"
Nidec-Shimpo Corporation,800-237-7079,http://www.instruments.nidec-shimpo.com/en/,"Glendale Heights, IL 60139",Manufacturer,"Manufacturer of speed, force and torque testing and inspection instrumentation. Stroboscopes, tachometers, sensors, process meters, counters, digital and mechanical gauges, motorized and manual test stands, attachments, tool testers, air and electric micrometers and accessories are available. Can be used in laboratory research, quality control and process control applications. Markets served include printing, medical, pharmaceutical, textile and automation. Repair and calibration services are available. Same day shipment on stock items.",,www.linkedin.com/company-beta/1723795/,$10 - 24.9 Mil,10-49  Employees,"Pressure Meters: Digital
Gauges
Gauges: Air
Gauges: Air Pressure
Gauges: Checking


Gauges: Compression
Gauges: Dial
Gauges: Digital Pressure
Gauges: Force Measuring
Gauges: High Pressure

View all Gages categories","All Products / Services

Attachments
Automated Guided Vehicle Systems
Counters
Encoders
Fixtures
Gages
Generators
Grips
Indicators
Inspection Equipment


Instruments
LEDs
Measuring Equipment
Meters
Micrometers
Probes
Sensors / Detectors / Transducers
Speedometers
Stands
Strain Reliefs

View all products / services offered"
National Energy Control Corporation,800-227-9800,https://necc-controls.com/,"Havertown, PA 19083",Distributor,"Authorized factory distributor specializing in HVAC parts, automatic temperature controls & building automation supplies. Products include an assortment of control valves for commercial & industrial applications & components such as valve bodies, actuators & linkages. Stocked products can be shipped globally the same day.","National Energy Control Corporation (NECC) is one of the largest authorized factory distributors of commercial HVAC parts, specializing in Automatic Temperature Controls and Building Automation System (BAS) supplies, with over 200,000 HVAC parts available. NECC can ship globally the same day from its large inventory. NECCs factory-trained market specialists are very knowledgeable at helping select new or replacement parts. For pneumatic controls, NECC is the biggest supplier in the USA. 

The NECC website, NECC-controls.com, is the largest, easiest to use, searchable database in the HVAC industry, with over 200,000 parts listed.

NECC distributes: building automation accessories, thermostats, pumps, relays, transducers, thermometers, gauges, timers, control valves, VAV controls, steam traps, heat exchangers, pressure switches, combustion controls, flow switches, gas detectors, alarms, fittings, smoke detectors, condensate pumps, energy management controllers.

NECC specializes in control More... valves, actuators, thermostats, HVAC controllers, pneumatic fittings and pressure gauges. Other offerings include VAV controls, pumps, relays, transducers, automatic temperature control (ATC) compressors, sensors, steam traps, heat exchangers, pressure switches, dampers, combustion controls, pneumatic controls, test instruments, calibration kits, HVAC control cabinets and enclosures, transformers, variable frequency drives, zoo fans, flow switches, gas detectors, alarms, smoke detectors, condensate pumps, condensate drains, energy management controllers and thermostat guards. NECC also offers building automation accessories, pumps, relays, transducers, thermometers, gauges, timers, alarms, fittings, and many other HVAC parts. Less",www.linkedin.com/company/national-energy-control-corp,$10 - 24.9 Mil,50-99  Employees,"Pressure Meters: Digital
Gauges: Ashcroft
Gauges: Dwyer
Gauges: Weiss Instruments


Gauges: Weksler
Instruments: Pressure
Manometers","All Products / Services

Actuators
Ammeters
Analyzers
Boxes
Cabinets
Calibrators
Compressors
Controls and Controllers
Coolers
Dampers
Drains


Enclosures
Exchangers
Fittings
Gages
Gearheads and Gearboxes
Generators
Guards
Instruments
Meters
Monitoring Systems
Monitors

View all products / services offered"
Martel Electronics Corp.,603-434-1433,http://www.martelcalibrators.com/,"Derry, NH 03038",Manufacturer,"Manufacturer of test and measurement instruments. Products include calibration instruments, power supplies, digital pressure test gauges, digital precision thermometers, calibration pumps and process power displays. Calibrators such as bench calibrators, current calibrators, electrical calibrators, frequency calibrators, multifunction calibrators, pressure calibrators, temperature calibrators and voltage calibrators are available. Types of pumps include pneumatic calibration pumps, pressure calibration pumps, hydraulic calibration pumps and pneumatic hand calibration pumps. Power supplies include loop power supplies and process power packs. Pressure calibration gauges, reference class digital pressure test gauges, loop panel meters and loop power indicators are available. Products are available with 12 months warranty.","Martel Electronics, founded in 1987, is a major manufacturer of test and measurement equipment, including calibrators for process industries and manufacturing. Our calibration products are used in the installation and maintenance of industrial instrumentation. Martel's manufacturing range and experience allow us to incorporate the latest technology and maintain world-class quality standards. 

Our products are available world-wide through a network of professional distributors.

At Martel Electronics, we say, Calibration Technology Starts Here...",www.linkedin.com/company/martel-electronics-corporation/,$250 Mil. and over,1000+  Employees,"Pressure Meters: Digital
Gauges
Gauges: Absolute Pressure
Gauges: Air Pressure
Gauges: Custom


Gauges: Digital Pressure
Gauges: Electronic
Gauges: High Pressure
Gauges: Industrial
Gauges: Pressure

View all Gages categories","All Products / Services

Calibrators
Connectors
Displays
Gages
Indicators
Instruments
Measuring Equipment
Meters


Modules
Power Supplies
Pumps
Readout Systems
Simulators
Software
Testers
Thermometers"
"T and D US, LLC",518-669-9227,https://tandd.com/,"Santa Fe, NM 87501",Manufacturer,"Manufacturer of data loggers and recorders. Various types of data loggers include temperature, humidity, barometric pressure, thermo, voltage, food core and wireless data loggers. Can be used in pharmaceutical areas, factories, buildings, supermarkets and convenience stores, and drug stores. CE certified.",,,Not Available,Not Available  Employees,"Pressure Meters: Digital


Meters: Pressure","All Products / Services

Cold Chain Equipment
Data Acquisition Systems
Data Collection Systems
Data Loggers
Gages
Indicators
Instruments


Logging Equipment
Monitoring Systems
Monitors
Recorders
Software
Thermometers
Vaccine Cold Chain Supplies and Logistics"
Marsh Bellofram Corp.,800-727-5646,https://www.marshbellofram.com/store,"Newell, WV 26050",Manufacturer,"ISO 9001:2000 certified custom manufacturer of fabric reinforced elastomeric diaphragms & precision control devices. Devices include actuators, controls, controllers, counters, filters, lubricators, gages, meters, indicators, tachometers, generators, instruments, monitors, printers, regulators, sensors, relays, thermocouples, thermometers, thermowells, timers, transducers & totalizers. Capabilities include in-house custom mixing & tool design. Products are suitable for medical, pharmaceutical, aviation, aerospace, agricultural, water conservation & purification, automotive, marine & general industries.",,,$25 - 49.9 Mil,200-499  Employees,"Pressure Meters: Digital
Gauges
Gauges: Air Flow
Gauges: Air Pressure
Gauges: Bottom Hole Pressure


Gauges: Compression
Gauges: Custom
Gauges: Dial
Gauges: Diaphragm Protector
Gauges: Differential Pressure

View all Gages categories","All Products / Services

Actuators
Alarms
Ammeters
Controls and Controllers
Counters
Cylinders
Diaphragms
Encoders
Flowmeters
Gages


Generators
HVAC Equipment
Indicators
Instruments
Lubricators
Manifolds
Measuring Equipment
Meters
Mold Accessories
Molds

View all products / services offered"
