Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Elite Restaurant Equipment,888-771-1746,https://www.eliterestaurantequipment.com/,"Newark, NJ 07104",Distributor,"Distributor of commercial restaurant equipment and supplies. Refrigerators, freezers, merchandisers, sinks, shelves, display cases and cooling boxes are available. Food preparation supplies such as bone saws, blenders, slicers, grinders, juicers and mixers, and janitorial and cleaning supplies such as towels, signs, gloves, mops and bins are offered. Kitchen supplies such as toasters, cutlery, pans, racks and cutting boards, and table top supplies such as dishes, servers, baskets, drinkware, holders and trays are available. Restaurant furniture such as chairs, stools, seating and foldable tables are offered. In-house equipment leasing and financing services are also offered. NSF certified and UL® listed.","Elite Restaurant Equipment is a leader for restaurant equipment and supplies on the web. We have succeeded in creating and marketing an original and easy to use website to meet purchasing needs of food service professionals throughout the United States and Canada.

Developers, programmers, sales agents, customer service representatives, purchasers, and warehouse manager's work together to ensure we provide the best industry service and knowledge for our customers.

Elite Restaurant Equipment is a company that believes in creating a better experience. We want you to contact us for any industry knowledge, whether you are purchasing or not. Think of us as your restaurant equipment encyclopedia, we are here for you.",,$10 - 24.9 Mil,10-49  Employees,"Timers: Digital
Timers


Timers: Alarm","All Products / Services

Restaurant Equipment
Refrigerators
Adapters
Air Filtration Equipment & Supplies
Alarms
Aprons
Bagging Machinery
Bags
Bakery Machinery
Bar Supplies
Bases
Basins
Baskets


Bells
Benches
Bins
Blades
Blenders
Blocks
Boards
Boilers
Booths
Bowls
Boxes
Brackets
Breakers

View all products / services offered"
Dasenic Electronic Limited,825-561-7003,https://www.dasenic.com/,"Calgary, AB T3E6T9",Distributor,"Distributor of electronic components for telecommunications and automotive industries. Products include power supplies, enclosures, cable assemblies, circuit protectors, computers, crystals, oscillators, filters, fans, and inductors. Integrated circuits (ICs), capacitors, connectors, hardware, control and controllers, fasteners, RFID, and semiconductor products are also offered. Resistors, amplifiers, speakers, microphones, alarms, rechargeable batteries, and battery chargers are available. Coils, chocks, transformers, switches, motors, pumps, adhesives, tools, and testing or measuring equipment are provided.","Dasenic is a distributor of electronic components. ISO 9001:2015 certified. Serves the aerospace, commercial, defense, military, medical and telecommunication industries. Find electronic components in stock in Dasenic.",www.linkedin.com/company/81953857/admin/,$100 - 249.9 Mil,50-99  Employees,"Timers: Digital
Timers
Timers: Programmable


Timers: Security Equipment
Timers: Solid State","All Products / Services

Circuits
Capacitors
Computers
Connectors
Digital Memory
Drives
Electronic Components
Motor Controllers and Drives
Rectifiers and Diodes
Resistors
Absorbers
Actuators


Adapters
Additive Manufacturing Systems
Adhesives
Air Handlers
Alarms
Amplifiers
Antennas
Applicators
Arms
Arrays
Assemblies
Attenuators

View all products / services offered"
2 Roosters LLC,877-240-9181,https://www.2roosters.com/,"Rockford, IL 61101",Manufacturer,"Distributor of promotional products including sunglasses, watches, shoes, bags, awards, apparel, and headwear. Chairs, blankets, umbrellas, towels, fans, balls, toys, and drinkware are provided. Backpacks, mugs, mats, wipes, covers, markers, and pads are offered. Candles, pedometers, labels, magnets, holders, pens, and erasers are also available. Other products include flash drives, cables, cords, adapters, power banks, speakers, and chargers. Custom logo imprinting options are provided.",,,Not Available,Not Available  Employees,"Timers: Digital
Digital Stopwatches
Hourglasses
Stopwatches
Stopwatches: Digital & Mechanical


Timers
Timers: Cooking
Timers: Electronic
Timers: Sports","All Products / Services

Adapters
Advertising Specialties, Novelties, and Promotional Products
Air Fresheners
Albums
Awards
Backpacks
Badges
Bags
Balloons
Balls


Balms
Bandages
Bandanas
Bands
Binoculars
Blankets
Books
Bowls
Boxes
Brushes

View all products / services offered"
Important Papers,856-751-4644,https://www.importantpapers.com/,"Somerdale, NJ 08083",Manufacturer,"Distributor of advertising or promotional headwear, drinkware, kitchenware, jewelry, apparel, stationary, furniture, and packaging supplies. Products include bags, boxes, containers, cameras, lights, heaters, and hygrometers. Lanyards, magnets, balls, calculators, calendars, speakers, cigar humidors, and mobile mounts are offered. Printers, displays, labels, decals, signs, keychains, and awards are also provided. Secondary services such as consulting, designing, screen printing, fulfillment, sublimation, and embroidery are available. Salts, spices, seasonings, racks, bookends, parasols, cages, and hammocks are also offered. Suitable for sports, office, school, college, business, automotive, decorative, camping, tradeshow, personal, and healthcare applications.",,,Not Available,Not Available  Employees,"Timers: Digital
Digital Stopwatches
Hourglasses
Stopwatches
Stopwatches: Digital & Mechanical


Timers
Timers: Alarm
Timers: Cooking
Timers: Countdown
Timers: Electronic

View all Timers categories","All Products / Services

ADA Compliant Products
Adapters
Adhesives
Advertising Specialties, Novelties, and Promotional Products
Air Filtration Equipment & Supplies
Air Fresheners
Aircraft
Alarms
Albums
Amplifiers


Analyzers
Anemometers
Anklets
Appliances
Aprons
Aromatherapy Products
Awards
Backboards
Backgammon
Backpacks

View all products / services offered"
Omron Automation Americas,800-556-6766,https://automation.omron.com/en/us/,"Hoffman Estates, IL 60169 | Locations",Manufacturer,"Manufacturer of industrial automation systems, equipment and components. Products include controllers and human machine interfaces, control and switching components, rotary, photoelectric and ultrasonic sensors, switches, motors, robots and servo and programmable safety systems. Available in various types, specifications and features. Optional software and accessories are available. Also offers product solutions for automotive, packaging, panel building and safety applications. Provides delivery services.",,,Not Available,Not Available  Employees,"Timers: Digital
Timers
Timers: Automatic Reset
Timers: Electric
Timers: Electronic


Timers: Instantaneous Reset
Timers: Interval
Timers: Light Emitting Diode (LED)
Timers: Solid State","All Products / Services

Actuators
Adapters
Amplifiers
Antennas
Automated Guided Vehicle Systems
Automation Systems
Batteries
Blocks
Boards
Boxes


Brackets
Bumpers
Buzzers
Cable Components
Cameras
Cards
Cold Chain Equipment
Communication Systems
Computer and Communication Terminals
Computers

View all products / services offered"
Saddle Brook Controls,201-794-9588,https://www.saddlebrookcontrols.com/,"Saddle Brook, NJ 07663 | Locations",Turnkey Systems Integrator,"Design, fabrication and installation of automation solutions. Various products available include controls, enclosures, sensors, cameras, computers, scanners, readers, relays, servo drives, circuit breakers, switches, encoders, meters, monitors, motors, power supplies, software, transformers, transducers and barcode verifiers. Also a distributor of cables, brakes, gearheads, gearboxes, washers, wire ducts, wrenches, valves, timers, signs, signals, machine vision mounts, light curtains, cable ties, HMI/SCADA software and magnetic springs. Configuration, programming and field services provided for PLC, HMI, data collection software packages, motion controls, drives, vision and bar code products.",,,$5 - 9.9 Mil,10-49  Employees,"Timers: Digital
Timers
Timers: ATC
Timers: Electric
Timers: Electronic


Timers: Industrial
Timers: Pneumatic
Timers: Reset
Timing Units","All Products / Services

Actuators
Adapters
Amplifiers
Analyzers
Automation Systems
Batteries
Bearings
Bellows
Blocks
Boxes


Brackets
Brakes
Breakers
Bushings
Cabinets
Cameras
Caps
Chillers
Clamps
Clips

View all products / services offered"
ENM Company,888-372-0465,http://www.enmco.com/,"Chicago, IL 60646",Manufacturer,"ISO 9001:2008 certified. Full line manufacturer of digital counters, hour meters, adapters, tachometers, maintenance meters, battery discharge indicators & digital timing devices including mechanical, electromechanical, electronic & custom. Counter, hourmeter & timing applications include, OEM, medical, office products, casino, off-road equipment, standby generators, count rate, high/low temperature testing, shock, pulse width, distance measurement & count inventory. Types of counters & hourmeter include AC, DC, AC/DC, combination hour meter/counter & special design.","ENM Company extends its roots back to 1957, when it first began importing counters to the United States from a company in Enfield, England, called English Numbering Machines. 

Today, ENM is its own corporation, manufacturing its vast array of counters, hour meters, adapters and digital products right here in Chicago, Illinois.

ENM is proud to have a product line that covers almost any counting or timing application. With ENM as a supplier, you will have the highest quality, quickest delivery, and the expertise of over 55 years of experience as an OEM supplier of counters and hour meters on your side. 

Our website describes standard ENM counting and timing devices that are popularly specified for original equipment applications. But this does not represent all ENM products or variations. If you do not see what you are looking for, ask for it! We are proud to remain one of the few manufacturers in the USA.",,$10 - 24.9 Mil,200-499  Employees,"Timers: Digital
Timers
Timers: Coin Operated Machine
Timers: Countdown
Timers: Counting


Timers: Cycle
Timers: Electric
Timers: Electromechanical
Timers: Electronic
Timers: Industrial

View all Timers categories","All Products / Services

Adapters
Ammeters
Brackets
Clocks
Controls and Controllers
Counters
Countertops
Electromechanical Devices
Electronic Components
Electronics


Gages
Gaskets
Gearheads and Gearboxes
Gears
Handles, Pulls and Levers
Hardware
Indicators
Instruments
Machinery
Meters

View all products / services offered"
"Auburn Armature, Inc.",800-333-0519,http://www.aainy.com/index.html,"Auburn, NY 13021 | Locations",Distributor,"Distributor of electrical products including automation systems, motor controls, AC/DC drives, enclosures, machine safety or distribution equipment, motors, motion controls, sensors, relays, transformers, wiring devices, connectors, wire, cables, boxes, channels, struts, panels, conduits, lighting solutions, terminal blocks, power supplies and others. Warehousing, training, testing, inspection, troubleshooting, rebuilding and repair services are offered. Suitable for electronics, industrial, construction and original equipment manufacturer(OEM) applications.",,,$50 - 99.9 Mil,100-199  Employees,"Timers: Digital
Time Systems
Timers
Timers: Alarm
Timers: Fan & Light Switch, Combined


Timers: Industrial
Timers: Light Emitting Diode (LED)
Timers: Programmable
Timing Units","All Products / Services

Angles
Automation Systems
Automotive Parts
Ballasts
Blocks
Bollards
Boxes
Braces
Breakers
Bulbs


Bushings
Cabinet Body Components
Cabinets
Channels
Chemicals
Chillers
Clamps
Cleaning Services
Conduits and Ducts
Connectors

View all products / services offered"
Twittlebit.com,855-Twittle,https://www.twittlebit.com/,"Lexington, KY 40505-4117",Distributor,"Distributor of automation devices, components, and supplies. Products include sensors, safety switches, cables, wire management, visual & audible devices, panel components, pneumatic & vacuum products & programmable logic controllers (PLC). Power supplies, vacuum cups & generators, pneumatic fittings, encoders, air line equipment, circuit breakers, relays, pilot lights, pushbuttons, timers, wires, E-stops & counters are also available. Wire management products include labeling systems, crimpers, cord grips, ferrules, blades, rings & spade wire terminals, wire ties & mounts, shield clamps & panel entry systems.",,,Not Available,Not Available  Employees,"Timers: Digital
Timers


Timers: IDEC
Timers: Industrial","All Products / Services

Actuators
Adapters
Amplifiers
Assemblies
Balancers
Bases
Blades
Blocks
Bolts
Boxes
Brackets
Breakers
Bulbs


Bushings
Buttons
Buzzers
Caps
Cartridges
Cassettes
Clamps
Clips
Conduits and Ducts
Connectors
Contactors
Controls and Controllers
Counters

View all products / services offered"
"Rubber Seal Fabricators, LLC",866-545-8008,http://www.rubbersealfabricators.com/index.html,"Bethel, CT 06801",Manufacturer,"Custom manufacturer of rubber fabricated goods, adhesives & rubber to rubber vulcanizing equipment including bonders. Rubber fabricated goods include gaskets, seals, O-rings & tubing. Materials include Buna-N, ethylene-propylene, neoprene, urethane, silicone, fluorocarbon (Viton®), fluorosilicone & SBR. Capabilities include rubber to rubber bonding & vulcanizing. Bonding accessories including digital thermometers, pocket timers, cutters, flash trimming pliers, brackets & handles are also available.",,,Under $1 Mil,1-9  Employees,"Timers: Digital


Timers","All Products / Services

Adhesives
Bonders
Bonding Services
Brackets
COVID-19 Response
Cutters and Cutting Machinery
Cutting Services
Fabrication Services
Foams
Gaskets
Handles, Pulls and Levers
Hose
Manufacturing Services
Pliers


Presses
Rings
Rubber
Rubber Goods
Seals
Slitting Services
Thermometers
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Timers
Tubes
Vulcanizers
Vulcanizing Services
Washers (Fastener & Hardware)"
