Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Shortridge Instruments, Inc.",855-839-4971,http://www.shortridge.com,"Scottsdale, AZ 85260",Manufacturer,"AirData Multimeters feature fast, accurate measurement of air flow, velocity, differential pressure, absolute pressure, temperature. RS232 port for direct serial download to computer or printer, along with up to 2000 reading memory, display of average, total, minimum, maximum, recall of individual readings. Electronic, digital readout, lighted display, NIST traceable calibration & recalibration services.","AirData Multimeters feature fast, accurate measurement of air flow, velocity, differential pressure, absolute pressure, temperature. RS232 port for direct serial download to computer or printer, along with up to 2000 reading memory, display of average, total, minimum, maximum, recall of individual readings. Electronic, digital readout, lighted display. NIST traceable calibration and recalibration services.",,$5 - 9.9 Mil,10-49  Employees,"Multimeters: Digital


Multimeters","All Products / Services

Flowmeters
Anemometers
Balancers
Gages
Instruments
Velocimeters


Controls and Controllers
Grids
Hoods
Multimeters
Testers"
Colonial Teltek,610-312-8100,https://www.colonialteltek.com/,"King of Prussia, PA 19406",Distributor,"Distributor of underground communication and aerial hardware, bridge support, and cabling products. Offers conduits, fiber optic cables, racks, cable lashers, and cleaners. Serves the outside plant, telecommunication, and utility industries.","Customers of Colonial Teltek have access to quality telecommunication, utility and outside plant products, and the highest level of service in the outside plant and fiber optic market. They also reap the benefits of one of the largest independent, family-owned and operated electrical distributors in the area.

Over $20 million in inventory, along with customer-focused programs including 24-hour service, online account management, real time inventory status, and extensive training programs mean our focus on the client is top priority, and second-to-none.

Along with this passion for perfect service, it is our products that truly stand apart. Underground conduits and fittings, couplings, handholes, and accessories, fiber optic equipment, aerial hardware and tools, bridge support equipment, and both underground and overhead markers are all engineered to the highest standards.",www.linkedin.com/company/3239508?trk=tyah,$10 - 24.9 Mil,200-499  Employees,"Multimeters: Digital
Meters


Meters: Digital
Multimeters","All Products / Services

Pipes
Conduits and Ducts
Adapters
Bushings
Caps
Connectors
Couplers and Couplings
Elbows
Enclosures
Fiber Optic Cable and Cable Assemblies
Fittings
Hardware
Plugs and Stoppers


Telecommunications Equipment
Wyes
Additives
Adhesives
Anchors
Aprons
Attachments
Awls
Backpacks
Bags
Bars
Bases
Bells

View all products / services offered"
SAE Manufacturing Specialties Corp,888-662-5664,https://saemfg.com/,"Bayville, NY 11709",Manufacturer,"Manufacturer of special chemicals, energetic materials, polytechnics, ordnance or aerospace components and systems. Products include special chemicals, energetic materials, pyrotechnics, ordnance and aerospace components and systems. Additional products include electronic systems, equipment, enforcement products and an EOD full line of products and solutions. Other services such as research and development for aerospace pyrotechnic devices are also offered. Serves the defense and aerospace industries. Some products meet military specifications.",,,Not Available,Not Available  Employees,"Multimeters: Digital
Meters


Meters: Digital
Multimeters","All Products / Services

Grease
Lubricants
Oils
Solid Film Lubricants
Chemicals
Abrasive Blast Equipment
Accelerometers
Acetaminophen
Actuators
Additive Manufacturing Materials
Adhesives
Agents
Aggregates


Aluminum
Ammeters
Ammunition
Amplifiers
Analyzers
Anesthesia Equipment
Antennas
Anti-Seize
Antimony
Armor
Arresters
Asphalt
Aspirin

View all products / services offered"
NRI Industrial Sales LLC,844-806-0871,https://www.nriparts.com/,"Delta, OH 43515 | Locations",Distributor,"Distributor of new, surplus, and used bearings, shock absorbers, accumulators, actuators, and adapters. Adhesives, ammeters, amplifiers, analyzers, applicators, beakers, bellows, belts, benders, blades, and blowers are available. Brakes, brushes, bushings, switches, buttons, and broaches are also provided. Same day shipping is offered. Serves oil, petrochemical, energy, food processing, mining, pulp, and paper industries.","Our journey started in 2001 with a simple beginning. Today, we have become one of the largest surplus equipment sellers in North America. Throughout our growth, our mission has been constant. We specialize in providing our clients with sustainable solutions for highly sought-after new and used industrial equipment.

We do so by partnering with businesses from various sectors, including Pulp and Paper, Oil and Petro-Chemical, Energy, Food Processing, and Mining, to preserve the economic and environmental well-being of the communities we serve.

We take pride in our sustainable solutions that keep tons of obsolete machines, equipment, and parts out of landfills and scrap piles while providing the industry with an economical source to industrial equipment.",www.linkedin.com/company/nri-parts/,Not Available,Not Available  Employees,"Multimeters: Digital
Meters
Meters: Digital


Multimeters
Multimeters: Fluke","All Products / Services

Motor Controllers and Drives
Printed Circuit Boards
Motors
Absorbers
Accumulators
Actuators
Adapters
Adhesives
Air Conditioner Parts
Air Filtration Equipment & Supplies
Ammeters
Amplifiers


Analyzers
Applicators
Attachments
Automation Systems
Balls
Baths
Beakers
Bearings
Bellows
Belts
Benders
Blades

View all products / services offered"
All Electronics Hardware,800-778-7234,https://www.aehonline.com/,"Algonquin, IL 60102",Manufacturer,"Manufacturer of plastic fasteners, hardware, tools and accessories for the electronics, electrical and OEM industries. Products available include cable ties, cable tie installation tools, card guides, circuit board supports, clips, clamps, wire routing devices, insulators, bumpers, spacers, standoffs, wire connectors, terminals, testers and wire strippers. RoHS and REACH compliant.","About All Electronics Hardware

All Electronics Hardware was founded in July of 1993 by Mr. Ted Pavoris, a seasoned veteran of the electronics fastener industry. Ted immediately set the course for building an AEH tradition of doing ""whatever it takes"" to meet the particular needs of its customers.

Over the past 29 years AEH has demonstrated a commitment to customer satisfaction through its pursuit of innovative product design in conjunction with a quest for operational excellence in both manufacturing and distribution.

So far the results have been excellent. AEH has quickly and selectively built a broad offering of electronics hardware and wire management products along with a solid and rapidly expanding customer base.

AEH manufacturing processes primarily include injection and extrusion molding of both standard and custom products from a wide range of thermoplastic materials including nylon, styrene, ABS, PVC, polyethylene, polypropylene, and polycarbonates. AEH markets its products with More... a professional network of manufacturer's representatives who sell to OEM's, electronic, electrical and fastener distributors across North America. Less",,$10 - 24.9 Mil,10-49  Employees,"Multimeters: Digital


Multimeters","All Products / Services

Attachments
Bases
Bumpers
Buttons
Caps
Channels
Circuit Board Components
Clamps
Clips
Computer and Communication Terminals
Connectors
Corrosion Resistant Products
Covers
Disaster Preparedness Supplies


Disconnects
Electrical Equipment
Electronic Components
Fasteners
Feet
Grommets
Guides
Hardware
Holders
Hurricane Response
Insulators
Measuring Equipment
Mechanical Wire, Cable and Rope
Mounts

View all products / services offered"
AEI,562-481-3276,https://www.accele.com/,"Santa Fe Springs, CA 90670",Manufacturer,"Manufacturer of vehicle security, hardware and audio electronic gadgets. Various products available include actuators, adapters, alarms, amplifiers, baffles, batteries, bits, blades, blocks, boards, brackets, bullets, bushings, cables, cameras, capacitors, caps, carpets, caulks, chimes, circuits, clamps, cleaners, clips, cloth, coils, conduits, connectors, contacts, controls, converters, corners, crimpers, cutters, diodes, disconnects, displays, dissolvers, drivers, drives, eliminators, extenders, fans, feet, filters, first aid kits, fuse holders, fuse taps, flashers, fuses, glue, grilles, grommets, headphones, heaters, headsets, horns, LCD hour meters, inductors, instruments, inverters, isolators, jacks, keypads, keys, knives, lamps, latches, LCD monitors, lighters, liners, locks, looms, magnets, microphones, mirrors, modulators, modules, monitors, mounts, nuts, door openers, paints, panels, pins, plates, plugs, ports, profiles, projectors, radio sets, recorders, reducers, relays, removers, resisters, rings, rockers, rulers, screens, screws, sensors, sockets, solder, solenoids, solvents, spacers, spades, speakers, splitters, testers, tips, tubes, air vents, washers, wicks and wires.","AEI is unmatched in the years of experience and expertise in the electronics industry.

We have been manufacturing and supplying the electronic industry for over 30 years.",,$10 - 24.9 Mil,10-49  Employees,"Multimeters: Digital
Meters
Meters: Digital


Multimeters
Multimeters: Analog","All Products / Services

Relays
Actuators
Adapters
Adhesives
Alarms
Ammeters
Amplifiers
Antennas
Audio Visual (AV) Equipment
Automotive Parts
Baffles
Batteries


Bits
Blades
Blocks
Boards
Brackets
Bulbs
Bushings
Cameras
Capacitors
Caps
Caulk
Chargers

View all products / services offered"
Ross Engineering Corp.,855-864-2736,http://www.rossengineeringcorp.com,"Campbell, CA 95008",Manufacturer,"ISO 9001:2015 and ISO/IEC 17025:2017 certified. Manufacturer of measuring, calibrating, isolating or controlling electronics and electromechanical devices. Products include relays, voltmeters, multimeters, amplifiers, capacitors, probes, contactors, circuit breakers, voltage dividers, spark gaps, switches, solenoids, controllers, sensors, interlocks, indicators, drivers, isolators, collapsible hotsicks, rods, nuts, toroids, spheres, fiber optic transmission, test load, step start systems. Custom sensors, interlocks and airport lightning relays are also available. Precision machining, grinding, deburring, inspection, calibration and testing services are offered. Suitable for power utility, laboratory, cyclotrons, radar and military applications. Meets ANSI standards and military specifications.","Ross Engineering Corporation, located in the heart of the Silicon Valley, was founded in 1964 by Hugh Ross. Ross high voltage products are designed with our customer's needs in mind. As part of this continual commitment to customer satisfaction, Ross Engineering strives for business excellence through a proven ISO 9001:2015 quality management system (QMS). It is the policy of Ross Engineering that there will be no compromise where quality, performance and customer satisfaction are concerned. We are committed to building quality partnerships with our customers by consistently providing advanced design solutions, quality products, superior calibration services and on-time delivery through the continuous improvement of our manufacturing and laboratory operations management system.",,$5 - 9.9 Mil,10-49  Employees,"Multimeters: Digital
Meters


Meters: Digital
Multimeters","All Products / Services

Switches
Voltmeters
Calibration Services
Contactors
Dividers
Probes
Relays
Testers
Ammeters
Amplifiers
Applicators
Balls
Breakers


Calibrators
Capacitors
Controls and Controllers
Cutting Services
Deburring / Deflashing Services
Drilling Services
Drivers
Electromechanical Devices
Electronics
ESD Products
Fasteners
Finishing Services
Grinding Services

View all products / services offered"
Fireye Combustion Controls Dist. - M & M Control,877-820-4900,https://www.mmcontrol.com/fireye-index.php,"Lake Villa, IL 60046",Distributor,"Distributor of flame safeguard products, combustion controls and safety equipment. Products include flame/UV scanners, programmer modules and flame detectors. Meters and multimeters are available. Used in commercial and industrial applications including schools, hospitals, airports, petrochemical plants, power utilities and factories. Repair, rebuilding and reconditioning services are available. FM approved. Meet CSA® standards. Available with 18 months warranty.","M&M Control Service represents the top manufacturers in the industry. We bring you the best products at the best prices, delivered from stock or direct from the factories. We aim to exceed our customers' expectations, with continuously improved service, quality products, competitive prices and the fastest delivery. Our personal service staff is the best in the business and is committed to ensuring that your needs are met.

With new products constantly being introduced into the marketplace, you could spend hours keeping up to speed with the latest developments. Instead, leave that to our expert staff, who are up-to-date with the latest trends and newest products to best suit your needs. Our online catalogue features new products daily, and we strive to keep you informed of current trends and innovations. Our delivery is the fastest possible. Our merchandise is guaranteed. 

We can rebuild your controls, valves or just about any other process element. We also offer thousands of reconditioned More... products that can help save you money. All of these products have been rigorously inspected and tested, and are delivered with the same guarantee as our regular merchandise.

 Customer satisfaction is top priority.Come and take a look around our site. See what products we have to offer, and our low prices. Learn about our field or in-house service. Order online or contact one of our trained sales representatives. Let us help you become more competitive. We can save you time and money! Less",www.linkedin.com/company/591670?trk=tyah,$5 - 9.9 Mil,10-49  Employees,"Multimeters: Digital
Meters


Meters: Digital
Multimeters","All Products / Services

Controls and Controllers
Sensors / Detectors / Transducers
Management Systems
Amplifiers
Annunciators
Maintenance and Repair Services


Modules
Monitoring Systems
Monitors
Multimeters
Safety Equipment
Scanners / Readers"
Solar Biz Inc.,888-376-7518,https://www.thesolarbiz.com/,"Silver City, NM 88061",Distributor,"Engineering renewable energy systems since 1969. Distributor of renewable energy equipment including solar panels, inverters, power centers, solar charge controllers, batteries, monitors, system controllers, enclosures, circuit protectors, generators, hydro and wind products, water pumps and filters, tan bbks, heaters, hot tubs and appliances. Products are suitable for off and on grid applications.","We have been engineering for, and training our extensive list of dealers, installers and do-it-yourselfers for over half a century. our experience has covered a vast array of system types and scenarios.

Our clients benefit from our life of system Technical support and telephone set up support. Our low pricing assures you the very best pricing as well. We will take the time to insure you completely understand the products you purchase from us.",www.linkedin.com/in/thesolar-biz-76ab6855/,$1 - 4.9 Mil,1-9  Employees,"Multimeters: Digital
Meters


Meters: Digital
Multimeters","All Products / Services

Panels
Solar Energy Equipment
Batteries
Chargers
Controls and Controllers
Emergency Power & Lighting Supplies
Generators
Hurricane Response
Absorbers
Adapters
Agents
Air Filtration Equipment & Supplies
Alternators


Ammeters
Appliances
Backpacks
Bags
Balancers
Battery Components
Bearings
Blocks
Boards
Bolts
Bottles
Boxes
Braces

View all products / services offered"
Supply Solutions,304-624-5072,https://www.supplysolutionsstore.com/,"Clarksburg, WV 26301",Distributor,"Wholesale distributor of CATV related products for broadband communications industry. Products include aerial hardware, coaxial cable and wire products, connectors, copper telco products, drop and installation components, FTTX products, fiber cable, headend products, optical connectivity components, sealants, test equipment, tools, safety items, and underground cable products. Support services are available. Two-day shipping and recurring shipment options are available.",,,Not Available,Not Available  Employees,"Multimeters: Digital
Meters


Meters: Digital
Multimeters","All Products / Services

Adapters
Adhesives
Amplifiers
Analyzers
Anchors
Antennas
Applicators
Arms
Attenuators
Awls
Axles
Bags
Bands


Batteries
Belts
Benders
Bits
Blades
Blocks
Bolts
Bottles
Boxes
Brackets
Braid
Buckets
Buckles

View all products / services offered"
