Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"J.W. Winco, Inc.",888-852-8593,https://www.jwwinco.com/en-us/home/,"New Berlin, WI 53151",Manufacturer,"ISO 9001:2015 certified manufacturer and distributor of a wide variety of metal and plastic metric and inch size standard machine components and assembly hardware. Machine components and hardware includes hinges, nuts, screws, seals, O-rings, pins, plugs, plungers, pulleys, rails, sprockets, studs, washers, caster wheels, control and adjustable levers, hand wheels and dial indicators, hand cranks, knobs, indexing spring and ball plungers, jig and fixture and fastening components, joints and oil sight glasses, workholding components, latches, control knobs and indexing mechanisms, joints, inserts, pull handles, revolving handles, leveling devices, fasteners, toggle clamps, power fastening clamps and transfer press components, tube clamp components and linear actuators. Capabilities include in-house secondary machining of standard machine components and special custom manufactured component parts. Stock items shipped within 24 hours.","J.W. Winco, Inc. is a leading manufacturer/distributor for metric and inch standard parts for industry. Since 1978 the company has been known for its high-quality, ergonomically-shaped and aesthetically-pleasing products, innovative and modern product designs, expert technical guidance, and fast, friendly, professional service. The company, which is ISO 9001:2015 certified, offers secondary machining and assembly as well as special labeling and packaging.

J.W. Winco, Inc. has an extensive selection of adjustable levers, cabinet U-handles, hinges and locking mechanisms, revolving and retractable handles, handwheels, hand cranks, conveyor components, leveling mounts, hand knobs, indexing plungers, jig, fixture and fastening components, toggle clamps, casters and wheels, universal joints, oil sight glasses, tube clamping components, linear actuators, retaining magnet assemblies, and much more.

J.W. Winco also offers secondary machining and assembly, and special labeling and packaging.

Customers More... may check pricing for over 0,000 parts, and make their purchases by credit card 24/7. The site also offers free 3D CAD models in all formats.

 A leading supplier of Standard Industrial Machine Components and Assembly Hardware that also specializes in offering value-added services to:

 - Engineering

 - Purchasing

 - Maintenance Departments

 We have over 60,000 competitively priced standard parts in stock with thousands more available quickly. JW - Winco offers online and print catalogs that customers can access quickly.

 - Wide range of services and one stop shop

 - Quick response and delivery times

 - Development and production even in small part volumes

 - Ultramodern in-house machining facility

 - Comprehensive selection of material types

 Standard parts are extremely versatile in their application and therefore can offer great opportunities. Increased use of standard parts greatly reduces the costs of product development and in turn, provides the engineer with more time to devote on larger project requirements. The engineers can concentrate on the actual machine or equipment design, as standard parts can cost-effectively be procured externally. The wheel does not have to be re-invented, and the creativity in developing can be the focus again. Less",www.linkedin.com/company/2883958,$10 - 24.9 Mil,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Dial
Indicators: Dial, Test
Indicators: Flow


Indicators: Liquid
Indicators: Liquid Level
Indicators: Position
Indicators: Position, Digital","All Products / Services

Handles, Pulls and Levers
Clamps
Conveyor Parts
Knobs
Levelers
Machinery Parts
Mounts
Plungers
Actuators
Adapters


Arms
Assemblies
Automation Systems
Bases
Bearings
Blocks
Bolts
Brackets
Brakes
Breathers

View all products / services offered"
"ARCO Engineering, Inc.",888-567-5936,https://www.arcoengineering.com/,"Louisville, KY 40213-2174",Distributor,"Distributor of pressure, temperature & liquid level instrumentation, instrument valves & safety relief valves. Products include calibration instruments, instrument hand valves & manifolds, heat tracing cables & heaters, pneumatic regulators, volume boosters & transducers. Products such as pressure & temperature gauges, pitot tubes, pulsation snubbers, backflow test kits, cryogenic liquid gauges, pressure & temperature switches, pressure transmitters, thermocouples & RTDs & diaphragm seals are available. Markets served include chemical/refining, power, natural gas, waste water, food & OEM machinery. Repair & calibration, NIST certification & capillary fabrication services are available.",,,$1 - 4.9 Mil,1-9  Employees,"Indicators: Digital
Indicators
Indicators: Current
Indicators: Flow
Indicators: Loop Powered


Indicators: Pressure
Indicators: Pressure, Digital
Indicators: Process Control
Indicators: Temperature","All Products / Services

Adapters
Alarms
Annunciators
Blades
Blocks
Blowers
Boards
Boosters
Boxes
Calibration Services


Calibrators
Caps
Certification Services
Clamps
Computers
Controls and Controllers
Converters
Dampers
Electric Wire, Cable and Cable Assemblies
Engineering Services

View all products / services offered"
"RJM Sales, Inc.",877-890-7774,https://www.rjmsales.com/,"Somerset, NJ 08873",Manufacturers' Rep,"Mfr's Rep. of industrial instrumentation and controls, filtration, gas generation, and laboratory instrumentation products. Serves a wide range of industries including food, pharmaceutical, oil and gas, chemical, power generation, cement, water/wastewater, and the test and measurement industries.","Founded in 1970, RJM Sales is an employee owned manufacturer's representative and distribution company of industrial instrumentation and controls, filtration, gas generation, and laboratory instrumentation products. We serve a breadth of industries including food, pharmaceuticals, oil and gas, chemical, power generation, cement, water/wastewater, and the test and measurement markets. Our Technical Salespeople include degreed engineers to offer the best solutions for your applications and our inside sales team has over 50 years of experience serving our customers.

RJM Sales has expanded over the years and now offers coverage throughout the Mid-Atlantic states, New England, and Carolinas.",www.linkedin.com/company/rjm-sales-inc,$10 - 24.9 Mil,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Humidity
Indicators: Magnetic


Indicators: Process Control
Indicators: Tank
Indicators: Tank Level
Indicators: Temperature","All Products / Services

Air Filtration Equipment & Supplies
Air Quality Systems
Alarms
Aligners
Amplifiers
Analyzers
Blankets
Boosters
Boxes
Buffers
Cameras


Cells
Chemicals
Cold Chain Equipment
Conditioners
Controls and Controllers
COVID-19 Response
Data Loggers
Displays
Dryers
Electric Wire, Cable and Cable Assemblies
Filters

View all products / services offered"
ENM Company,888-372-0465,http://www.enmco.com/,"Chicago, IL 60646",Manufacturer,"ISO 9001:2008 certified. Full line manufacturer of digital counters, hour meters, adapters, tachometers, maintenance meters, battery discharge indicators & digital timing devices including mechanical, electromechanical, electronic & custom. Counter, hourmeter & timing applications include, OEM, medical, office products, casino, off-road equipment, standby generators, count rate, high/low temperature testing, shock, pulse width, distance measurement & count inventory. Types of counters & hourmeter include AC, DC, AC/DC, combination hour meter/counter & special design.","ENM Company extends its roots back to 1957, when it first began importing counters to the United States from a company in Enfield, England, called English Numbering Machines. 

Today, ENM is its own corporation, manufacturing its vast array of counters, hour meters, adapters and digital products right here in Chicago, Illinois.

ENM is proud to have a product line that covers almost any counting or timing application. With ENM as a supplier, you will have the highest quality, quickest delivery, and the expertise of over 55 years of experience as an OEM supplier of counters and hour meters on your side. 

Our website describes standard ENM counting and timing devices that are popularly specified for original equipment applications. But this does not represent all ENM products or variations. If you do not see what you are looking for, ask for it! We are proud to remain one of the few manufacturers in the USA.",,$10 - 24.9 Mil,200-499  Employees,"Indicators: Digital
Indicators


Indicators: Battery Discharge
Instruments: Recording & Indicating","All Products / Services

Adapters
Ammeters
Brackets
Clocks
Controls and Controllers
Counters
Countertops
Electromechanical Devices
Electronic Components
Electronics
Gages
Gaskets
Gearheads and Gearboxes


Gears
Handles, Pulls and Levers
Hardware
Indicators
Instruments
Machinery
Meters
Motors
Mounts
Movements
Numbering Machinery
Odometers
Recorders

View all products / services offered"
"Auburn Armature, Inc.",800-333-0519,http://www.aainy.com/index.html,"Auburn, NY 13021 | Locations",Distributor,"Distributor of electrical products including automation systems, motor controls, AC/DC drives, enclosures, machine safety or distribution equipment, motors, motion controls, sensors, relays, transformers, wiring devices, connectors, wire, cables, boxes, channels, struts, panels, conduits, lighting solutions, terminal blocks, power supplies and others. Warehousing, training, testing, inspection, troubleshooting, rebuilding and repair services are offered. Suitable for electronics, industrial, construction and original equipment manufacturer(OEM) applications.",,,$50 - 99.9 Mil,100-199  Employees,"Indicators: Digital
Indicators


Indicators: Time/Temperature
Temperature Indicating Materials","All Products / Services

Angles
Automation Systems
Automotive Parts
Ballasts
Blocks
Bollards
Boxes
Braces
Breakers
Bulbs
Bushings
Cabinet Body Components
Cabinets


Channels
Chemicals
Chillers
Clamps
Cleaning Services
Conduits and Ducts
Connectors
Consoles
Contactors
Controls and Controllers
Converters
Coolers
Counters

View all products / services offered"
Duff-Norton,800-477-5002,https://www.columbusmckinnon.com/,"Charlotte, NC 28273",Manufacturer,"Manufacturer of jacks, actuators, electric cylinders, lifting columns, actuator control systems, rotary unions and swivel joints. Linear or modular actuators, ball or machine screw jacks and single and three phase jog control systems are offered. Rotary unions are capable of handling water, air, non-toxic gases, hydraulic and non-corrosive fluid media types. Custom control system is also available. Accessories include encoders, pillow blocks, flanges, handwheels, bellow boots, rotary counters, digital position indicators and adapters. Serves the aerospace, automotive, government, food processing, defense, forestry, utilities, pharmaceutical, cleanroom and entertainment industries.",,,$250 Mil. and over,1000+  Employees,"Indicators: Digital
Indicators
Indicators: Aircraft


Indicators: Position
Indicators: Position, Digital","All Products / Services

Actuators
Adapters
Bellows
Blocks
Columns
Controls and Controllers
Counters
Couplers and Couplings
Cylinders
Electromechanical Devices
Encoders
Fittings


Flanges
Indicators
Jacks
Joints
Lifters
Linear Motion Components
Motor Controllers and Drives
Motors
Power Transmission Equipment
Screws
Shafts
Wheels"
"Electronics & Innovation, Ltd.",585-214-0598,https://www.eandiltd.com/,"Rochester, NY 14623",Custom Manufacturer,"Manufacturer of standard & custom industrial electronics including RF power amplifiers. Types of amplifiers include broadband linear RF amplifiers & class A & AB amplifiers. Repairing & rental services are available for RF power amplifiers. Applications of amplifiers include ultrasonics, laser modulation, RFI/EMI, plasma equipment, general laboratory testing & phased array systems. Products are CE listed, RoHS compliant & meet military standards.","Electronics & Innovation, Ltd is a focused and dynamic company fulfilling the market demand for rugged and reliable RF power amplifiers. Founded in 2003, by former ENI engineers and executives, E&I was incorporated on the 16th of March, 2004. We are located in Rochester, NY, where all products are designed, assembled, and tested at our facility. E&I services and supports all major markets; operating globally through distributor outlets worldwide.

Our mission is to provide value to our customers, employees, shareholders, suppliers, and our community by ensuring that our transactions and interactions are carried out in accordance with the highest level of ethics, respect and integrity.",www.linkedin.com/company/electronics-&-innovation-ltd.,$1 - 4.9 Mil,1-9  Employees,"Indicators: Digital
Indicators


Indicators: Electronic
Indicators: Frequency","All Products / Services

Amplifiers
Analyzers
Attenuators
Bonders
Bridges
Buffers
Circuits
Circulators
Clips


Communication Systems
Electric Wire, Cable and Cable Assemblies
Indicators
Inductors
Instruments
Modules
Power Supplies
RF Components
Transformers"
Anger Associates Inc.,248-685-8148,https://www.angerinc.com/index.html,"Traverse City, MI 49686",Distributor,"Mfr's rep. of sensors, test and measurement devices, calibration equipment, NVH data acquisition systems and acoustic cameras. Products include: high accuracy digital pressure gauges, pressure calibrator, multifunction process calibrator, deadweight testers, current voltage and process calibrators, dry block temperature calibrators, thermal mass flowmeters, massflow controllers, vacuum gauges, vacuum control equipment, non-contact displacement sensors, torsional vibration signal analyzers, noise and vibration measurement systems, data acquisition systems for FFT, time domain recording, rotating analysis, 1/3 octave, overall acoustics, EOL vibration monitoring systems for quality control, vibration monitoring systems for durability testing, acoustic camera, level controls, PPM Oil in water analysers, torquemeters, gas analyzer, gas monitoring, nitrogen inerting system, gas blanketing systems for explosion prevention, oxygen sensing, continuous monitoring of flammable or toxic gas, economical flow switches, flow monitors, flow meter, turbine flow meters, tachometers. Pharmaceutical, medical, R&D, aerospace, petrochemical, utilities, universities, steel, production equipment, test systems, automotive, transportation, manufacturing, metal cutting and forming and other industries served. Meets SAE standards.","NVH analyzers, torsional analyzers, sensors, instrumentation and consulting, since 1957.

Manufacturers' technical representative of test and measurement devices and calibration equipment. We also offer signal analysis tools and complete test systems. From acoustic cameras to vibration monitoring to complete research and development test systems, we offer a wide range of instrumentation products and services for engineers, labs and others who require easy to use, repeatable, traceable measurement, calibration and data analysis tools. We help you find solutions for your complicated test and measurement tasks.",,Under $1 Mil,1-9  Employees,"Indicators: Digital
Indicators


Indicators: Pressure
Indicators: Temperature","All Products / Services

Alarms
Analyzers
Calibrators
Cold Chain Equipment
Conditioners
Consulting Services
Controls and Controllers
Converters
Data Loggers
Electric Wire, Cable and Cable Assemblies
Flowmeters
Gages
Gearheads and Gearboxes


Generators
Indicators
Instruments
Interferometers
Links
Measuring Equipment
Meters
Modules
Monitoring Systems
Monitors
Power Supplies
Processors
Pumps

View all products / services offered"
Omron Automation Americas,800-556-6766,https://automation.omron.com/en/us/,"Hoffman Estates, IL 60169 | Locations",Manufacturer,"Manufacturer of industrial automation systems, equipment and components. Products include controllers and human machine interfaces, control and switching components, rotary, photoelectric and ultrasonic sensors, switches, motors, robots and servo and programmable safety systems. Available in various types, specifications and features. Optional software and accessories are available. Also offers product solutions for automotive, packaging, panel building and safety applications. Provides delivery services.",,,Not Available,Not Available  Employees,"Indicators: Digital
Indicators
Indicators: Frequency
Indicators: LED
Indicators: Process Control


Indicators: Temperature
Indicators: Time/Temperature
Instruments: Recording & Indicating
Temperature Indicating Materials","All Products / Services

Actuators
Adapters
Amplifiers
Antennas
Automated Guided Vehicle Systems
Automation Systems
Batteries
Blocks
Boards
Boxes


Brackets
Bumpers
Buzzers
Cable Components
Cameras
Cards
Cold Chain Equipment
Communication Systems
Computer and Communication Terminals
Computers

View all products / services offered"
ABB E-mobility,901-252-5000,https://new.abb.com/ev-charging,"Memphis, TN 38120",Manufacturer,"Manufacturer of control room solutions, electrical vehicle charging infrastructure, low or medium voltage and metallurgy products, measurement or analytical instruments, generators, PLC automation, power converters or inverters, mechanical power transmission, robotics, electrical, wire and cable management products. Relays, analyzers, transmitters, sensors, drives, switches, stirrers, stabilizers, isolators, plugs, inlets, fittings, actuators, cabinets, software, weighing, automation or modular systems, conveyors, lights, computers, motors, suppressors, enclosures, dispensers, conduits, bumpers, thermometers, circuit breakers, controls and controllers are also offered. Lifecycle management, engineering, consulting, installation, maintenance, replacement and training services are also provided. Serves the automotive, chemical, data center, marine, metal, food, beverage, mining, power generation or distribution, solar power, printing, cement, automation, aluminum, printing, water, pulp and paper industries.",,,Not Available,Not Available  Employees,"Indicators: Digital
Indicators
Indicators: Electronic
Indicators: Flow
Indicators: Pressure


Indicators: Pressure, Digital
Indicators: Remote Reading
Indicators: Temperature
Indicators: Time/Temperature
Instruments: Flow Recording & Indicating

View all Indicators categories","All Products / Services

Actuators
Adapters
Analyzers
Atomizers
Automation Systems
Battens
Bearings
Boxes
Brakes
Breakers


Bumpers
Busbars
Cabinets
Cassettes
Chargers
Computers
Condensers (Heat Transfer)
Conduits and Ducts
Connectors
Contactors

View all products / services offered"
"Aerospace Control Products, Inc.",800-845-0927,http://www.acpi-aero.com/index.html,"Davenport, IA 52806",Manufacturer,"ISO 9001:2008 and AS9100C certified manufacturer of standard and custom pressure and liquid level switches. Gage, barometric, rolling and flat diaphragm, differential and hydraulic pressure and horizontal and vertical liquid level switches are available. Applications include aircraft, military electronics and vehicle, nuclear power plants, high value machine tool devices and railroad equipment. Repair services are offered. FAA approved. On-time delivery.",,,$1 - 4.9 Mil,10-49  Employees,"Indicators: Digital
Indicators


Indicators: Flow
Indicators: Gas","All Products / Services

Aircraft Parts
Calibrators
Flowmeters
Gages
Ground Support Equipment


Indicators
Oxygen Systems
Sensors / Detectors / Transducers
Stands
Switches"
"PEP, A Ryan Herco Flow Solutions Company",800-848-1141,http://www.pep-plastic.com/index.html,"Branchburg, NJ 08876-6000",Distributor,"Distributor of fluid handling, control and high value filtration systems for corrosive and ultrapure solutions. Various products include tubing, hose and tube fittings, piping systems, drain waste vent and containment systems, valves, pumps, filters, filter housings, storage and containment tanks, heaters, mixers, structural shapes and gratings. Fluid control and measurement products such as indicators, switches, meters, sensors, liquid level controls, transmitters, gages, remote web controllers, gage guards, isolators and specialty systems are also available. Offers fabrication services for tanks, trays, fittings, troughs, valves, manholes, manifolds and various other products. Capabilities include welding, sealing, assembly, machining, drilling, heat and line bending, turning, milling, rolling, CNC routing, slitting and cutting. Pump repair services provided. Suitable for water, waste, microelectronics, life science, food and beverage, aquatic, construction and chemical industries. Stock items available.","PEP is committed to developing and maintaining a permanent relationship with our accounts. We intend to achieve this by providing outstanding service and supplying the highest quality product. Our pledge is to satisfy our customers needs through uncompromising professionalism, attention to detail and unequalled performance. We are constantly striving to improve all areas of our business in an effort to provide you with service above your requirements. 

The management of P.E.P. is committed to both its vendors and employees to achieve all corporate goals and to maintain the highest standards in our industry today. We pride ourselves on being a complete company. From project conception, assisting with engineering and design, specification, fabrication, supplying the proper product at the lowest prices, and field assistance with the installation of that product.",,$10 - 24.9 Mil,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Dwyer
Indicators: Electric, Temperature
Indicators: Electronic


Indicators: Flow
Indicators: Liquid
Indicators: Liquid Level
Indicators: pH
Indicators: Position

View all Indicators categories","All Products / Services

Abrasion Resistant Materials
Acetal
Acrylic
Acrylic Products
Acrylonitrile Butadiene Styrene (ABS)
Actuators
Adapters
Additive Manufacturing Materials
Adhesives
Aggregates


Air Filtration Equipment & Supplies
Alarms
Amplifiers
Analyzers
Angles
Applicators
Baffles
Bags
Balls
Barrels and Drums

View all products / services offered"
Amtek Tool & Supply,800-334-1660,https://www.amtektool.com/,"Warren, MI 48089-3962",Distributor,"Distributor of industrial supplies and cutting tools carrying over 500,000 items including abrasives, abrasive cords, abrasive tapes, bands, cartridge rolls, cutting tools, indexable cutting tools, metal and plastic fasteners, fluids and lubricants, hand tools, abrasive cut-off saws, arbor presses, band saws, bar pullers, benders, blast equipment, drill presses, cold saws, grinders, milling machines, phase converters, punches, sanders, scroll saws, tapping machines, machine accessories, lathes, material handling equipment, power tools, precision tools, safety equipment, shop supplies, tool holding and work holding products, and tooling components. Material handling equipment include bins, carts, chains and ropes, chairs, stools, containers, cranes, dock equipment, dollies, drum equipment, gates and barriers, guards, hoists, trolleys, hoppers, jacks, ladders, lift tables, loaders, lockers, machinery movers, pallet jacks, pumps, shelving, storage cabinets, storage racks, trucks, and tool boxes.",,,$5 - 9.9 Mil,10-49  Employees,"Indicators: Digital
Indicators: Dial


Indicators: Dial, Test
Indicators: Test","All Products / Services

Abrasive Compounds / Media
Absorbers
Adapters
Adhesives
Aluminum
Anti-Seize
Arbors
Balancers
Bands
Barriers
Bars
Bases
Batteries


Belts
Benches
Benders
Bins
Bits
Blades
Blanks
Blocks
Bolts
Boring Machinery
Brass
Broaches
Bronze

View all products / services offered"
John C. Ernst Co. Inc.,888-943-5000,https://www.johnernst.com/,"Sparta, NJ 07871",Manufacturer,"Manufacturer of industrial process & steam equipment & accessories. Sight flow indicators, flowmeters, totalizers, liquid level gauges, valves, glass, gaskets, ejectors, eductors, sight windows, flow switches & level switches are available. Types of flowmeters/totalizers include vane & piston flowmeters, digital flowmeters, digital totalizers & mechanical meters. Glasses such as flat plate glasses, level gauge glasses, molded annular edge glass circles & flat gauge glasses are available. Washers, glass tubing & accessories are also available. Types of gaskets include tubular gauge glass gaskets, armored gauge gaskets & flat gaskets. Flow switches such as electric flow switches, paddle type flow switches, shuttle type flow switches & piston type flow switches are available.",,,$5 - 9.9 Mil,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Dial
Indicators: Electronic
Indicators: Flow


Indicators: Flow, PTFE Lined
Indicators: Gas
Indicators: Liquid Level
Indicators: Low Water
Indicators: Pressure

View all Indicators categories","All Products / Services

Brushes
Controls and Controllers
Cutters and Cutting Machinery
Cylinders
Dials
Eductors
Ejectors
Flowmeters
Gages
Gaskets


Glass
Illuminators
Indicators
Isolators
Janitorial Supplies
Lights
Measuring Equipment
Meters
Mica
Modules

View all products / services offered"
Tejax Engineering Co.,401-247-1999,http://www.tejax.com/index.html,"Warren, RI 02885",Manufacturer,"Custom manufacturer of digital & analog position indicators. Analog indicators are available as resettable & direct drive indicators. Applications of indicators include regulating & positioning distance between valves, rollers, gate widths, & variable-speed drives. Industries served include printing presses, textile machinery, packaging, paper & pulp, metal forming, motion controls, food processing, woodworking, & textile.",,,Not Available,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Dial
Indicators: Handwheel
Indicators: Handwheel, Center Drive


Indicators: Position
Indicators: Position, Analog
Indicators: Valve Position
Indicators: Valve, Water Gate","All Products / Services

Controls and Controllers
Indicators


Wheels"
"NOSHOK, Inc.",440-243-0888,https://www.noshok.com/,"Berea, OH 44017",Manufacturer,"Manufacturer of pressure, temperature and force measuring instruments. Products include dial, indicating, differential and sanitary pressure gauges, bi-metal, vapor actuated remote, digital and resistance thermometers. Force measuring instruments such as hydraulic load cells, load pins, tension, force and S-type force transducers, custom force sensors, chain hoist and force test kits are available. Pressure, temperature and level transmitters, pressure switches, seals and valves also offered. Suitable for medical, chemical, food and beverage, dairy, petrochemical, HVAC and other industrial applications.",,,$5 - 9.9 Mil,10-49  Employees,"Indicators: Digital
Indicators


Indicators: Pressure
Indicators: Temperature","All Products / Services

Cells
Connectors
Gages
Indicators
Measuring Equipment
Pins
Seals


Sensors / Detectors / Transducers
Snubbers
Switches
Thermometers
Thermowells & Protection Tubes
Transmitters
Valves"
Penn Tool Co.,877-868-9114,https://www.penntoolco.com/,"Maplewood, NJ 07040",Distributor,"Distributor of precision instruments, cutting tools, and abrasive compounds for metalworking applications. Products include adapters, arbors, benches, bits, blocks, broaches, brushes, calipers, changers, chucks, and collects. Clamps, dials, dies, drills, files, gages, grinders, guards, heads, holders, and hoses are also available. Indicators, inserts, laps, lathes, lubricants, optical magnifiers, micrometers, microscopes, pallets, and pumps are offered. Hooks, brakes, squares, countersinks, retrofits, vises, and tubes are provided. Made in the USA.","Penn Tool Co., Inc. is a family owned and operated industrial supplier that serves the metalworking community, the General Services Administration (GSA), and other government purchasing resources.

Penn Tool had humble beginnings as a small hardware store near Newark Penn Station, but would go on to transition into a specialty precision measuring instruments supplier. Our company empowers manufacturers, and other commercial applications, to maximize productivity, efficiency, and profitability.

We strive to provide high-quality products and superior customer service to professionals in a diverse range of industries - and have been doing so for over 50 years.

At Penn Tool Co., We're collaborative, passionate, and committed. Optimize your operations with an industrial tool provider that prioritizes your needs.",www.linkedin.com/company/penn-tool-co.-inc,$25 - 49.9 Mil,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Depth
Indicators: Dial


Indicators: Electronic
Indicators: Magnetic
Indicators: Test","All Products / Services

Tools
Mills
Lubricants
Saws
Abrasive Compounds / Media
Measuring Equipment
Clamps
Carbide Cutting Tools
Drills
Lathes
Arbors


Assembly Services
Benches
Benders
Bits
Blocks
Boring Machinery
Brakes
Broaches
Brushes
Bulbs
Calipers

View all products / services offered"
Rapid Pump & Meter/ Machinery Services Corp.,888-690-2246,https://www.rapidservice.com,"Paterson, NJ 07509",Service Company,"Distributor of electrical, electronic and mechanical equipment and supplies. Various products include pumps, meters, motors, monitors, generators, separators, chillers, compressors, boilers, blowers, fans, furnaces, oxidizers, ductworks, transducers, railings, weldments, erectors, mounting frames, bases and mezzanines. Control systems including drives, control panels, phone dialers and monitoring, detection and alarm systems are also available. Capabilities include plasma cutting, shearing, press brake and roll forming, stamping, punching, breaching, spinning, perforating, notching, welding, beveling, milling, boring, slitting and drilling. Other services such as repair, maintenance, rigging, instrumentation, inspection, analysis and testing also provided. 24/7 emergency services available.",,www.linkedin.com/company/rapid-pump-and-meter-service-company-inc/,Not Available,Not Available  Employees,"Indicators: Digital
Indicators
Indicators: Flow


Indicators: Remote Reading
Indicators: Temperature
Instruments: Recording & Indicating","All Products / Services

Pumps
Contractors
Maintenance and Repair Services
Grinders
Installation Services
Stations
Treatment Equipment
Blowers
Controls and Controllers
Meters
Panels
Rental and Leasing Services


Engineering Services
Flowmeters
Motors
Pipes
Plant Equipment
Pump Parts
Screens
Valves
Winding Services
Accumulators
Actuators
Aerators

View all products / services offered"
"Zo-Air Co., Inc.",888-296-5351,https://www.zoair.com/,"Holbrook, NY 11741",Distributor,"ISO 9001 certified sales and service provider for air tools, hydraulic tools & accessories. Services include consulting, installation, calibration, inspection & certification, repair & rental. Products include abrasives, compressed air products, cutting tools, fluid handling products, hydraulic products, material handling products, precision measuring tools & torque tools. Abrasives include bonded abrasive products, coated abrasive products, non-woven products & wire wheels & brushes. Compressed air products include filters, regulators, lubricants, fittings & hoses, lubricants, nylon tubing rolls, hose reels, blow guns & pneumatic tools. Fluid handling products include centrifugal pumps, diaphragm pumps, blending pumps & UL® approved fuel pumps. Hydraulic products include aluminum cylinders, low profile cylinders, locking collar cylinders, shorty cylinders, high tonnage cylinders, pulling cylinders, hand pumps, air pumps, electric pumps, gas pumps & accessories. Material handling products include pullers, lever chain hoists, manual chain hoists, electric chain hoists, link chain hoists, beam clamps & trolleys. Industries served include utilities, mass transit, manufacturing, construction, municipalities, food processing & pharmaceutical.","Zo-Air's corporate philosophy is to provide name brand, quality industrial/construction products and services at fair, competitive prices... While adding value for our customers.

Zo-Air offers a level of convenience and experience you can't find anywhere else.

Z-A provides application assistance and specification, on-site and in-house service/repair, professional installation, calibration, lifting equipment certification and rental, as well as access to local and national inventory.

This comprehensive range of products and services has made us one of the most recognized and reputable companies in the industry. Many of the most demanding construction, utility, mass transit, and industrial companies in our service area continually rely on us for lifting equipment, repair, inspection, certification, and rentals.

Zo-Air Company, Inc. is an ISO 9001 certified industrial and construction tool, equipment and supply distributor.

Z-A offers a range of quality, industrial equipment and systems that More... includes: abrasive products, compressed air products, cutting tools, fluid handling products, high pressure hydraulic systems, material handling products, precision measuring tools, torque tools, welding equipment and related accessories.

 Select name brands include: ARO, Ajax, Apex, Atlas Copco, C.S. Unitec, Carborundum, Champion, Chicago Pneumatic, Coilhouse, Columbus McKinnon (CM), Dewitt, Dixon, Gorbel, GRACO, Harrington, Ingersoll Rand (IR), JET, L.S. Starrett, Lista, Osborn, OTC, Ozat, Rapid-Torq, Red-D-Arc, Spanco, SPX Power Team, TorqUP, United Abrasives - SAIT, and Vulcan.

 Z-A's professional customer service staff is on hand to answer any questions you may have. Please contact us today, we look forward to serving you! Less",,$1 - 4.9 Mil,1-9  Employees,"Indicators: Digital
Indicators


Indicators: Dial
Indicators: Electronic","All Products / Services

Maintenance and Repair Services
Cranes
Inspection Services
Hoists
Rental and Leasing Services
Abrasive Compounds / Media
Adapters
Analyzers
Attachments
Automated Storage/Retrieval Systems (AS/RS)
Balancers
Belts
Bits


Blocks
Brick
Brushes
Calibration Services
Calibrators
Calipers
Chasers
Chippers
Chisels
Clamps
CMM Machinery
Conditioners
Connectors

View all products / services offered"
LMI Corporation (Linear Measurement Instruments Corp.),810-714-5811,https://www.lmicorporation.com/617.html,"Fenton, MI 48430",Manufacturer,"Manufacturer of precision measuring systems & instruments. Products include sequential flush & gap gages, surface probes, digital indicators, ripple gages, laser gages, digital transmitters, data collectors, wireless devices, automated gaging systems & support software utilities. Repairing & calibration services are available. Custom products are also available. Markets served include automotive, aerospace, glass & metal stamping. Repaired products are available with 30 day warranty from the date of shipment. Software utilities are available with 60 day warranty from the date of invoice. Gaging & tooling aids are available with 12 month warranty from the date of shipment. Data collectors are available with 90 day warranty from date of invoice.","Fenton, MI-based LMI Corporation has a strong Research & Development division to meet the rigorous quality standards of today's leading manufacturers. With gages and data collection software designed for use in the automotive, aerospace, stamping, and glass fields, LMI Corporation can help you establish a competitive advantage on the road to quality and success. From the industry-standard LMI 200 surface check probe to the G-WHIZ closure efforts device, LMI Corporation can provide quick and accurate quality solutions to address your quality issues. Our experienced engineering department designs special gages to suit unique applications.",www.linkedin.com/company/lmi-corporation,$1 - 4.9 Mil,10-49  Employees,"Indicators: Digital
Indicators
Indicators: Electronic


Indicators: Transducer
Instruments: Recording & Indicating","All Products / Services

Adapters
Automation Systems
Blocks
Brackets
Calibrators
Cold Chain Equipment
Communication Systems
Data Acquisition Systems
Data Collection Systems
Data Loggers
Electronics
Fixtures


Gages
Indicators
Inspection Equipment
Instruments
Interfaces
Lasers
Manufacturing Services
Measures
Measuring Equipment
Multiplexers
Points
Probes

View all products / services offered"
